uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:f73a89b5-4219-4b21-bc78-4850bd3cc0f0,646,3000238,analogInput,Zone Temperature,EBU1.6TH-FLR.RM-6510.VAV-6510-1.ZN-T,NAE-146/FC-1.AH20-VMA-015.ZN-T,degreesFahrenheit
urn:uuid:76cd4d7b-a65b-4a53-b87b-fde34535eb64,646,3000240,analogInput,Supply Air Temperature,EBU1.6TH-FLR.RM-6510.VAV-6510-1.SA-T,NAE-146/FC-1.AH20-VMA-015.SA-T,degreesFahrenheit
urn:uuid:e522c2cd-eeae-44bf-b988-bf33baf223cf,646,3000257,analogInput,Supply Air Temperature,EBU1.6TH-FLR.RM-6319.AH20.SA-T,NAE-146/FC-1.AH20-FAC-018.SA-T,degreesFahrenheit
urn:uuid:5a727eb5-e5b9-497d-8999-5efeecabb8cd,646,3000258,analogInput,Chilled Water Return Temperature,EBU1.6TH-FLR.RM-6319.AH20.CHWR-T,NAE-146/FC-1.AH20-FAC-018.CHWR-T,degreesFahrenheit
urn:uuid:5f3890e2-301c-4562-8d9e-f88560ac9b44,646,3000263,analogInput,Supply Air Static Pressure,EBU1.6TH-FLR.RM-6319.AH20.SA-SP,NAE-146/FC-1.AH20-FAC-018.SA-SP,inchesOfWater
urn:uuid:a9cbfa9a-c092-4654-9e3c-2362fc7a7f5e,646,3000271,analogInput,CHW Differential Pressure AH-20,EBU1.6TH-FLR.RM-6319.AH20.CHW-DP,NAE-146/FC-1.AH20-FAC-018.CHW-DP,poundsForcePerSquareInch
urn:uuid:e6e12a71-3046-40fc-98af-1d9279cf4b4a,646,3000289,analogInput,Supply Air Temperature,EBU1.6TH-FLR.RM-6517.AH21.SA-T,NAE-146/FC-1.AH21-FAC-020.SA-T,degreesFahrenheit
urn:uuid:f95c3ace-e64f-4d79-a71e-a5504f33771b,646,3000290,analogInput,Return Air Temperature,EBU1.6TH-FLR.RM-6517.AH21.RA-T,NAE-146/FC-1.AH21-FAC-020.RA-T,degreesFahrenheit
urn:uuid:c63d97e5-736e-4c25-84d8-f6d62927b65c,646,3000291,analogInput,Mixed Air Temperature,EBU1.6TH-FLR.RM-6517.AH21.MA-T,NAE-146/FC-1.AH21-FAC-020.MA-T,degreesFahrenheit
urn:uuid:179818e3-3b47-4f6e-b3ad-b1ff31d5db29,646,3000293,analogInput,Chill Water Return Temperature,EBU1.6TH-FLR.RM-6517.AH21.CHWR-T,NAE-146/FC-1.AH21-FAC-020.CHWR-T,degreesFahrenheit
urn:uuid:ca2be3b9-6a3f-48f3-aa87-bb5755da8ef2,646,3000301,analogInput,Supply Air Static Pressure,EBU1.6TH-FLR.RM-6517.AH21.SA-SP,NAE-146/FC-1.AH21-FAC-020.SA-SP,inchesOfWater
urn:uuid:e1cedb66-8d45-4888-9fe7-347697f2a256,646,3000305,analogInput,Building Static Pressure,EBU1.6TH-FLR.RM-6517.AH21.BLDG-SP,NAE-146/FC-1.AH21-FAC-020.BLDG-SP,inchesOfWater
urn:uuid:324b667b-acf7-4e6a-bfc4-c48c1b28e811,646,3000317,analogInput,CHW Differential Pressure AH-21,EBU1.6TH-FLR.RM-6517.AH21.CHW-DP,NAE-146/FC-1.AH21-FAC-020.CHW-DP,poundsForcePerSquareInch
urn:uuid:236136b2-06c3-4787-9cf1-d3b43aac0b8c,646,3000348,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7301.VAV-7301-1.ZN-T,NAE-146/FC-1.HV2-VMA-023.ZN-T,degreesFahrenheit
urn:uuid:19f4bc39-6850-4e82-bc6d-ad94de4afff0,646,3000350,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7301.VAV-7301-1.SA-T,NAE-146/FC-1.HV2-VMA-023.SA-T,degreesFahrenheit
urn:uuid:c38039fd-4340-4ca9-b0cd-1753324b755f,646,3000362,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7302.VAV-7302-1.ZN-T,NAE-146/FC-1.HV2-VMA-024.ZN-T,degreesFahrenheit
urn:uuid:708c0907-2a18-462a-8f10-64b482f81008,646,3000364,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7302.VAV-7302-1.SA-T,NAE-146/FC-1.HV2-VMA-024.SA-T,degreesFahrenheit
urn:uuid:64b3d701-e921-4d55-acf6-62a3ec1fb5e1,646,3000376,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7305.VAV-7305-1.ZN-T,NAE-146/FC-1.HV2-VMA-025.ZN-T,degreesFahrenheit
urn:uuid:688ab13a-24fe-436a-99a8-a6ed460d11b9,646,3000378,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7305.VAV-7305-1.SA-T,NAE-146/FC-1.HV2-VMA-025.SA-T,degreesFahrenheit
urn:uuid:7ad6428c-d4e6-4af0-9f5b-3890c11fcc66,646,3000390,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7307.VAV-7307-1.ZN-T,NAE-146/FC-1.HV2-VMA-026.ZN-T,degreesFahrenheit
urn:uuid:9ef289e4-39a5-44b5-89bb-c7753b9e71ba,646,3000392,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7307.VAV-7307-1.SA-T,NAE-146/FC-1.HV2-VMA-026.SA-T,degreesFahrenheit
urn:uuid:3ede3dcb-20b6-4be9-8254-dc73d788789e,646,3000404,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7310.VAV-7310-1.ZN-T,NAE-146/FC-1.HV2-VMA-027.ZN-T,degreesFahrenheit
urn:uuid:877ee585-f329-44e1-b2cc-5a45c739cc0d,646,3000406,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7310.VAV-7310-1.SA-T,NAE-146/FC-1.HV2-VMA-027.SA-T,degreesFahrenheit
urn:uuid:0d18f6a4-f02a-4b86-b525-c9bf54b4399e,646,3000432,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7313.VAV-7313-1.ZN-T,NAE-146/FC-1.HV2-VMA-029.ZN-T,degreesFahrenheit
urn:uuid:e768faed-e4e3-4f23-b667-6a1f2a94425c,646,3000434,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7313.VAV-7313-1.SA-T,NAE-146/FC-1.HV2-VMA-029.SA-T,degreesFahrenheit
urn:uuid:555c7041-b211-4239-af44-24012e6df590,646,3000446,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7315.VAV-7315-1.ZN-T,NAE-146/FC-1.HV2-VMA-030.ZN-T,degreesFahrenheit
urn:uuid:c73fc96d-932d-439e-b6ba-279a24e4cae3,646,3000448,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7315.VAV-7315-1.SA-T,NAE-146/FC-1.HV2-VMA-030.SA-T,degreesFahrenheit
urn:uuid:cc5f3df6-e2c3-42d7-b31f-76cc0816fe58,646,3000460,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7316.VAV-7316-1.ZN-T,NAE-146/FC-1.HV2-VMA-031.ZN-T,degreesFahrenheit
urn:uuid:0c470b09-0972-41e7-b829-9ff3a77781d4,646,3000462,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7316.VAV-7316-1.SA-T,NAE-146/FC-1.HV2-VMA-031.SA-T,degreesFahrenheit
urn:uuid:614e7a8d-8a2b-44e3-a223-a5176d7843fa,646,3000476,analogInput,Supply Air Temperature,EBU1.ROOF.AH24.SA-T,NAE-146/FC-2.AH24-FAC-009.SA-T,degreesFahrenheit
urn:uuid:867e293e-cb48-437b-b8c4-68de090e2e99,646,3000477,analogInput,Return Air Temperature,EBU1.ROOF.AH24.RA-T,NAE-146/FC-2.AH24-FAC-009.RA-T,degreesFahrenheit
urn:uuid:bfab6a82-83e8-4ebe-9e87-5f2796a83f57,646,3000478,analogInput,Mixed Air Temperature,EBU1.ROOF.AH24.MA-T,NAE-146/FC-2.AH24-FAC-009.MA-T,degreesFahrenheit
urn:uuid:3b09bfda-57ca-4f6a-a115-bd9c61b28a9d,646,3000479,analogInput,Outside Air Temperature / Global Temp,EBU1.ROOF.AH24.OA-T,NAE-146/FC-2.AH24-FAC-009.OA-T,degreesFahrenheit
urn:uuid:39a4ad5d-4723-4dd3-9f16-154ffb431f5b,646,3000486,analogInput,Supply Air Static Pressure,EBU1.ROOF.AH24.SA-SP,NAE-146/FC-2.AH24-FAC-009.SA-SP,inchesOfWater
urn:uuid:4c8fecc1-ae6b-404b-a5ea-60e840a37121,646,3000529,analogInput,Supply Air Temperature,EBU1.ROOF.HV2.SA-T,NAE-146/FC-2.HV2-FAC-012.SA-T,degreesFahrenheit
urn:uuid:b5a0bef8-4a34-4583-814b-ff836aa99b9a,646,3000530,analogInput,Return Air Temperature,EBU1.ROOF.HV2.RA-T,NAE-146/FC-2.HV2-FAC-012.RA-T,degreesFahrenheit
urn:uuid:ec660688-901e-4f79-89f1-6b6ead625568,646,3000531,analogInput,Mixed Air Temperature,EBU1.ROOF.HV2.MA-T,NAE-146/FC-2.HV2-FAC-012.MA-T,degreesFahrenheit
urn:uuid:c0e4a9e3-d6c0-49b6-b9de-b89595ab55af,646,3000540,analogInput,Supply Air Static Pressure,EBU1.ROOF.HV2.SA-SP,NAE-146/FC-2.HV2-FAC-012.SA-SP,inchesOfWater
urn:uuid:3ce18f49-ab53-48fe-b851-188540952426,646,3001580,analogInput,EF-1 Static Pressure,EBU1.ROOF.EF1-2.EF1-SP,NAE-146/FC-2.EF1-2-FEC-004.EF1-SP,inchesOfWater
urn:uuid:a1af9756-64fc-4b88-b64f-79c593ccc8cd,646,3001592,analogInput,EF-1 Velocity Pressure,EBU1.ROOF.EF1-2.EF1-VP,NAE-146/FC-2.EF1-2-FEC-004.EF1-VP,inchesOfWater
urn:uuid:7b00a919-c2cf-4684-9667-0f29b2705598,646,3001601,analogInput,EF-2 Static Pressure,EBU1.ROOF.EF1-2.EF2-SP,NAE-146/FC-2.EF1-2-FEC-004.EF2-SP,inchesOfWater
urn:uuid:cddb0baa-5883-41d3-bf64-a261f5eeb19d,646,3001613,analogInput,EF-2 Velocity Pressure,EBU1.ROOF.EF1-2.EF2-VP,NAE-146/FC-2.EF1-2-FEC-004.EF2-VP,inchesOfWater
urn:uuid:9e30239e-818c-4bf6-a2c4-ca9a09d728d0,646,3001623,analogInput,EF-3 Static Pressure,EBU1.ROOF.EF3-4.EF3-SP,NAE-146/FC-2.EF3-4-FEC-005.EF3-SP,inchesOfWater
urn:uuid:e1a60050-7ffe-4542-a9d9-3eb9da8d945a,646,3001635,analogInput,EF-3 Velocity Pressure,EBU1.ROOF.EF3-4.EF3-VP,NAE-146/FC-2.EF3-4-FEC-005.EF3-VP,inchesOfWater
urn:uuid:ec88de03-3c84-4f32-b1b2-d87a9eeef21c,646,3001644,analogInput,EF-4 Static Pressure,EBU1.ROOF.EF3-4.EF4-SP,NAE-146/FC-2.EF3-4-FEC-005.EF4-SP,inchesOfWater
urn:uuid:b1906215-ed7b-43e2-8828-ac31b61c4e16,646,3001656,analogInput,EF-4 Velocity Pressure,EBU1.ROOF.EF3-4.EF4-VP,NAE-146/FC-2.EF3-4-FEC-005.EF4-VP,inchesOfWater
urn:uuid:9ac1b0e1-cf4f-4762-9863-b3fee25ed905,646,3001666,analogInput,EF-5 Static Pressure,EBU1.ROOF.EF5-6.EF5-SP,NAE-146/FC-2.EF5-6-FEC-006.EF5-SP,inchesOfWater
urn:uuid:4fc8fccb-cb25-4f35-a988-75c94fcf7775,646,3001678,analogInput,EF-5 Velocity Pressure,EBU1.ROOF.EF5-6.EF5-VP,NAE-146/FC-2.EF5-6-FEC-006.EF5-VP,inchesOfWater
urn:uuid:451ba7e3-aaad-4e20-a530-c6a226c83c44,646,3001687,analogInput,EF-6 Static Pressure,EBU1.ROOF.EF5-6.EF6-SP,NAE-146/FC-2.EF5-6-FEC-006.EF6-SP,inchesOfWater
urn:uuid:b331e4b2-559c-4e66-be1f-c95f71f0f63d,646,3001699,analogInput,EF-6 Velocity Pressure,EBU1.ROOF.EF5-6.EF6-VP,NAE-146/FC-2.EF5-6-FEC-006.EF6-VP,inchesOfWater
urn:uuid:212f7b65-7140-474a-a6b4-238648c49a3e,646,3001709,analogInput,EF-7 Static Pressure,EBU1.ROOF.EF7-8.EF7-SP,NAE-146/FC-2.EF7-8-FEC-007.EF7-SP,inchesOfWater
urn:uuid:00246572-5d62-4db8-b03b-b51d064b9f38,646,3001721,analogInput,EF-7 Velocity Pressure,EBU1.ROOF.EF7-8.EF7-VP,NAE-146/FC-2.EF7-8-FEC-007.EF7-VP,inchesOfWater
urn:uuid:fd22ee6c-7b1a-4092-a9ae-93a805976891,646,3001730,analogInput,EF-8 Static Pressure,EBU1.ROOF.EF7-8.EF8-SP,NAE-146/FC-2.EF7-8-FEC-007.EF8-SP,inchesOfWater
urn:uuid:a672d567-e7f6-4a81-b44b-749f189e179b,646,3001742,analogInput,EF-8 Velocity Pressure,EBU1.ROOF.EF7-8.EF8-VP,NAE-146/FC-2.EF7-8-FEC-007.EF8-VP,inchesOfWater
urn:uuid:7689a529-d591-4ceb-9649-7c72c284d767,646,3001752,analogInput,EF-9 Static Pressure,EBU1.ROOF.EF9-16.EF9-SP,NAE-146/FC-2.EF9-16-FEC-008.EF9-SP,inchesOfWater
urn:uuid:17c0f87b-b861-4618-8053-ccbbca3fd983,646,3001764,analogInput,EF-9 Velocity Pressure,EBU1.ROOF.EF9-16.EF9-VP,NAE-146/FC-2.EF9-16-FEC-008.EF9-VP,inchesOfWater
urn:uuid:9adf7265-f6a1-46ed-8991-a9573204df07,646,3001773,analogInput,EF-16 Static Pressure,EBU1.ROOF.EF9-16.EF16-SP,NAE-146/FC-2.EF9-16-FEC-008.EF16-SP,inchesOfWater
urn:uuid:748a1cac-fce2-4e6f-aef2-91e9f6337999,646,3001785,analogInput,EF-16 Velocity Pressure,EBU1.ROOF.EF9-16.EF16-VP,NAE-146/FC-2.EF9-16-FEC-008.EF16-VP,inchesOfWater
urn:uuid:b458290c-f21d-4cf1-a2b3-457038a409d1,646,3002548,analogInput,Supply Air Temperature,EBU1.6TH-FLR.RM-6400.HV22.SA-T,NAE-146/FC-1.HV22-TEC-016.SA-T,degreesFahrenheit
urn:uuid:1038c66d-b02e-437e-b593-bc7dff2197ac,646,3002566,analogInput,Supply Air Temperature,EBU1.6TH-FLR.RM-6600.HV23.SA-T,NAE-146/FC-1.HV23-TEC-017.SA-T,degreesFahrenheit
urn:uuid:713c62c2-199b-4d19-936f-8d7b41c8c1d9,646,3002606,analogInput,Chill Water Diff. Pres. Process Variable,EBU1.6TH-FLR.RM-6517.AH21.CHWDP-PV,NAE-146/FC-1.AH21-FAC-020.CHWDP-PV,poundsForcePerSquareInch
urn:uuid:c6c32051-0444-4267-a98b-66ade9430835,646,3002674,analogInput,Chilled Water Differential Pressure ROOF,EBU1.ROOF.EF7-8.CHW-DP,NAE-146/FC-2.EF7-8-FEC-007.CHW-DP,poundsForcePerSquareInch
urn:uuid:b057568b-9f1a-4f0f-99d4-9a11132b769d,646,3002675,analogInput,Medium temp Water Differential Pressure,EBU1.ROOF.EF7-8.MTW-DP,NAE-146/FC-2.EF7-8-FEC-007.MTW-DP,poundsForcePerSquareInch
urn:uuid:415a50c1-3ef4-4e93-9ab5-04fe38886a9f,646,3002700,analogInput,Exhaust Air Velocity Pressure,EBU1.6TH-FLR.RM-6305.VAV-6305-1.EA-VP,NAE-146/FC-1.AH20-VMA-006.EA-VP,inchesOfWater
urn:uuid:c5aa366e-bbee-4ac2-a7c8-49c3db8136a6,646,3002711,analogInput,Zone Temperature,EBU1.7TH-FLR.RM-7311.VAV-7311-1.ZN-T,NAE-146/FC-1.HV2-VMA-032.ZN-T,degreesFahrenheit
urn:uuid:b7ebfd26-00b3-4926-a977-fd8d841352a8,646,3002716,analogInput,Supply Air Temperature,EBU1.7TH-FLR.RM-7311.VAV-7311-1.SA-T,NAE-146/FC-1.HV2-VMA-032.SA-T,degreesFahrenheit
urn:uuid:7574cdf5-a413-4fb4-92cf-d651e70412a7,646,3000066,analogOutput,Damper Command,EBU1.6TH-FLR.RM-6000.VAV-6000-1.DPR-CMD,NAE-146/FC-1.AH9-VMA-004.DPR-CMD,percent
urn:uuid:2509c07b-5be5-4cd8-9f2a-44c3d95fc480,646,3000070,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6000.VAV-6000-1.HTGVLV-CMD,NAE-146/FC-1.AH9-VMA-004.HTGVLV-CMD,percent
urn:uuid:9028fbb1-1a85-47da-aac1-e081149351bf,646,3000080,analogOutput,Supply Air Damper Command,EBU1.6TH-FLR.RM-6200.VAV-6200-1.SADPR-CMD,NAE-146/FC-1.AH20-VMA-005.SADPR-CMD,percent
urn:uuid:99f00454-a9e8-4092-8e9a-3f41537a77e7,646,3000084,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6200.VAV-6200-1.HTGVLV-CMD,NAE-146/FC-1.AH20-VMA-005.HTGVLV-CMD,percent
urn:uuid:0e16e4e2-e798-44de-92ad-a61ffdde6f3d,646,3000088,analogOutput,Exhaust Air Damper Command,EBU1.6TH-FLR.RM-6200.VAV-6200-1.EADPR-CMD,NAE-146/FC-1.AH20-VMA-005.EADPR-CMD,percent
urn:uuid:1f872465-4f76-47fe-bad2-06d3cab14897,646,3000114,analogOutput,Supply Air Damper Command,EBU1.6TH-FLR.RM-6307.VAV-6307-1.SADPR-CMD,NAE-146/FC-1.AH20-VMA-007.SADPR-CMD,percent
urn:uuid:2017b13a-24f0-46da-863d-edb9a83c61c3,646,3000118,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6307.VAV-6307-1.HTGVLV-CMD,NAE-146/FC-1.AH20-VMA-007.HTGVLV-CMD,percent
urn:uuid:faf6959e-5f02-4a53-a94c-e4f9804f005c,646,3000122,analogOutput,Exhaust Air Damper Command,EBU1.6TH-FLR.RM-6307.VAV-6307-1.EADPR-CMD,NAE-146/FC-1.AH20-VMA-007.EADPR-CMD,percent
urn:uuid:122f2eb3-2dfe-4463-bbde-0f04d78b7ca3,646,3000131,analogOutput,Supply Air Damper Command,EBU1.6TH-FLR.RM-6311.VAV-6311-1.SADPR-CMD,NAE-146/FC-1.AH20-VMA-008.SADPR-CMD,percent
urn:uuid:a02a2dfc-322b-4f32-864c-eadacda7615f,646,3000135,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6311.VAV-6311-1.HTGVLV-CMD,NAE-146/FC-1.AH20-VMA-008.HTGVLV-CMD,percent
urn:uuid:cf022db9-40d4-42bd-9a21-79586fa82969,646,3000139,analogOutput,Exhaust Air Damper Command,EBU1.6TH-FLR.RM-6311.VAV-6311-1.EADPR-CMD,NAE-146/FC-1.AH20-VMA-008.EADPR-CMD,percent
urn:uuid:bf9a1869-4586-4f94-8720-dab543345f91,646,3000148,analogOutput,Supply Air Damper Command,EBU1.6TH-FLR.RM-6315.VAV-6315-1.SADPR-CMD,NAE-146/FC-1.AH20-VMA-009.SADPR-CMD,percent
urn:uuid:3035be1e-4a6e-4beb-8bbd-09a1395f2553,646,3000152,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6315.VAV-6315-1.HTGVLV-CMD,NAE-146/FC-1.AH20-VMA-009.HTGVLV-CMD,percent
urn:uuid:a3af0ae0-a233-4ef9-91f9-61fe0b570e6f,646,3000156,analogOutput,Exhaust Air Damper Command,EBU1.6TH-FLR.RM-6315.VAV-6315-1.EADPR-CMD,NAE-146/FC-1.AH20-VMA-009.EADPR-CMD,percent
urn:uuid:987f1800-b4cd-4669-a4d0-e3ff3eca59c9,646,3000165,analogOutput,Damper Command,EBU1.6TH-FLR.RM-6501.VAV-6501-1.DPR-CMD,NAE-146/FC-1.AH21-VMA-010.DPR-CMD,percent
urn:uuid:cf0c9b0f-f4a7-422c-8fdb-2c67871a14c3,646,3000169,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6501.VAV-6501-1.HTGVLV-CMD,NAE-146/FC-1.AH21-VMA-010.HTGVLV-CMD,percent
urn:uuid:f4f9f41d-5bb9-4ad4-b9f6-c291fcf5ee70,646,3000179,analogOutput,Damper Command,EBU1.6TH-FLR.RM-6511.VAV-6511-1.DPR-CMD,NAE-146/FC-1.AH21-VMA-011.DPR-CMD,percent
urn:uuid:9815eb17-a496-4641-8f6b-adc4a98ff401,646,3000183,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6511.VAV-6511-1.HTGVLV-CMD,NAE-146/FC-1.AH21-VMA-011.HTGVLV-CMD,percent
urn:uuid:3a734b68-0167-46c0-a7f3-7ec454da4737,646,3000193,analogOutput,Supply Air Damper Command,EBU1.6TH-FLR.RM-6504.VAV-6504-1.SADPR-CMD,NAE-146/FC-1.AH20-VMA-012.SADPR-CMD,percent
urn:uuid:26446914-ee37-4698-8e95-dc38f98db201,646,3000197,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6504.VAV-6504-1.HTGVLV-CMD,NAE-146/FC-1.AH20-VMA-012.HTGVLV-CMD,percent
urn:uuid:cbb7f7b3-3134-4db5-aca7-0db4cc2ff9dd,646,3000201,analogOutput,Exhaust Air Damper Command,EBU1.6TH-FLR.RM-6504.VAV-6504-1.EADPR-CMD,NAE-146/FC-1.AH20-VMA-012.EADPR-CMD,percent
urn:uuid:88e5e679-36c2-4c9d-b4fd-0c504d72c372,646,3000210,analogOutput,Supply Air Damper Command,EBU1.6TH-FLR.RM-6506.VAV-6506-1.SADPR-CMD,NAE-146/FC-1.AH20-VMA-013.SADPR-CMD,percent
urn:uuid:9309d42d-e473-40d7-86e6-86b1f392e076,646,3000214,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6506.VAV-6506-1.HTGVLV-CMD,NAE-146/FC-1.AH20-VMA-013.HTGVLV-CMD,percent
urn:uuid:41122429-10d1-4beb-a21f-c5e65e79f8ad,646,3000218,analogOutput,Exhaust Air Damper Command,EBU1.6TH-FLR.RM-6506.VAV-6506-1.EADPR-CMD,NAE-146/FC-1.AH20-VMA-013.EADPR-CMD,percent
urn:uuid:08da8920-10f8-42ee-a114-f8d732fc8555,646,3000227,analogOutput,Supply Air Damper Command,EBU1.6TH-FLR.RM-6508.VAV-6508-1.SADPR-CMD,NAE-146/FC-1.AH20-VMA-014.SADPR-CMD,percent
urn:uuid:45e805f8-e24a-4de6-ab5f-c229aa023ea7,646,3000231,analogOutput,Heating Valve Command,EBU1.6TH-FLR.RM-6508.VAV-6508-1.HTGVLV-CMD,NAE-146/FC-1.AH20-VMA-014.HTGVLV-CMD,percent
urn:uuid:cc08751e-670a-4e53-986f-75223d475d3d,646,3000235,analogOutput,Exhaust Air Damper Command,EBU1.6TH-FLR.RM-6508.VAV-6508-1.EADPR-CMD,NAE-146/FC-1.AH20-VMA-014.EADPR-CMD,percent
