uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:717ef587-4d49-4e7a-ae2c-93de12c8154e,574,3017925,analogInput,Outdoor Air Humidity,SME.ROOF.AH2a-AH2b.OA-H,NAE-74/FC-1.N74-FC1-FEC-005.OA-H,percentRelativeHumidity
urn:uuid:b1bce5fd-6433-422c-8886-1543fd4c8794,574,3017926,analogInput,Duct Static Pressure 2a,SME.ROOF.AH2a-AH2b.DA2a-SP,NAE-74/FC-1.N74-FC1-FEC-005.DA2a-SP,inchesOfWater
urn:uuid:9b48486e-7c7b-448a-879d-e11370abf4f2,574,3017927,analogInput,Duct Static Pressure 2b,SME.ROOF.AH2a-AH2b.DA2b-SP,NAE-74/FC-1.N74-FC1-FEC-005.DA2b-SP,inchesOfWater
urn:uuid:dccbcf7e-1563-4bba-8d23-d8542375f9b0,574,3017935,analogInput,Supply Fan Static Pressure 2a,SME.ROOF.AH2a-AH2b.SF2a-SP,NAE-74/FC-1.N74-FC1-FEC-005.SF2a-SP,inchesOfWater
urn:uuid:725c88a2-2aff-4d29-8bef-73599271d9ac,574,3017936,analogInput,Filter Diff Pressure 2a,SME.ROOF.AH2a-AH2b.FILT2a-STS,NAE-74/FC-1.N74-FC1-FEC-005.FILT2a-STS,inchesOfWater
urn:uuid:3562dce6-b864-4b94-809c-74f1d60eb4e4,574,3017937,analogInput,Chilled Water Leaving Temperature 2a,SME.ROOF.AH2a-AH2b.CHWL2a-T,NAE-74/FC-1.N74-FC1-FEC-005.CHWL2a-T,degreesFahrenheit
urn:uuid:48a601cf-38e0-4ef7-99f6-e23c08e60751,574,3017946,analogInput,Supply Fan Static Pressure 2b,SME.ROOF.AH2a-AH2b.SF2b-SP,NAE-74/FC-1.N74-FC1-FEC-005.SF2b-SP,inchesOfWater
urn:uuid:5342cf1f-2c3b-43e3-950f-a9cb24805312,574,3017947,analogInput,Filter Diff Pressure 2b,SME.ROOF.AH2a-AH2b.FILT2b-STS,NAE-74/FC-1.N74-FC1-FEC-005.FILT2b-STS,inchesOfWater
urn:uuid:4b9da144-e2aa-4773-80e0-32b8642d23f0,574,3017948,analogInput,Chilled Water Leaving Temperature 2b,SME.ROOF.AH2a-AH2b.CHWL2b-T,NAE-74/FC-1.N74-FC1-FEC-005.CHWL2b-T,degreesFahrenheit
urn:uuid:c3a553d5-1fc4-4b13-b4c6-992a3dba072e,574,3017981,analogInput,Supply Air Temperature,SME.ROOF.AH3.SAT,NAE-74/FC-1.N74-FC1-FEC-006.DA-T,degreesFahrenheit
urn:uuid:14bb7584-b86e-4008-8ef2-152b508a981c,574,3017987,analogInput,Discharge Air Static Pressure 1,SME.ROOF.AH3.DA1-SP,NAE-74/FC-1.N74-FC1-FEC-006.DA1-SP,inchesOfWater
urn:uuid:268dc032-5924-49b5-a2ec-6ac8b856c96b,574,3017988,analogInput,Discharge Air Static Pressure 2,SME.ROOF.AH3.DA2-SP,NAE-74/FC-1.N74-FC1-FEC-006.DA2-SP,inchesOfWater
urn:uuid:6e2d0c73-adf8-4288-9df4-8984c88afd40,574,3017989,analogInput,Supply Fan Static Pressure,SME.ROOF.AH3.SF-SP,NAE-74/FC-1.N74-FC1-FEC-006.SF-SP,inchesOfWater
urn:uuid:ee85dd69-e93c-47e1-ba46-d0809d4cf206,574,3017990,analogInput,Filter Differential Pressure,SME.ROOF.AH3.FLTR-STS,NAE-74/FC-1.N74-FC1-FEC-006.FLTR-STS,inchesOfWater
urn:uuid:ac296699-efd9-47ec-ab18-bc98973f1038,574,3017991,analogInput,Supply Air Humidity,SME.ROOF.AH3.SAH,NAE-74/FC-1.N74-FC1-FEC-006.DA-H,percentRelativeHumidity
urn:uuid:41a418e2-5f1a-451b-9f43-954c90d39e3a,574,3017995,analogInput,Reheat Leaving Water Temperature,SME.ROOF.AH3.MTWL-T,NAE-74/FC-1.N74-FC1-FEC-006.MTWL-T,degreesFahrenheit
urn:uuid:4d60426d-ba3a-4b8c-bca3-7507337816b7,574,3017997,analogInput,Chilled Water Leaving Temperature,SME.ROOF.AH3.CHWL-T,NAE-74/FC-1.N74-FC1-FEC-006.CHWL-T,degreesFahrenheit
urn:uuid:3f267e39-a4d2-476c-8ea6-ba1fca37303c,574,3017998,analogInput,Building Static Pressure 1,SME.ROOF.AH3.B-SP1,NAE-74/FC-1.N74-FC1-FEC-006.B-SP1,inchesOfWater
urn:uuid:bb809949-56c0-4d67-a7f6-66d9fc795c3e,574,3017999,analogInput,Building Static Pressure 2,SME.ROOF.AH3.B-SP2,NAE-74/FC-1.N74-FC1-FEC-006.B-SP2,inchesOfWater
urn:uuid:0c2ed4e6-631b-4396-aba6-8e3133e0195e,574,3018000,analogInput,Building Static Pressure 3,SME.ROOF.AH3.B-SP3,NAE-74/FC-1.N74-FC1-FEC-006.B-SP3,inchesOfWater
urn:uuid:0c93abcb-92dd-450b-a0f5-bdfa57447e5f,574,3018001,analogInput,Building Static Pressure 4,SME.ROOF.AH3.B-SP4,NAE-74/FC-1.N74-FC1-FEC-006.B-SP4,inchesOfWater
urn:uuid:9da535ca-7e09-4e54-955c-7da81f5cba69,574,3018029,analogInput,Exhaust Air Temperature,SME.ROOF.EF1-EF2-EF3.EA-T,NAE-74/FC-1.N74-FC1-FEC-007.EA-T,degreesFahrenheit
urn:uuid:69ff52ec-7c29-4d07-9402-53172dfd611d,574,3018030,analogInput,Exhaust Fan 1 Airflow Velocity,SME.ROOF.EF1-EF2-EF3.EF1-F,NAE-74/FC-1.N74-FC1-FEC-007.EF1-F,feetPerMinute
urn:uuid:e8bb3bc6-369c-4cf6-b21a-9580c4ae5955,574,3018031,analogInput,Exhaust Fan 2 Airflow Velocity,SME.ROOF.EF1-EF2-EF3.EF2-F,NAE-74/FC-1.N74-FC1-FEC-007.EF2-F,feetPerMinute
urn:uuid:e7a3fa07-37bc-4771-a25d-83430d804089,574,3018032,analogInput,Exhaust Fan 3 Airflow Velocity,SME.ROOF.EF1-EF2-EF3.EF3-F,NAE-74/FC-1.N74-FC1-FEC-007.EF3-F,feetPerMinute
urn:uuid:aeb1e191-55ae-4848-81d7-7fbbbe3cf3ee,574,3018035,analogInput,Exhaust Air 1 Static Pressure,SME.ROOF.EF1-EF2-EF3.EA1-SP,NAE-74/FC-1.N74-FC1-FEC-007.EA1-SP,inchesOfWater
urn:uuid:48933979-99ab-4ab5-aba3-e1858c845633,574,3018036,analogInput,Exhaust Air 2 Static Pressure,SME.ROOF.EF1-EF2-EF3.EA2-SP,NAE-74/FC-1.N74-FC1-FEC-007.EA2-SP,inchesOfWater
urn:uuid:8fd3a2cf-6f83-42f1-9cd4-fe4e95e8780e,574,3018037,analogInput,Exhaust Air 3 Static Pressure,SME.ROOF.EF1-EF2-EF3.EA3-SP,NAE-74/FC-1.N74-FC1-FEC-007.EA3-SP,inchesOfWater
urn:uuid:e50c3afc-e221-49ae-8832-177e0201c9ed,574,3018102,analogInput,TF5 Filter Diff Pressure,SME.ROOF.TF5-EF4-EF6.TF5FLTR-STS,NAE-74/FC-1.N74-FC1-FEC-008.TF5FILT-STS,inchesOfWater
urn:uuid:182c6683-3c8b-453e-b784-e99504ed1d70,574,3018104,analogInput,TF5 Return Air Damper Position,SME.ROOF.TF5-EF4-EF6.TF5RAD-POS,NAE-74/FC-1.N74-FC1-FEC-008.TF5RAD-POS,264
urn:uuid:628d977e-6ccd-4135-9501-f210717b7bb4,574,3018106,analogInput,TF5 Outside Air Damper Position,SME.ROOF.TF5-EF4-EF6.TF5OAD-POS,NAE-74/FC-1.N74-FC1-FEC-008.TF5OAD-POS,264
urn:uuid:107fe86b-5544-48da-9df6-85e5d6aa1a27,574,3018138,analogInput,ZN1 Discharge Air Temperature,SME.4TH-FLR.SAV-409a.ZN1-DAT,NAE-74/FC-1.N74-FC1-FEC-009.ZN1-DAT,degreesFahrenheit
urn:uuid:9f6a80ca-0456-4cc0-84e5-abe15b6e9dfe,574,3018139,analogInput,ZN1 Temperature,SME.4TH-FLR.SAV-409a.ZN1-T,NAE-74/FC-1.N74-FC1-FEC-009.ZN1-T,degreesFahrenheit
urn:uuid:89f3f658-a152-42f2-9675-8f6edcb2d388,574,3018156,analogInput,ZN2 Discharge Air Temperature,SME.4TH-FLR.SAV-409a.ZN2-DAT,NAE-74/FC-1.N74-FC1-FEC-009.ZN2-DAT,degreesFahrenheit
urn:uuid:411a9a09-30e5-45a5-a4cb-1b8f6b4b30db,574,3018157,analogInput,ZN2 Temperature,SME.4TH-FLR.SAV-409a.ZN2-T,NAE-74/FC-1.N74-FC1-FEC-009.ZN2-T,degreesFahrenheit
urn:uuid:928dcc09-ea20-4c71-811c-1d98cb1fb5be,574,3018174,analogInput,ZN3 Discharge Air Temperature,SME.4TH-FLR.SAV-409a.ZN3-DAT,NAE-74/FC-1.N74-FC1-FEC-009.ZN3-DAT,degreesFahrenheit
urn:uuid:a97f1bf3-2625-4c11-92a9-38fdb91dc15e,574,3018175,analogInput,ZN3 Temperature ANJU,SME.4TH-FLR.SAV-409a.ZN3-T,NAE-74/FC-1.N74-FC1-FEC-009.ZN3-T,degreesFahrenheit
urn:uuid:64d18e8a-f11b-4142-8d3f-131d4d912b52,574,3018197,analogInput,ZN4 Discharge Air Temperature,SME.4TH-FLR.SAV-409b.ZN4-DAT,NAE-74/FC-1.N74-FC1-FEC-010.ZN4-DAT,degreesFahrenheit
urn:uuid:af1db88a-ec22-48a0-afb3-1a1066d634f4,574,3018198,analogInput,ZN4 Temperature,SME.4TH-FLR.SAV-409b.ZN4-T,NAE-74/FC-1.N74-FC1-FEC-010.ZN4-T,degreesFahrenheit
urn:uuid:4bb409ae-ba31-418d-9ec6-d5993b12a19b,574,3018215,analogInput,ZN5 Discharge Air Temperature,SME.4TH-FLR.SAV-409b.ZN5-DAT,NAE-74/FC-1.N74-FC1-FEC-010.ZN5-DAT,degreesFahrenheit
urn:uuid:7eb28e93-1a9c-40fa-aab8-bf109ef90245,574,3018216,analogInput,ZN5 Temperature,SME.4TH-FLR.SAV-409b.ZN5-T,NAE-74/FC-1.N74-FC1-FEC-010.ZN5-T,degreesFahrenheit
urn:uuid:8494a69b-e094-46bc-9e6d-b568939fd8db,574,3018233,analogInput,ZN6 Discharge Air Temperature,SME.4TH-FLR.SAV-409b.ZN6-DAT,NAE-74/FC-1.N74-FC1-FEC-010.ZN6-DAT,degreesFahrenheit
urn:uuid:655df4fd-dd34-4fa7-9ba6-db9b1791d1a3,574,3018234,analogInput,ZN6 Temperature,SME.4TH-FLR.SAV-409b.ZN6-T,NAE-74/FC-1.N74-FC1-FEC-010.ZN6-T,degreesFahrenheit
urn:uuid:e020e459-dcd3-4c20-baa5-14ec23c62141,574,3018256,analogInput,ZN1 Discharge Air Temperature,SME.4TH-FLR.SAV-416a.ZN1-DAT,NAE-74/FC-1.N74-FC1-FEC-011.ZN1-DAT,degreesFahrenheit
urn:uuid:845ac2b5-a21e-4271-aa12-2312fa1261e5,574,3018257,analogInput,ZN1 Temperature,SME.4TH-FLR.SAV-416a.ZN1-T,NAE-74/FC-1.N74-FC1-FEC-011.ZN1-T,degreesFahrenheit
urn:uuid:0cbf0349-3193-4d3f-b1c5-0bdaea8c0720,574,3018274,analogInput,ZN2 Discharge Air Temperature,SME.4TH-FLR.SAV-416a.ZN2-DAT,NAE-74/FC-1.N74-FC1-FEC-011.ZN2-DAT,degreesFahrenheit
urn:uuid:22db4238-a594-4925-a275-06319c3ac9bb,574,3018275,analogInput,ZN2 Temperature,SME.4TH-FLR.SAV-416a.ZN2-T,NAE-74/FC-1.N74-FC1-FEC-011.ZN2-T,degreesFahrenheit
urn:uuid:4d00fc5c-c373-4a1b-8ccb-e650ba704075,574,3018292,analogInput,ZN3 Discharge Air Temperature,SME.4TH-FLR.SAV-416a.ZN3-DAT,NAE-74/FC-1.N74-FC1-FEC-011.ZN3-DAT,degreesFahrenheit
urn:uuid:40573e11-5966-4cfd-bef4-cd8728740af4,574,3018293,analogInput,ZN3 Temperature,SME.4TH-FLR.SAV-416a.ZN3-T,NAE-74/FC-1.N74-FC1-FEC-011.ZN3-T,degreesFahrenheit
urn:uuid:babfb029-1dd1-475e-8225-7010644d4457,574,3018315,analogInput,ZN4 Discharge Air Temperature,SME.4TH-FLR.SAV-416b.ZN4-DAT,NAE-74/FC-1.N74-FC1-FEC-012.ZN4-DAT,degreesFahrenheit
urn:uuid:be908714-13d2-46d4-98b7-f6582497b40f,574,3018316,analogInput,ZN4 Temperature,SME.4TH-FLR.SAV-416b.ZN4-T,NAE-74/FC-1.N74-FC1-FEC-012.ZN4-T,degreesFahrenheit
urn:uuid:2b00633a-3ab4-4695-ba08-80b02e4a9543,574,3018333,analogInput,ZN5 Discharge Air Temperature,SME.4TH-FLR.SAV-416b.ZN5-DAT,NAE-74/FC-1.N74-FC1-FEC-012.ZN5-DAT,degreesFahrenheit
urn:uuid:8b3b5c0a-3b85-44a4-b166-475465385cd1,574,3018334,analogInput,ZN5 Temperature,SME.4TH-FLR.SAV-416b.ZN5-T,NAE-74/FC-1.N74-FC1-FEC-012.ZN5-T,degreesFahrenheit
urn:uuid:f430e4dd-4d39-49ca-97f0-3c9a04ffc24f,574,3018351,analogInput,ZN6 Discharge Air Temperature,SME.4TH-FLR.SAV-416b.ZN6-DAT,NAE-74/FC-1.N74-FC1-FEC-012.ZN6-DAT,degreesFahrenheit
urn:uuid:bf3c75e1-2335-42d9-8baf-8f07ffaf6f90,574,3018352,analogInput,ZN6 Temperature,SME.4TH-FLR.SAV-416b.ZN6-T,NAE-74/FC-1.N74-FC1-FEC-012.ZN6-T,degreesFahrenheit
urn:uuid:7fad981d-a013-4c8d-8a1c-70bdc68099a5,574,3018373,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-1.DAT,NAE-74/FC-1.N74-FC1-VMA-013.DAT,degreesFahrenheit
urn:uuid:4531cf83-74c6-4ef2-8910-f303323808f8,574,3018374,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-1.ZN-T,NAE-74/FC-1.N74-FC1-VMA-013.ZN-T,degreesFahrenheit
urn:uuid:7db333a9-a498-4f95-b88f-cea116d809f3,574,3018378,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-1.DA-VP,NAE-74/FC-1.N74-FC1-VMA-013.DA-VP,inchesOfWater
urn:uuid:d45070df-bf04-41ab-98fd-81a457ac4265,574,3018399,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-2.DAT,NAE-74/FC-1.N74-FC1-VMA-014.DAT,degreesFahrenheit
urn:uuid:98af2c2e-a1c6-4de7-986d-d2ead8f3d2ae,574,3018400,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-2.ZN-T,NAE-74/FC-1.N74-FC1-VMA-014.ZN-T,degreesFahrenheit
urn:uuid:ddd0892e-1f5e-4d2f-a807-0231d0df64e0,574,3018404,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-2.DA-VP,NAE-74/FC-1.N74-FC1-VMA-014.DA-VP,inchesOfWater
urn:uuid:fd8a77fb-deb4-41d4-8d8d-c00d6db7b0a6,574,3018425,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-3.DAT,NAE-74/FC-1.N74-FC1-VMA-015.DAT,degreesFahrenheit
urn:uuid:2b1cc971-0058-4a68-977d-4afd0b77f0e1,574,3018426,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-3.ZN-T,NAE-74/FC-1.N74-FC1-VMA-015.ZN-T,degreesFahrenheit
urn:uuid:447147a6-211c-4311-90d1-0d4f77b4e845,574,3018430,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-3.DA-VP,NAE-74/FC-1.N74-FC1-VMA-015.DA-VP,inchesOfWater
urn:uuid:e43ad040-c073-4218-af7a-2953f6d6522e,574,3018451,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-4.DAT,NAE-74/FC-1.N74-FC1-VMA-016.DAT,degreesFahrenheit
urn:uuid:833d9a81-df46-490e-aca2-f7f6a893f82f,574,3018452,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-4.ZN-T,NAE-74/FC-1.N74-FC1-VMA-016.ZN-T,degreesFahrenheit
urn:uuid:878abf81-483f-4fa9-93db-76fa4a15af96,574,3018456,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-4.DA-VP,NAE-74/FC-1.N74-FC1-VMA-016.DA-VP,inchesOfWater
urn:uuid:6b4396b8-8348-4361-b98f-7b251f9663fc,574,3018477,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-5.DAT,NAE-74/FC-1.N74-FC1-VMA-017.DAT,degreesFahrenheit
urn:uuid:620f29bf-a20f-4ed5-82c8-551a17644c22,574,3018478,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-5.ZN-T,NAE-74/FC-1.N74-FC1-VMA-017.ZN-T,degreesFahrenheit
urn:uuid:2d1fd10b-39dd-49e2-9238-5b06aff5b27a,574,3018482,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-5.DA-VP,NAE-74/FC-1.N74-FC1-VMA-017.DA-VP,inchesOfWater
urn:uuid:6810209e-0ae2-44ef-af45-33686398a5fa,574,3018503,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-6.DAT,NAE-74/FC-1.N74-FC1-VMA-018.DAT,degreesFahrenheit
urn:uuid:4710d011-dfd9-4d64-9e37-4dc5e9a93ab6,574,3018504,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-6.ZN-T,NAE-74/FC-1.N74-FC1-VMA-018.ZN-T,degreesFahrenheit
urn:uuid:428a6c8e-07b1-4992-8afa-53520d3a84c6,574,3018508,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-6.DA-VP,NAE-74/FC-1.N74-FC1-VMA-018.DA-VP,inchesOfWater
urn:uuid:9488f537-6b0e-4b37-aee9-f8fbf328c7df,574,3018529,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-7.DAT,NAE-74/FC-1.N74-FC1-VMA-019.DAT,degreesFahrenheit
urn:uuid:13993dbc-998c-42a2-b8e3-b03c856c778a,574,3018530,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-7.ZN-T,NAE-74/FC-1.N74-FC1-VMA-019.ZN-T,degreesFahrenheit
urn:uuid:045ef2fc-9f96-492d-aa1c-027f80e98642,574,3018534,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-7.DA-VP,NAE-74/FC-1.N74-FC1-VMA-019.DA-VP,inchesOfWater
urn:uuid:b2642095-fb88-4fbf-9d7b-eeede3fb1e24,574,3018555,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-8.DAT,NAE-74/FC-1.N74-FC1-VMA-020.DAT,degreesFahrenheit
urn:uuid:f7f1d6dc-ed55-4c5a-a38f-ee46960c2c13,574,3018556,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-8.ZN-T,NAE-74/FC-1.N74-FC1-VMA-020.ZN-T,degreesFahrenheit
urn:uuid:93d60f8f-c34d-485c-8101-9c83c0d4c37b,574,3018560,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-8.DA-VP,NAE-74/FC-1.N74-FC1-VMA-020.DA-VP,inchesOfWater
urn:uuid:4d066833-05f4-41bf-adad-599110e2f24b,574,3018581,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-9.DAT,NAE-74/FC-1.N74-FC1-VMA-021.DAT,degreesFahrenheit
urn:uuid:d69802de-c765-4d56-ac89-bcde29fbc839,574,3018582,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-9.ZN-T,NAE-74/FC-1.N74-FC1-VMA-021.ZN-T,degreesFahrenheit
urn:uuid:7e7f9799-2c52-4be2-9f70-c2d11b9cef7c,574,3018586,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-9.DA-VP,NAE-74/FC-1.N74-FC1-VMA-021.DA-VP,inchesOfWater
urn:uuid:58f843da-0c0d-4efb-a395-c532f95722f6,574,3018607,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-10.DAT,NAE-74/FC-1.N74-FC1-VMA-022.DAT,degreesFahrenheit
urn:uuid:5a534bd0-6594-49c5-8455-32ba05eff52e,574,3018608,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-10.ZN-T,NAE-74/FC-1.N74-FC1-VMA-022.ZN-T,degreesFahrenheit
urn:uuid:92f94196-cb8a-4e62-8b50-0a3b7b11d6e6,574,3018612,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-10.DA-VP,NAE-74/FC-1.N74-FC1-VMA-022.DA-VP,inchesOfWater
urn:uuid:a4d4e68a-7b9d-4e81-8701-8c785a516394,574,3018633,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-11.DAT,NAE-74/FC-1.N74-FC1-VMA-023.DAT,degreesFahrenheit
urn:uuid:7f21f194-bf05-4d86-b0a8-38f1a1e91c04,574,3018634,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-11.ZN-T,NAE-74/FC-1.N74-FC1-VMA-023.ZN-T,degreesFahrenheit
urn:uuid:b6719e56-bbfd-4203-8738-9294f597ef8c,574,3018638,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-11.DA-VP,NAE-74/FC-1.N74-FC1-VMA-023.DA-VP,inchesOfWater
urn:uuid:233dfba3-b0c5-4d24-b7f3-22ba8794f4da,574,3018659,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-12.DAT,NAE-74/FC-1.N74-FC1-VMA-024.DAT,degreesFahrenheit
urn:uuid:96b5e403-b968-4684-9240-1ffe2b63ca4e,574,3018660,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-12.ZN-T,NAE-74/FC-1.N74-FC1-VMA-024.ZN-T,degreesFahrenheit
urn:uuid:4e12d79a-9e7f-43c7-a86f-9aead892b456,574,3018664,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-12.DA-VP,NAE-74/FC-1.N74-FC1-VMA-024.DA-VP,inchesOfWater
urn:uuid:0ae6afa7-ea5c-436e-ac27-4fc34db540bb,574,3018685,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-13.DAT,NAE-74/FC-1.N74-FC1-VMA-025.DAT,degreesFahrenheit
urn:uuid:345e156c-c0b6-43a7-abf7-6ebfb7734ab2,574,3018686,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-13.ZN-T,NAE-74/FC-1.N74-FC1-VMA-025.ZN-T,degreesFahrenheit
urn:uuid:87708844-f1bb-45d1-96b9-e79bf8704069,574,3018690,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-13.DA-VP,NAE-74/FC-1.N74-FC1-VMA-025.DA-VP,inchesOfWater
urn:uuid:9df2a378-29d2-4e0f-950f-4366f949f8ef,574,3018711,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-14.DAT,NAE-74/FC-1.N74-FC1-VMA-026.DAT,degreesFahrenheit
urn:uuid:557d4fb2-abfa-4704-a1b5-f08cc60a897d,574,3018712,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-14.ZN-T,NAE-74/FC-1.N74-FC1-VMA-026.ZN-T,degreesFahrenheit
urn:uuid:c4586cff-24f0-4c3e-9db7-d19401124b7f,574,3018716,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-14.DA-VP,NAE-74/FC-1.N74-FC1-VMA-026.DA-VP,inchesOfWater
urn:uuid:ca67133b-5b94-4a0c-84a9-0e5857d3d131,574,3018737,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-15.DAT,NAE-74/FC-1.N74-FC1-VMA-027.DAT,degreesFahrenheit
urn:uuid:ebae605c-6b22-4573-aacc-6e2dccc5d27e,574,3018738,analogInput,Zone Temperature,SME.4TH-FLR.VAV4-15.ZN-T,NAE-74/FC-1.N74-FC1-VMA-027.ZN-T,degreesFahrenheit
urn:uuid:e50fec01-6808-482f-854f-bacc45016798,574,3018742,analogInput,Discharge Air Velocity Pressure,SME.4TH-FLR.VAV4-15.DA-VP,NAE-74/FC-1.N74-FC1-VMA-027.DA-VP,inchesOfWater
urn:uuid:0f9f333c-9cb3-4fe3-af2d-aaa3609a06dc,574,3018763,analogInput,Discharge Air Temperature,SME.4TH-FLR.VAV4-16.DAT,NAE-74/FC-1.N74-FC1-VMA-028.DAT,degreesFahrenheit
