uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:d578b757-1839-49ea-bb23-ba8c7b01f5bc,694,3000032,binaryInput,Supply Fan Status,CHAN.AC-2.SF-STS,NAE-194/N2-1.UNT-3.SF-STS,
urn:uuid:49b734cf-5e5e-4928-b96e-d0539d3e667f,694,3000034,binaryInput,ATS Emergancy Position,CHAN.GEN.ATSE-POS,NAE-194/N2-1.UNT-3.ATSE-POS,
urn:uuid:044cf061-2ca1-460a-b7cd-350c10380c39,694,3000035,binaryInput,ATS Normal Position,CHAN.GEN.ATSN-POS,NAE-194/N2-1.UNT-3.ATSN-POS,
urn:uuid:ef3d65d7-4fb6-4860-9a6f-412c8fecd446,694,3000018,binaryOutput,Cooling Command,CHAN.AC-1.CLG-C,NAE-194/N2-1.UNT-2.CLG-C,
urn:uuid:b3cbb72d-84fa-4bc3-a76d-25ed8549e342,694,3000020,binaryOutput,Heating Command,CHAN.AC-1.HTG-C,NAE-194/N2-1.UNT-2.HTG-C,
urn:uuid:2a3d5877-9af1-498e-939a-991fe67c0960,694,3000022,binaryOutput,Supply Fan Start Stop,CHAN.AC-1.SF-SS,NAE-194/N2-1.UNT-2.SF-SS,
urn:uuid:4c83672f-b64a-42f2-b86d-f19a6dfb4ec8,694,3000027,binaryOutput,Cooling Command,CHAN.AC-2.CLG-C,NAE-194/N2-1.UNT-3.CLG-C,
urn:uuid:65de0c7e-ad75-40f7-9a59-6145003df503,694,3000029,binaryOutput,Heating Command,CHAN.AC-2.HTG-C,NAE-194/N2-1.UNT-3.HTG-C,
urn:uuid:36c7adf2-1db3-4a7e-a72b-403c42438898,694,3000031,binaryOutput,Supply Fan Start Stop,CHAN.AC-2.SF-SS,NAE-194/N2-1.UNT-3.SF-SS,
urn:uuid:0ab4c48f-5847-44a4-b991-704eb590d72d,694,3000079,schedule,,ac-1,NAE-194/Schedule.ac-1,
urn:uuid:118e37d6-a3c5-41f3-b01e-d916b4499015,694,3000080,schedule,,ac-2,NAE-194/Schedule.ac-2,
urn:uuid:30d42663-88f1-4581-831b-d52f72e23844,694,3000005,trendLog,,Memory Usage Trend Log,NAE-194/Memory Usage Trend Log,
urn:uuid:fda53886-9f2d-46fa-ab79-c65802747762,694,3000006,trendLog,,Event Rate Trend Log,NAE-194/Event Rate Trend Log,
urn:uuid:18cf2a05-3aab-4c6e-9810-c51d9016d3ae,694,3000037,trendLog,,CHAN.GEN.GEN-A.Trend - Present Value,NAE-194/N2-1.UNT-1.GEN-A.Trend1,
urn:uuid:d1885e35-acd4-4b2b-ab53-43b775732687,694,3000039,trendLog,,CHAN.GEN.GENLB-STS.Trend - Present Value,NAE-194/N2-1.UNT-1.GENLB-STS.Trend1,
urn:uuid:14e371ff-341a-4795-a2b8-e2b58f1e9472,694,3000041,trendLog,,CHAN.GEN.GEN-SS.Trend - Present Value,NAE-194/N2-1.UNT-1.GEN-SS.Trend1,
urn:uuid:39d20a8b-ccbf-45df-bcf1-6fa476fcbf43,694,3000043,trendLog,,CHAN.GEN.GEN-STS.Trend - Present Value,NAE-194/N2-1.UNT-1.GEN-STS.Trend1,
urn:uuid:8159fa3d-b341-4e46-8cfd-6eb3f03d1487,694,3000044,trendLog,,CHAN.AC-1.CLG-C.Trend - Present Value,NAE-194/N2-1.UNT-2.CLG-C.Trend1,
urn:uuid:4b7b46b2-9506-4d12-893f-3baf1cbf1425,694,3000045,trendLog,,CHAN.AC-1.SA-T.Trend - Present Value,NAE-194/N2-1.UNT-2.SA-T.Trend1,
urn:uuid:4b8f20c1-2c14-4123-a1d2-fb0577fa2a5a,694,3000046,trendLog,,CHAN.AC-1.HTG-C.Trend - Present Value,NAE-194/N2-1.UNT-2.HTG-C.Trend1,
urn:uuid:b28e8036-da42-4e4d-9aeb-49756bbb8dee,694,3000047,trendLog,,CHAN.AC-1.ZNT-STPT.Trend - Present Value,NAE-194/N2-1.UNT-2.ZNT-STPT.Trend1,
urn:uuid:81a25a00-bccc-40af-bb79-fa94df1a44d0,694,3000048,trendLog,,CHAN.AC-1.SF-SS.Trend - Present Value,NAE-194/N2-1.UNT-2.SF-SS.Trend1,
urn:uuid:573cf40e-e4dc-4cc2-8bc0-e1d62b4b9327,694,3000050,trendLog,,CHAN.AC-1.SF-STS.Trend - Present Value,NAE-194/N2-1.UNT-2.SF-STS.Trend1,
urn:uuid:e8042644-a24a-4368-bfd8-098ff4ab1728,694,3000052,trendLog,,CHAN.AC-1.ZN-T.Trend - Present Value,NAE-194/N2-1.UNT-2.ZN-T.Trend1,
urn:uuid:03aecedd-59c8-40a6-8efd-35dc5a1fa7b7,694,3000054,trendLog,,CHAN.GEN.ATSEP-STS.Trend - Present Value,NAE-194/N2-1.UNT-2.ATSEP-STS.Trend1,
urn:uuid:0fd794bb-e417-4ebe-8761-d8414d0a5389,694,3000056,trendLog,,CHAN.GEN.ATSNP-STS.Trend - Present Value,NAE-194/N2-1.UNT-2.ATSNP-STS.Trend1,
urn:uuid:b78feb1c-7e3a-4910-9a7b-4fcef3a5a7ba,694,3000057,trendLog,,CHAN.AC-2.CLG-C.Trend - Present Value,NAE-194/N2-1.UNT-3.CLG-C.Trend1,
urn:uuid:7436e34f-9e80-432b-911e-b688f4d949ed,694,3000058,trendLog,,CHAN.AC-2.SA-T.Trend - Present Value,NAE-194/N2-1.UNT-3.SA-T.Trend1,
urn:uuid:1a0fa76e-b563-43f6-9b60-ab6b07aec9ef,694,3000059,trendLog,,CHAN.AC-2.HTG-C.Trend - Present Value,NAE-194/N2-1.UNT-3.HTG-C.Trend1,
urn:uuid:18e1a278-839f-498b-95f8-3d9a9e790c03,694,3000060,trendLog,,CHAN.AC-2.ZNT-STPT.Trend - Present Value,NAE-194/N2-1.UNT-3.ZNT-STPT.Trend1,
urn:uuid:a4c65ef8-0f65-451e-9ced-e6a7b0a1c339,694,3000061,trendLog,,CHAN.AC-2.SF-SS.Trend - Present Value,NAE-194/N2-1.UNT-3.SF-SS.Trend1,
urn:uuid:13011c87-4617-4162-8efc-9dd4a67a547f,694,3000063,trendLog,,CHAN.AC-2.SF-STS.Trend - Present Value,NAE-194/N2-1.UNT-3.SF-STS.Trend1,
urn:uuid:b66ba308-1c84-47e1-add5-7be91c9f5062,694,3000065,trendLog,,CHAN.AC-2.ZN-T.Trend - Present Value,NAE-194/N2-1.UNT-3.ZN-T.Trend1,
urn:uuid:a60aa252-a83f-46ec-a9e8-68765458e154,694,3000067,trendLog,,CHAN.GEN.ATSE-POS.Trend - Present Value,NAE-194/N2-1.UNT-3.ATSE-POS.Trend1,
urn:uuid:f077b15f-e0c9-4377-a7e4-a0dbe27c85b6,694,3000069,trendLog,,CHAN.GEN.ATSN-POS.Trend - Present Value,NAE-194/N2-1.UNT-3.ATSN-POS.Trend1,
