uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:5fbf1c35-cc02-4fec-b5bd-2e4ae1d29a34,575,3001849,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.OCC-STS.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.OCC-STS.Trend1,
urn:uuid:5ba0934e-07f5-49ac-aa0c-4aaefabf2202,575,3001851,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.ZN-T.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.ZN-T.Trend1,
urn:uuid:3809312a-2173-4f21-8570-388fd69dbe0b,575,3001853,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.ZNT-STPT.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.ZNT-STPT.Trend1,
urn:uuid:f5a36185-12d1-42dc-ac12-d3bceddddf94,575,3001855,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.SA-T.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.SA-T.Trend1,
urn:uuid:90c22e4c-fed1-491a-9a7b-9c3450647f34,575,3001857,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.ACTSAT-STPT.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.ACTSAT-STPT.Trend1,
urn:uuid:d144c976-eaa5-4a95-adab-99c2ceb65a31,575,3001859,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.ACTCLG-STPT.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.ACTCLG-STPT.Trend1,
urn:uuid:2244f662-7cf5-4bda-bcd4-7af9bff16742,575,3001861,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.ACTHTG-STPT.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.ACTHTG-STPT.Trend1,
urn:uuid:5ee9fd49-9b6d-4e48-8ec4-b3b225a33e52,575,3001863,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.CLGVLV-CMD.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.CLGVLV-CMD.Trend1,
urn:uuid:a8731a8b-8306-4d50-b078-150448f76dbb,575,3001865,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.HTGVLV-CMD.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.HTGVLV-CMD.Trend1,
urn:uuid:51de6cf2-7d39-406e-964c-afff2a98d6a6,575,3001867,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.SF-SS.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.SF-SS.Trend1,
urn:uuid:b32a0831-52f7-4e1e-af6f-fbbce162252d,575,3001870,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.SF-STS.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.SF-STS.Trend1,
urn:uuid:75fcd74a-face-4ea5-baff-833608aa922b,575,3001873,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.CCU3-ALM.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.CCU3-ALM.Trend1,
urn:uuid:40adc270-a413-4134-9c41-96e01ce2ee94,575,3001875,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.CCU4-ALM.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.CCU4-ALM.Trend1,
urn:uuid:524cb722-4988-4234-a731-67660059015c,575,3001877,trendLog,,SDSC.1ST-FL.RM-COMP.MAU-2.CCU5-ALM.Trend - Present Value,NAE-75/FC-2.MAU2-FEC-008.CCU5-ALM.Trend1,
urn:uuid:e357195e-f28e-4361-ac78-1904f826a67b,575,3001897,trendLog,,SDSC.2ND-FL.RM-279.HP-1B.OCC-CMD.Trend - Present Value,NAE-75/FC-2.HP1B-FEC-010.OCC-CMD.Trend1,
urn:uuid:665df5b1-a099-416c-82db-c45d94bf5141,575,3001899,trendLog,,SDSC.2ND-FL.RM-279.HP-1B.OCC-STS.Trend - Present Value,NAE-75/FC-2.HP1B-FEC-010.OCC-STS.Trend1,
urn:uuid:12ab7540-d500-4a89-b2b4-eb84f53ed316,575,3001905,trendLog,,SDSC.2ND-FL.RM-279.HP-1B.ACTCLG-STPT.Trend - Present Value,NAE-75/FC-2.HP1B-FEC-010.ACTCLG-STPT.Trend1,
urn:uuid:4ec92f7f-e66c-4f4e-94ba-5db0bdac6938,575,3001907,trendLog,,SDSC.2ND-FL.RM-279.HP-1B.ACTHTG-STPT.Trend - Present Value,NAE-75/FC-2.HP1B-FEC-010.ACTHTG-STPT.Trend1,
urn:uuid:c71501be-1743-4a41-b9c7-82a2ea3cf38d,575,3001913,trendLog,,SDSC.2ND-FL.RM-279.HP-1B.SF-SS.Trend - Present Value,NAE-75/FC-2.HP1B-FEC-010.SF-SS.Trend1,
urn:uuid:ba26bc16-d734-4b7c-962c-fa013176c650,575,3001947,trendLog,,SDSC.2ND-FL.RM-279.HP-1A.OCC-CMD.Trend - Present Value,NAE-75/FC-2.HP1A-FEC-009.OCC-CMD.Trend1,
urn:uuid:914b787f-f3e1-4507-a275-ddad4f07d546,575,3001949,trendLog,,SDSC.2ND-FL.RM-279.HP-1A.OCC-STS.Trend - Present Value,NAE-75/FC-2.HP1A-FEC-009.OCC-STS.Trend1,
urn:uuid:42b8786b-3652-4a8a-800b-0f1d994f108c,575,3001951,trendLog,,SDSC.2ND-FL.RM-279.HP-1A.ZN-T.Trend - Present Value,NAE-75/FC-2.HP1A-FEC-009.ZN-T.Trend1,
urn:uuid:8cbe6d36-fd70-4438-b262-49c40f7bf251,575,3001955,trendLog,,SDSC.2ND-FL.RM-279.HP-1A.ACTCLG-STPT.Trend - Present Value,NAE-75/FC-2.HP1A-FEC-009.ACTCLG-STPT.Trend1,
urn:uuid:55bf2bf5-a834-46a2-bad2-b5449571c2e7,575,3001957,trendLog,,SDSC.2ND-FL.RM-279.HP-1A.ACTHTG-STPT.Trend - Present Value,NAE-75/FC-2.HP1A-FEC-009.ACTHTG-STPT.Trend1,
urn:uuid:5f2a9c0c-cecd-4867-9642-67a754ce2265,575,3001963,trendLog,,SDSC.2ND-FL.RM-279.HP-1A.SF-SS.Trend - Present Value,NAE-75/FC-2.HP1A-FEC-009.SF-SS.Trend1,
