uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:5818e434-8612-400b-a14a-b3db4d6097d6,537,3005264,analogInput,Static Press,Cal IT.AH2-1.SA-SP,NAE-37/N2 Trunk 1.AHU-024.S-SP,inchesOfWater
urn:uuid:96d1e3a1-c555-4736-b4e7-aa6d5e8cfb75,537,3005267,analogInput,CHWR-T,Cal IT.AH2-1.CHWR-T,NAE-37/N2 Trunk 1.AHU-024.CHWR-T,degreesFahrenheit
urn:uuid:0cb6653c-0563-42ee-ba8d-4c4ece3f6d31,537,3005300,analogInput,Frequency Output,Cal IT.VND025 (AH2-1-VFD).FREQ-OUTPUT,NAE-37/N2 Trunk 1.VND-025.FREQ-OUTPUT,hertz
urn:uuid:a4afb603-9d67-4d0b-b47e-4f4a6534f1f0,537,3005301,analogInput,Current,Cal IT.VND025 (AH2-1-VFD).CURRENT,NAE-37/N2 Trunk 1.VND-025.CURRENT,amperes
urn:uuid:ee0d82e8-dbe5-4cff-a090-6abeacf6d0b2,537,3006199,analogInput,Output Frequency,OTTERSON.AH2ASF-VFD.FREQ,NAE-37/N2 Trunk 1.VND-11.FREQ,hertz
urn:uuid:7f07254b-7371-48bd-b3ea-eecc15ec7825,537,3006201,analogInput,Rated Speed,OTTERSON.AH2ASF-VFD.RATE-SPD,NAE-37/N2 Trunk 1.VND-11.RATE-SPD,percent
urn:uuid:682c56cd-1db3-40d5-8319-daa60d776ff7,537,3006202,analogInput,Motor Speed,OTTERSON.AH2ASF-VFD.MTR-SPD,NAE-37/N2 Trunk 1.VND-11.MTR-SPD,revolutionsPerMinute
urn:uuid:cfec3994-d320-461c-be32-72233d51c687,537,3006203,analogInput,Motor Current,OTTERSON.AH2ASF-VFD.CURRENT,NAE-37/N2 Trunk 1.VND-11.CURRENT,amperes
urn:uuid:d91f2022-46d5-4148-859e-0d560e310b86,537,3006204,analogInput,Motor Torque,OTTERSON.AH2ASF-VFD.TORQUE,NAE-37/N2 Trunk 1.VND-11.TORQUE,percent
urn:uuid:29698353-0260-4d4b-9136-2f92940fecd2,537,3006205,analogInput,Power,OTTERSON.AH2ASF-VFD.POWER,NAE-37/N2 Trunk 1.VND-11.POWER,kilowatts
urn:uuid:6bbc34a4-98a5-478a-8e91-2176ccca04c8,537,3006207,analogInput,Drive Temperature,OTTERSON.AH2ASF-VFD.DRV-TEMP,NAE-37/N2 Trunk 1.VND-11.DRV-TEMP,degreesCelsius
urn:uuid:5a600b94-d708-4159-b856-7ac7ed417163,537,3006209,analogInput,Energy (kWh),OTTERSON.AH2ASF-VFD.K-ENERGY,NAE-37/N2 Trunk 1.VND-11.K-ENERGY,kilowattHours
urn:uuid:5486381c-8376-4378-a0a5-993f672a5792,537,3006211,analogInput,Energy (MWh),OTTERSON.AH2ASF-VFD.M-ENERGY,NAE-37/N2 Trunk 1.VND-11.M-ENERGY,megawatts
urn:uuid:6687b380-0664-498a-869b-749f2163d19b,537,3006213,analogInput,Run Time Hours,OTTERSON.AH2ASF-VFD.RUN-TIME,NAE-37/N2 Trunk 1.VND-11.RUN-TIME,hours
urn:uuid:7988cd28-5ef2-428b-8b01-60493b1a77e4,537,3006214,analogInput,DC Bus Voltage,OTTERSON.AH2ASF-VFD.DC-BUS,NAE-37/N2 Trunk 1.VND-11.DC-BUS,volts
urn:uuid:d240963f-025a-440c-8fc4-2bbab3d48939,537,3006215,analogInput,Output Voltage,OTTERSON.AH2ASF-VFD.VOLTAGE,NAE-37/N2 Trunk 1.VND-11.VOLTAGE,volts
urn:uuid:339bee25-72ad-4b94-a541-e2575c2e9e18,537,3006217,analogInput,Last Fault,OTTERSON.AH2ASF-VFD.FAULT,NAE-37/N2 Trunk 1.VND-11.FAULT,noUnits
urn:uuid:576a41e0-ba8b-4993-9bd6-f3b3370412f2,537,3006218,analogInput,Reference Input AI-1,OTTERSON.AH2ASF-VFD.REF-IN,NAE-37/N2 Trunk 1.VND-11.REF-IN,percent
urn:uuid:7446ffa8-6b7e-40a0-b658-fd7166a19251,537,3006235,analogInput,Output Frequency,OTTERSON.AH2ASF-VFD.FREQ,NAE-37/N2 Trunk 1.VND-12.FREQ,hertz
urn:uuid:10d1ed75-2004-4c28-b28c-b81f6a92b608,537,3006237,analogInput,Rated Speed,OTTERSON.AH2ASF-VFD.RATE-SPD,NAE-37/N2 Trunk 1.VND-12.RATE-SPD,percent
urn:uuid:828fb4c8-4fe8-4732-ab2f-04186b254d0b,537,3006238,analogInput,Motor Speed,OTTERSON.AH2ASF-VFD.MTR-SPD,NAE-37/N2 Trunk 1.VND-12.MTR-SPD,revolutionsPerMinute
urn:uuid:b318d848-dd4d-4200-a9bc-00a3224a73f4,537,3006239,analogInput,Motor Current,OTTERSON.AH2ASF-VFD.CURRENT,NAE-37/N2 Trunk 1.VND-12.CURRENT,amperes
urn:uuid:b67d36f9-7510-482d-bad2-ccb6ceebb5ea,537,3006240,analogInput,Motor Torque,OTTERSON.AH2ASF-VFD.TORQUE,NAE-37/N2 Trunk 1.VND-12.TORQUE,percent
urn:uuid:51060d36-0150-46e6-a737-b36f7f38f80a,537,3006241,analogInput,Power,OTTERSON.AH2ASF-VFD.POWER,NAE-37/N2 Trunk 1.VND-12.POWER,kilowatts
urn:uuid:7c74b29c-da54-4cca-9fdd-0a678801fd0a,537,3006243,analogInput,Drive Temperature,OTTERSON.AH2ASF-VFD.DRV-TEMP,NAE-37/N2 Trunk 1.VND-12.DRV-TEMP,degreesCelsius
urn:uuid:3bc44de4-172b-4898-9240-d837df01a176,537,3006245,analogInput,Energy (kWh),OTTERSON.AH2ASF-VFD.K-ENERGY,NAE-37/N2 Trunk 1.VND-12.K-ENERGY,kilowattHours
urn:uuid:9601520f-95c3-4bbb-a0b9-aa8e3690330c,537,3006247,analogInput,Energy (MWh),OTTERSON.AH2ASF-VFD.M-ENERGY,NAE-37/N2 Trunk 1.VND-12.M-ENERGY,megawatts
urn:uuid:2ce90514-bf4a-425c-8b34-07ca5b2814fd,537,3006249,analogInput,Run Time Hours,OTTERSON.AH2ASF-VFD.RUN-TIME,NAE-37/N2 Trunk 1.VND-12.RUN-TIME,hours
urn:uuid:f8c79c22-f954-4c73-8701-c25165e56e8f,537,3006250,analogInput,DC Bus Voltage,OTTERSON.AH2ASF-VFD.DC-BUS,NAE-37/N2 Trunk 1.VND-12.DC-BUS,volts
urn:uuid:6b88f9ee-8adc-4009-b33f-4e01f129c573,537,3006251,analogInput,Output Voltage,OTTERSON.AH2ASF-VFD.VOLTAGE,NAE-37/N2 Trunk 1.VND-12.VOLTAGE,volts
urn:uuid:287b74cb-5390-4419-9984-dc12fc4fe783,537,3006253,analogInput,Last Fault,OTTERSON.AH2ASF-VFD.FAULT,NAE-37/N2 Trunk 1.VND-12.FAULT,noUnits
urn:uuid:03db0658-53cc-46bc-b404-9cd74aa493b5,537,3006254,analogInput,Reference Input AI-1,OTTERSON.AH2ASF-VFD.REF-IN,NAE-37/N2 Trunk 1.VND-12.REF-IN,percent
urn:uuid:0236703a-5eb2-495c-8931-9912cb95f1ba,537,3009865,analogInput,Discharge Air Temperature,DA-T2,NAE-37/FCB.Local Application.DA-T2,degreesFahrenheit
urn:uuid:dbc5e804-0330-42d1-b3eb-60f0f8c57f73,537,3000144,analogOutput,,Cal IT.AH2-2.Parameters.HUM-DB,NAE-37/N2 Trunk 1.DX-039.HUM-DB,noUnits
urn:uuid:6d4a6597-9867-4dc9-a72e-4d2f7debe489,537,3000145,analogOutput,Heating Valve Command,Cal IT.AH2-2.HTG-VLV,NAE-37/N2 Trunk 1.DX-039.HTG-VLV,percent
urn:uuid:13a37ca6-ea9a-4d66-90e3-f0589e1d69db,537,3000147,analogOutput,Pre Heating Vlv Command,Cal IT.AH2-2.PHTG-VLV,NAE-37/N2 Trunk 1.DX-039.PHTG-VLV,percent
urn:uuid:984b70b3-871e-4965-9974-0de82baf2a98,537,3000149,analogOutput,Cooling Valve Command,Cal IT.AH2-2.CLG-VLV,NAE-37/N2 Trunk 1.DX-039.CLG-VLV,percent
urn:uuid:f9068eb5-918c-4e72-8938-7aea6cd66e10,537,3000151,analogOutput,,Cal IT.AH2-2.Parameters.DAT-SP,NAE-37/N2 Trunk 1.DX-039.DAT-SP,degreesFahrenheit
urn:uuid:810c685f-4282-448f-83b4-49cc536ace7b,537,3000153,analogOutput,,Cal IT.AH2-2.Parameters.DWPTPIDO,NAE-37/N2 Trunk 1.DX-039.DWPTPIDO,noUnits
urn:uuid:f2bdd051-3c72-42a4-9f10-ae3d1c5f5c9a,537,3000155,analogOutput,,Cal IT.AH2-2.Parameters.HUMPID-O,NAE-37/N2 Trunk 1.DX-039.HUMPID-O,noUnits
urn:uuid:2d861026-9c61-4e12-bd11-f865396972c1,537,3000157,analogOutput,Average Zone Humidity,Cal IT.AH2-2.AVG-ZHUM,NAE-37/N2 Trunk 1.DX-039.AVG-ZHUM,noUnits
urn:uuid:b39a0f84-8640-4e03-830d-44c04f209d2a,537,3000159,analogOutput,Supply Air Dewpoint,Cal IT.AH2-2.SA-DWPT,NAE-37/N2 Trunk 1.DX-039.SA-DWPT,noUnits
urn:uuid:8633b44d-b8ad-4c8f-912a-63f55297709d,537,3000161,analogOutput,Supply Fan VFD Speed,Cal IT.AH2-2.SF-SPD,NAE-37/N2 Trunk 1.DX-039.SF-SPD,percent
urn:uuid:f889e916-df62-4216-8f6e-f290dc3a4a7f,537,3000163,analogOutput,,Cal IT.AH2-2.Parameters.SASP-SP,NAE-37/N2 Trunk 1.DX-039.SASP-SP,inchesOfWater
urn:uuid:b8c6a8f2-2166-48cf-a4da-47c37cc268f4,537,3000165,analogOutput,Humidifer Command,Cal IT.AH2-2.HUM-CMD,NAE-37/N2 Trunk 1.DX-039.HUM-CMD,percentRelativeHumidity
urn:uuid:61fac067-754d-4e57-aaf2-8edd39fe4a9c,537,3000167,analogOutput,,Cal IT.AH2-2.Parameters.ACT-HSP,NAE-37/N2 Trunk 1.DX-039.ACT-HSP,percent
urn:uuid:779484c2-7586-4bcb-8695-f3f419247b4b,537,3000169,analogOutput,,Cal IT.AH2-2.Parameters.ACT-CSP,NAE-37/N2 Trunk 1.DX-039.ACT-CSP,percent
urn:uuid:2df20567-8e41-492f-aec3-f8399871f00c,537,3000171,analogOutput,,Cal IT.AH2-2.Parameters.DH-PB,NAE-37/N2 Trunk 1.DX-039.DH-PB,percent
urn:uuid:a7237d4f-1f3a-4248-b2dd-edf4974f7063,537,3000209,analogOutput,,Cal IT.AH2-2.Parameters.DH-DB,NAE-37/N2 Trunk 1.DX-039.DH-DB,percent
urn:uuid:7061d283-d38b-42aa-9f0c-8958a5b02193,537,3000210,analogOutput,,Cal IT.AH2-2.Parameters.DC-PB,NAE-37/N2 Trunk 1.DX-039.DC-PB,percent
urn:uuid:b7f401de-41c8-4e5f-b6f5-3f7c2d44f03c,537,3000211,analogOutput,,Cal IT.AH2-2.Parameters.DATPID-O,NAE-37/N2 Trunk 1.DX-039.DATPID-O,noUnits
urn:uuid:c488d76f-d39b-4b8b-ab7c-3f9d859b464f,537,3000212,analogOutput,,Cal IT.AH2-2.Parameters.SP-PB,NAE-37/N2 Trunk 1.DX-039.SP-PB,264
urn:uuid:c122a2d9-b99c-4fe7-abdd-afc915a15df9,537,3000213,analogOutput,,Cal IT.AH2-2.Parameters.SP-DB,NAE-37/N2 Trunk 1.DX-039.SP-DB,inchesOfWater
urn:uuid:39f63ccb-d11c-4e0f-b9f6-e9ab33353041,537,3000214,analogOutput,,Cal IT.AH2-2.Parameters.SPPID-O,NAE-37/N2 Trunk 1.DX-039.SPPID-O,percent
urn:uuid:0121b5d0-c444-411d-9063-2153ec5b91a3,537,3000215,analogOutput,,Cal IT.AH2-2.Parameters.DEWP-PB,NAE-37/N2 Trunk 1.DX-039.DEWP-PB,noUnits
urn:uuid:4e1949e7-f2a2-4dd6-a084-17f311f7be0a,537,3000216,analogOutput,,Cal IT.AH2-2.Parameters.DEWP-TI,NAE-37/N2 Trunk 1.DX-039.DEWP-TI,noUnits
urn:uuid:c156c647-6291-47b0-b4ac-27660ef45d20,537,3000217,analogOutput,,Cal IT.AH2-2.Parameters.DEWP-DB,NAE-37/N2 Trunk 1.DX-039.DEWP-DB,noUnits
urn:uuid:2d99c27e-615e-40cc-986c-295250afa3ce,537,3000218,analogOutput,,Cal IT.AH2-2.Parameters.HUMFY-SP,NAE-37/N2 Trunk 1.DX-039.HUMFY-SP,noUnits
urn:uuid:cc469209-41f6-4c69-9504-54bce77eb3ac,537,3000219,analogOutput,,Cal IT.AH2-2.Parameters.DEHUM-SP,NAE-37/N2 Trunk 1.DX-039.DEHUM-SP,noUnits
urn:uuid:a7374bd3-2677-442d-989a-f87b7e31cd1a,537,3000220,analogOutput,,Cal IT.AH2-2.Parameters.HUMSP-OS,NAE-37/N2 Trunk 1.DX-039.HUMSP-OS,noUnits
urn:uuid:7d671b2c-0db3-4361-82de-591ab2b3fc8a,537,3000221,analogOutput,,Cal IT.AH2-2.Parameters.DEWPT-SP,NAE-37/N2 Trunk 1.DX-039.DEWPT-SP,noUnits
urn:uuid:13823c31-777d-4ab5-85c0-e16a3bc4f16b,537,3000222,analogOutput,,Cal IT.AH2-2.Parameters.DHIT,NAE-37/N2 Trunk 1.DX-039.DHIT,noUnits
urn:uuid:42346d7e-90ed-4ca7-8542-3278c8d8ccaf,537,3000223,analogOutput,,Cal IT.AH2-2.Parameters.DCIT,NAE-37/N2 Trunk 1.DX-039.DCIT,noUnits
urn:uuid:892d95ac-6b3b-45a3-92da-001355e59acc,537,3000224,analogOutput,,Cal IT.AH2-2.Parameters.HUM-PB,NAE-37/N2 Trunk 1.DX-039.HUM-PB,noUnits
urn:uuid:f1623575-c378-4600-a54b-3df7c057dde9,537,3000225,analogOutput,,Cal IT.AH2-2.Parameters.HUM-TI,NAE-37/N2 Trunk 1.DX-039.HUM-TI,noUnits
urn:uuid:4b47442e-52fd-43a9-bc7f-cbec25fd3727,537,3000226,analogOutput,Static Pressure Int Time,Cal IT.AH2-2.Parameters.SP-INT,NAE-37/N2 Trunk 1.DX-039.PM5TI,seconds
urn:uuid:93d3bd81-bdcd-464d-96ad-552762db8061,537,3000231,analogOutput,Supply Fan Speed Override Command,Cal IT.AH2-2.SPD-OVD,NAE-37/N2 Trunk 1.DX-039.SPD-OVD,percent
urn:uuid:d65aa07b-a4ee-4acf-9b59-2486d719afbf,537,3000311,analogOutput,Cooling Valve Command,CalIT.AH2-2A.CLG-VLV,NAE-37/FCB.Local Application.CLGVLV-CMD,percent
urn:uuid:e2a94b44-6812-47d1-8ecd-791348b5b6f2,537,3000315,analogOutput,Output Avg Hum To Humidifier input,CalIT.AH2-2A.HUM-CMD,NAE-37/FCB.Local Application.HUM-CMD,percentRelativeHumidity
urn:uuid:58505f81-5cc3-4590-89dc-7ea7288ec9cd,537,3000316,analogOutput,Heating Valve Command,CalIT.AH2-2A.HTG-VLV,NAE-37/FCB.Local Application.HTGVLV-CMD,percent
urn:uuid:e6a8ec61-fb4e-44a8-b9ea-ed75efce30b9,537,3000317,analogOutput,Supply Fan VFD 2 Speed Command,CalIT.AH2-2A.SF-SPD-2,NAE-37/FCB.Local Application.SFVFD-CMD,percent
urn:uuid:56153cff-bc9b-49fc-9da2-ca86a68b5baf,537,3005269,analogOutput,Discharge Air Temp Setpoint,Cal IT.AH2-1.DA-SP,NAE-37/N2 Trunk 1.AHU-024.DA-SP,degreesFahrenheit
urn:uuid:0b74a7f1-e4de-416c-b8cc-613662692958,537,3005271,analogOutput,Cooling Valve,Cal IT.AH2-1.CLG-VLV,NAE-37/N2 Trunk 1.AHU-024.CLG-VLV,percent
urn:uuid:6f853948-c560-41e7-9c20-9a26d268dee9,537,3005273,analogOutput,Heating Valve,Cal IT.AH2-1.HTG-VLV,NAE-37/N2 Trunk 1.AHU-024.HTG-VLV,percent
urn:uuid:44b82401-a33f-4b7f-a06d-122d4a18bc05,537,3005275,analogOutput,Supply Fan Speed,Cal IT.AH2-1.SF-SPD,NAE-37/N2 Trunk 1.AHU-024.SF-O,percent
urn:uuid:4f74975c-b1de-4b0c-9344-6b408725e76a,537,3005277,analogOutput,Disch Htg DBand,Cal IT.AH2-1.Parameters.DHDB,NAE-37/N2 Trunk 1.AHU-024.DHDB,percent
urn:uuid:3e92d702-c364-476b-8e68-4d004946a630,537,3005278,analogOutput,Disch Htg PBand,Cal IT.AH2-1.Parameters.DHPB,NAE-37/N2 Trunk 1.AHU-024.DHPB,percent
urn:uuid:aa4d678e-8c45-4d52-abbd-315e9526a67e,537,3005279,analogOutput,Disch Clg PBand,Cal IT.AH2-1.Parameters.DCPB,NAE-37/N2 Trunk 1.AHU-024.DCPB,percent
urn:uuid:a2a67c5b-ad70-4e25-9ae4-8e48d6f3f274,537,3005280,analogOutput,Static Setpoint,Cal IT.AH2-1.Parameters.SP-SP,NAE-37/N2 Trunk 1.AHU-024.SP-SP,inchesOfWater
urn:uuid:4c3bf79e-2bec-4f82-8fab-fbc2b8462796,537,3005282,analogOutput,Static Prop Band,Cal IT.AH2-1.Parameters.SP-PB,NAE-37/N2 Trunk 1.AHU-024.SP-PB,inchesOfWater
urn:uuid:be5c48f8-c966-4ecb-b54f-4327316c1d01,537,3005283,analogOutput,Static Deadband,Cal IT.AH2-1.Parameters.SP-DB,NAE-37/N2 Trunk 1.AHU-024.SP-DB,inchesOfWater
urn:uuid:8d9fb79a-6477-4866-ba84-9f63d6e5eb03,537,3005284,analogOutput,,Cal IT.AH2-1.Parameters.DHIT,NAE-37/N2 Trunk 1.AHU-024.DHIT,seconds
urn:uuid:fd157efc-9739-4248-b931-e982bb06a27a,537,3005285,analogOutput,Disch Clg INTegration,Cal IT.AH2-1.Parameters.DCIT,NAE-37/N2 Trunk 1.AHU-024.DCIT,noUnits
urn:uuid:fb6cdb96-0b6d-4dc2-9edf-7021860310f7,537,3005749,analogOutput,Supplty Fan VFD 1 Speed Control,CalIT.AH2-2A.SF-SPD-1,NAE-37/FCB.Local Application.SF-SPD-1,percent
urn:uuid:07627f2a-98a8-4353-b90c-a990e77cd5e1,537,3006227,analogOutput,Acceleration Time,OTTERSON.AH2ASF-VFD.ACC-TIME,NAE-37/N2 Trunk 1.VND-11.ACC-TIME,seconds
urn:uuid:e60655bd-204c-4800-bf1c-3c2f47faec65,537,3006228,analogOutput,Deceleration Time,OTTERSON.AH2ASF-VFD.DEC-TIME,NAE-37/N2 Trunk 1.VND-11.DEC-TIME,seconds
urn:uuid:cf22bf1e-145b-4738-8217-18aabbfae926,537,3006229,analogOutput,Current Limit,OTTERSON.AH2ASF-VFD.CUR-LMT,NAE-37/N2 Trunk 1.VND-11.CUR-LMT,amperes
urn:uuid:5bf6fa84-3910-48a8-bfa8-10106159d870,537,3006263,analogOutput,Acceleration Time,OTTERSON.AH2ASF-VFD.ACC-TIME,NAE-37/N2 Trunk 1.VND-12.ACC-TIME,seconds
urn:uuid:fcd1bb43-90b4-4402-b352-8df89e6829ae,537,3006264,analogOutput,Deceleration Time,OTTERSON.AH2ASF-VFD.DEC-TIME,NAE-37/N2 Trunk 1.VND-12.DEC-TIME,seconds
urn:uuid:2adf7777-db89-4216-b33a-f8dfd7dfd98b,537,3006265,analogOutput,Current Limit,OTTERSON.AH2ASF-VFD.CUR-LMT,NAE-37/N2 Trunk 1.VND-12.CUR-LMT,amperes
urn:uuid:1484d943-90e9-4091-b519-d6d5eb7b764c,537,3009874,analogOutput,,thisis,NAE-37/N2 Trunk 1.DX-039.thisis,noUnits
urn:uuid:0cbc3b0c-7491-4f13-8e03-e53dfd5634ef,537,3000136,analogValue,,AH2-2 Speed Override Command,NAE-37/Programming.Clean Room AH Swap Over Control.AH2-2 Speed Override Command,percent
urn:uuid:d4a22f50-978b-42cc-9eea-4f28e3b77527,537,3000273,analogValue,Damper 8 Delay on Break,CalIT.AH2-2A.Parameters.DOB-8,NAE-37/FCB.Local Application.DOB-8,seconds
urn:uuid:c4258fe1-0829-4fa1-b005-22fea0ac8277,537,3000274,analogValue,Damper 5 Delay on Make,CalIT.AH2-2A.Parameters.DOM-5,NAE-37/FCB.Local Application.DOM-5,seconds
urn:uuid:0e4b0683-0122-4bdb-8a41-39cb3ffa0c11,537,3000275,analogValue,Damper 6 Delay on Break,CalIT.AH2-2A.Parameters.DOB-6,NAE-37/FCB.Local Application.DOB-6,seconds
urn:uuid:c58e28ae-98b5-49de-b2ea-b60e697d6454,537,3000276,analogValue,Damper 2 Delay on Make,CalIT.AH2-2A.Parameters.DOM-2,NAE-37/FCB.Local Application.DOM-2,seconds
urn:uuid:523adf84-b3cc-4c17-ba7b-9bddad509a3a,537,3000277,analogValue,Phoenix Valve 2 Delay on Make,CalIT.AH2-2A.Parameters.DOM-P2,NAE-37/FCB.Local Application.DOM-P2,seconds
urn:uuid:fac1cb07-60d3-4dd5-b3c0-04a8d225d2e6,537,3000278,analogValue,Damper 9 Delay on Break,CalIT.AH2-2A.Parameters.DOB-9,NAE-37/FCB.Local Application.DOB-9,seconds
urn:uuid:e2b274c2-013f-4b3d-8d1a-f713f5a71b55,537,3000279,analogValue,Phoenix Valve 1 Delay on Make,CalIT.AH2-2A.Parameters.DOM-P1,NAE-37/FCB.Local Application.DOM-P1,seconds
urn:uuid:802cbcda-6bf7-4e16-93d6-ce3b66eae47f,537,3000280,analogValue,Damper 9 Delay on Make,CalIT.AH2-2A.Parameters.DOM-9,NAE-37/FCB.Local Application.DOM-9,seconds
urn:uuid:179b7d54-5550-44f4-910f-8da1c40c82e5,537,3000281,analogValue,Phoenix Valve 1 Delay on Break,CalIT.AH2-2A.Parameters.DOB-P1,NAE-37/FCB.Local Application.DOB-P1,seconds
urn:uuid:56b7ce5d-9a98-4fda-a488-b9066e4e9c99,537,3000282,analogValue,Effective Static Pressure Setpoint,CalIT.AH2-2A.Parameters.EFFSASP-SP,NAE-37/FCB.Local Application.EFFECTIVE-DAP-SP,inchesOfWater
urn:uuid:1ef77b5f-5a0a-41b3-beb9-46c066beffe6,537,3000284,analogValue,Damper 8 Delay on Make,CalIT.AH2-2A.Parameters.DOM-8,NAE-37/FCB.Local Application.DOM-8,seconds
urn:uuid:d8ed833f-3502-43a5-8c5d-ade54a30b476,537,3000285,analogValue,Damper 3 Delay on Break,CalIT.AH2-2A.Parameters.DOB-3,NAE-37/FCB.Local Application.DOB-3,seconds
urn:uuid:1035c694-bd49-486c-9323-8eb45277ed61,537,3000286,analogValue,Damper 3 Delay on Make,CalIT.AH2-2A.Parameters.DOM-3,NAE-37/FCB.Local Application.DOM-3,seconds
urn:uuid:e12befe4-0f27-44c5-8199-aad3a89e492d,537,3000287,analogValue,Static Setpoint When AH2-2A is Off,CalIT.AH2-2A.Parameters.SASP-SP-MODE-3,NAE-37/FCB.Local Application.DAP-SP-MODE-3,inchesOfWater
urn:uuid:12d3c2f3-2b2d-45bb-bbfc-5d0b60f17c91,537,3000288,analogValue,Damper 4 Delay on Break,CalIT.AH2-2A.Parameters.DOB-4,NAE-37/FCB.Local Application.DOB-4,seconds
urn:uuid:044f7247-aa6e-4598-b4b9-8a19f4b57cb2,537,3000289,analogValue,Damper 7 Delay on Make,CalIT.AH2-2A.Parameters.DOM-7,NAE-37/FCB.Local Application.DOM-7,seconds
