uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:1f72a7fc-ae68-4832-ad1b-a622caec6fcb,645,3000216,analogInput,Fume Hood 1 Sash Position,EBU1.5TH-FLR.RM-5313.VAV-5313-1.FUME1-SASH,NAE-145/FC-1.AH18-FEC-013.FUME1-SASH,percent
urn:uuid:6cad5fc7-c2c3-4f98-b0cb-e59dd6297b7b,645,3000218,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5315.VAV-5315-1.ZN-T,NAE-145/FC-1.AH18-FEC-014.ZN-T,degreesFahrenheit
urn:uuid:def404bb-3a67-45ff-970b-c9cabd359afb,645,3000225,analogInput,Supply Air Flow,EBU1.5TH-FLR.RM-5315.VAV-5315-1.SA-FLOW,NAE-145/FC-1.AH18-FEC-014.SA-FLOW,cubicFeetPerMinute
urn:uuid:91a11ca5-5aec-48bb-94e5-00aae6320604,645,3000226,analogInput,Exhaust Air Flow,EBU1.5TH-FLR.RM-5315.VAV-5315-1.EA-FLOW,NAE-145/FC-1.AH18-FEC-014.EA-FLOW,cubicFeetPerMinute
urn:uuid:4c576acd-6780-41ce-8cb7-4626b73154b3,645,3000233,analogInput,Fume Hood 1 Air Flow,EBU1.5TH-FLR.RM-5315.VAV-5315-1.FUME1-FLOW,NAE-145/FC-1.AH18-FEC-014.FUME1-FLOW,cubicFeetPerMinute
urn:uuid:70858c55-8e02-4ffd-99ff-c04b974576b9,645,3000234,analogInput,Fume Hood 1 Sash Position,EBU1.5TH-FLR.RM-5315.VAV-5315-1.FUME1-SASH,NAE-145/FC-1.AH18-FEC-014.FUME1-SASH,percent
urn:uuid:1c41e7ea-cfa3-4242-b5fa-46c784892a1a,645,3000236,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5512.VAV-5512-1.ZN-T,NAE-145/FC-1.AH18-VMA-015.ZN-T,degreesFahrenheit
urn:uuid:471e2d21-26fa-4521-b4c5-2865578dd738,645,3000238,analogInput,Supply Air Temperature,EBU1.5TH-FLR.RM-5512.VAV-5512-1.SA-T,NAE-145/FC-1.AH18-VMA-015.SA-T,degreesFahrenheit
urn:uuid:2cb6d25e-51db-4e43-ac96-6b92d427a86a,645,3000257,analogInput,Exhaust Air Velocity Pressure,EBU1.5TH-FLR.RM-5512.VAV-5512-2EX.EA-VP,NAE-145/FC-1.EF7-VMA-017.EA-VP,inchesOfWater
urn:uuid:7839ab6b-1d3c-4a49-ab38-26aa3520ea54,645,3000262,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5319.VAV-5319-1.ZN-T,NAE-145/FC-1.AH18-SAV-018.ZN-T,degreesFahrenheit
urn:uuid:ecff9d72-9dec-4989-b588-6ea86f962786,645,3000282,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5100.VAV-5100-1.ZN-T,NAE-145/FC-1.AH18-SAV-019.ZN-T,degreesFahrenheit
urn:uuid:8d001e1a-ddc1-40fd-b0b2-2be7d765054a,645,3000302,analogInput,Supply Air Temperature,EBU1.5TH-FLR.RM-5321.AH18.SA-T,NAE-145/FC-1.AH18-FAC-020.SA-T,degreesFahrenheit
urn:uuid:0e643a83-5eba-4e7b-81a4-e1f084964fe8,645,3000303,analogInput,Chilled Water Return Temperature,EBU1.5TH-FLR.RM-5321.AH18.CHWR-T,NAE-145/FC-1.AH18-FAC-020.CHWR-T,degreesFahrenheit
urn:uuid:65ad702e-211a-4ad0-9506-22ba13d39bc0,645,3000308,analogInput,Supply Air Static Pressure,EBU1.5TH-FLR.RM-5321.AH18.SA-SP,NAE-145/FC-1.AH18-FAC-020.SA-SP,inchesOfWater
urn:uuid:a04c2157-5e37-41d5-9572-51f79b9ab842,645,3000317,analogInput,SF5 Supply Air Temperature,EBU1.5TH-FLR.RM-5321.AH18.SF5SA-T,NAE-145/FC-1.AH18-FAC-020.SF5SA-T,degreesFahrenheit
urn:uuid:efa09306-58bf-4896-bea6-659ce03beea2,645,3000344,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5702.VAV-5702-1.ZN-T,NAE-145/FC-2.AH19-VMA-005.ZN-T,degreesFahrenheit
urn:uuid:18ebf197-6005-41ab-bbbd-ec8ebba7f28f,645,3000346,analogInput,Supply Air Temperature,EBU1.5TH-FLR.RM-5702.VAV-5702-1.SA-T,NAE-145/FC-2.AH19-VMA-005.SA-T,degreesFahrenheit
urn:uuid:003c0716-0d12-4764-bf83-989290ccd977,645,3000359,analogInput,Exhaust Air Velocity Pressure,EBU1.5TH-FLR.RM-5702.VAV-5702-1EX.EA-VP,NAE-145/FC-2.EF8-VMA-006.EA-VP,inchesOfWater
urn:uuid:c4c3572b-a54f-4f35-a1f7-42fa33913b38,645,3000365,analogInput,Exhaust Air Velocity Pressure,EBU1.5TH-FLR.RM-5702.VAV-5702-2EX.EA-VP,NAE-145/FC-2.EF8-VMA-007.EA-VP,inchesOfWater
urn:uuid:3b31d8d9-dcad-44e4-8a88-f6608aa3981d,645,3000370,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5507.VAV-5507-1.ZN-T,NAE-145/FC-2.AH19-VMA-008.ZN-T,degreesFahrenheit
urn:uuid:e3dd3d5b-f346-4772-8bd0-fd034757c942,645,3000372,analogInput,Supply Air Temperature,EBU1.5TH-FLR.RM-5507.VAV-5507-1.SA-T,NAE-145/FC-2.AH19-VMA-008.SA-T,degreesFahrenheit
urn:uuid:c8fc5fd2-25c5-4de0-9981-da34c8b8574e,645,3000387,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5708.VAV-5708-1.ZN-T,NAE-145/FC-2.AH19-SAV-009.ZN-T,degreesFahrenheit
urn:uuid:184f38a7-8969-4721-a7ef-a4828159501c,645,3000423,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5511.VAV-5511-1.ZN-T,NAE-145/FC-2.AH19-FEC-011.ZN-T,degreesFahrenheit
urn:uuid:ead2437d-9d74-4216-8131-7f06f0fc2321,645,3000430,analogInput,Supply Air Flow,EBU1.5TH-FLR.RM-5511.VAV-5511-1.SA-FLOW,NAE-145/FC-2.AH19-FEC-011.SA-FLOW,cubicFeetPerMinute
urn:uuid:592c0713-00bf-41e9-8097-a8894cb05447,645,3000431,analogInput,Exhaust Air Flow,EBU1.5TH-FLR.RM-5511.VAV-5511-1.EA-FLOW,NAE-145/FC-2.AH19-FEC-011.EA-FLOW,cubicFeetPerMinute
urn:uuid:0c62b8ad-9351-4d6a-90b4-1e014a1f551b,645,3000457,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5700.VAV-5700-1.ZN-T,NAE-145/FC-2.AH19-SAV-013.ZN-T,degreesFahrenheit
urn:uuid:7a5fed6e-b5d6-402a-937f-8c9c45143df9,645,3000493,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5710.VAV-5710-1.ZN-T,NAE-145/FC-2.AH19-FEC-015.ZN-T,degreesFahrenheit
urn:uuid:900803ef-b9cd-4dd4-9c86-632380ecb38b,645,3000500,analogInput,Supply Air Flow,EBU1.5TH-FLR.RM-5710.VAV-5710-1.SA-FLOW,NAE-145/FC-2.AH19-FEC-015.SA-FLOW,cubicFeetPerMinute
urn:uuid:381c6a14-dd87-4882-9e6e-a473a96affbb,645,3000501,analogInput,Exhaust Air Flow,EBU1.5TH-FLR.RM-5710.VAV-5710-1.EA-FLOW,NAE-145/FC-2.AH19-FEC-015.EA-FLOW,cubicFeetPerMinute
urn:uuid:10613d4c-3353-4d7d-b33a-79ab6c281ee7,645,3000508,analogInput,Fume Hood 1 Air Flow,EBU1.5TH-FLR.RM-5710.VAV-5710-1.FUME1-FLOW,NAE-145/FC-2.AH19-FEC-015.FUME1-FLOW,cubicFeetPerMinute
urn:uuid:63e4ddd4-ca52-4882-b511-6d89ae2425c2,645,3000509,analogInput,Fume Hood 1 Sash Position,EBU1.5TH-FLR.RM-5710.VAV-5710-1.FUME1-SASH,NAE-145/FC-2.AH19-FEC-015.FUME1-SASH,percent
urn:uuid:5ec27b39-b4a6-46f0-981c-5de8936bfa50,645,3000903,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5101.VAV-5101-1.1.ZN-T,NAE-145/FC-1.AH18-SAV-006.ZN-T,degreesFahrenheit
urn:uuid:2ea9752f-3141-4f5a-854f-d627f3a25846,645,3000987,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5504.VAV-5504-1.ZN-T,NAE-145/FC-1.AH18-FEC-009.ZN-T,degreesFahrenheit
urn:uuid:e748e313-abdf-4d46-86af-179b385bfb25,645,3001000,analogInput,Supply Air Flow,EBU1.5TH-FLR.RM-5504.VAV-5504-1.SA-FLOW,NAE-145/FC-1.AH18-FEC-009.SA-FLOW,cubicFeetPerMinute
urn:uuid:57689d4a-b247-400d-bd70-d7c8d6e00b98,645,3001002,analogInput,Exhaust Air Flow,EBU1.5TH-FLR.RM-5504.VAV-5504-1.EA-FLOW,NAE-145/FC-1.AH18-FEC-009.EA-FLOW,cubicFeetPerMinute
urn:uuid:34b83c05-c481-4510-950b-dccf547180ea,645,3001016,analogInput,Fume Hood 1 Air Flow,EBU1.5TH-FLR.RM-5504.VAV-5504-1.FUME1-FLOW,NAE-145/FC-1.AH18-FEC-009.FUME1-FLOW,cubicFeetPerMinute
urn:uuid:c82b2fb1-584f-47d4-877c-d117c017eedc,645,3001018,analogInput,Fume Hood 1 Sash Position,EBU1.5TH-FLR.RM-5504.VAV-5504-1.FUME1-SASH,NAE-145/FC-1.AH18-FEC-009.FUME1-SASH,percent
urn:uuid:95fb9f49-5b60-4481-bf61-eccd081caa12,645,3001023,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5307.VAV-5307-1.ZN-T,NAE-145/FC-1.AH18-FEC-008.ZN-T,degreesFahrenheit
urn:uuid:6251771f-79cd-4376-9149-d46f320ac88d,645,3001036,analogInput,Supply Air Flow,EBU1.5TH-FLR.RM-5307.VAV-5307-1.SA-FLOW,NAE-145/FC-1.AH18-FEC-008.SA-FLOW,cubicFeetPerMinute
urn:uuid:024e5764-d9ae-472a-a0c3-66457b350fa0,645,3001038,analogInput,Exhaust Air Flow,EBU1.5TH-FLR.RM-5307.VAV-5307-1.EA-FLOW,NAE-145/FC-1.AH18-FEC-008.EA-FLOW,cubicFeetPerMinute
urn:uuid:69dea081-7db3-476a-863f-a67c58717b2f,645,3001052,analogInput,Fume Hood 1 Air Flow,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME1-FLOW,NAE-145/FC-1.AH18-FEC-008.FUME1-FLOW,cubicFeetPerMinute
urn:uuid:9be33f81-26c3-48a7-a57f-2a763330a270,645,3001054,analogInput,Fume Hood 1 Sash Position,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME1-SASH,NAE-145/FC-1.AH18-FEC-008.FUME1-SASH,percent
urn:uuid:8bed3058-bb43-437a-8fab-96968f43d60c,645,3001058,analogInput,Fume Hood 2 Air Flow,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME2-FLOW,NAE-145/FC-1.AH18-FEC-008.FUME2-FLOW,cubicFeetPerMinute
urn:uuid:e07192ac-be8a-4689-9814-c643d8422efe,645,3001060,analogInput,Fume Hood 2 Sash Position,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME2-SASH,NAE-145/FC-1.AH18-FEC-008.FUME2-SASH,percent
urn:uuid:6643e855-34c3-4d92-9af3-244bf37779b5,645,3001064,analogInput,Fume Hood 3 Air Flow,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME3-FLOW,NAE-145/FC-1.AH18-FEC-008.FUME3-FLOW,cubicFeetPerMinute
urn:uuid:60ad7a07-f748-4838-87de-42912b2546ab,645,3001066,analogInput,Fume Hood 3 Sash Position,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME3-SASH,NAE-145/FC-1.AH18-FEC-008.FUME3-SASH,percent
urn:uuid:9a78114f-698e-49ba-84ce-ffff351fb499,645,3001070,analogInput,Fume Hood 4 Air Flow,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME4-FLOW,NAE-145/FC-1.AH18-FEC-008.FUME4-FLOW,cubicFeetPerMinute
urn:uuid:cdefeb88-c1ed-4e47-8870-a63f657846ff,645,3001072,analogInput,Fume Hood 4 Sash Position,EBU1.5TH-FLR.RM-5307.VAV-5307-1.FUME4-SASH,NAE-145/FC-1.AH18-FEC-008.FUME4-SASH,percent
urn:uuid:c658f4da-e999-49c4-8188-40f574f4cba7,645,3001078,analogInput,Zone Temperature,EBU1.5TH-FLR.RM-5510.VAV-5510-1.ZN-T,NAE-145/FC-1.AH19-FEC-024.ZN-T,degreesFahrenheit
urn:uuid:3daddb94-48f2-4759-b158-bd7be194ceb0,645,3001091,analogInput,Supply Air Flow,EBU1.5TH-FLR.RM-5510.VAV-5510-1.SA-FLOW,NAE-145/FC-1.AH19-FEC-024.SA-FLOW,cubicFeetPerMinute
urn:uuid:6ecba049-a302-4585-89d0-d25a1fb5cda5,645,3001093,analogInput,Exhaust Air Flow,EBU1.5TH-FLR.RM-5510.VAV-5510-1.EA-FLOW,NAE-145/FC-1.AH19-FEC-024.EA-FLOW,cubicFeetPerMinute
urn:uuid:a1e1afa5-b6ba-40c3-a052-d2af6392c313,645,3001122,analogInput,Exhaust Air Velocity Pressure,EBU1.5TH-FLR.RM-5512.VAV-5512-1EX.EA-VP,NAE-145/FC-1.EF7-VMA-016.EA-VP,inchesOfWater
urn:uuid:af474fb3-9a8e-48a7-8895-80fc845195d1,645,3001251,analogInput,Supply Air Temperature,EBU1.5TH-FLR.RM5403.HV20.SA-T,NAE-145/FC-1.AH20-TEC-004.SA-T,degreesFahrenheit
urn:uuid:aac87b7f-ed3d-4ddd-a029-8793cdacdf07,645,3001255,analogInput,Supply Air Temperature,EBU1.5TH-FLR.RM-5603.HV21..SA-T,NAE-145/FC-2.AH21-TEC-004.SA-T,degreesFahrenheit
urn:uuid:b3017832-21f9-471d-b117-9e8b0541e9be,645,3000061,analogOutput,Damper Command,EBU1.5TH-FLR.RM-5000.VAV-5000-1.DPR-CMD,NAE-145/FC-1.AH9-VMA-005.DPR-CMD,percent
urn:uuid:875191f3-2c96-4103-a574-b9ceed4e673f,645,3000065,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5000.VAV-5000-1.HTGVLV-CMD,NAE-145/FC-1.AH9-VMA-005.HTGVLV-CMD,percent
urn:uuid:863fc8fc-0460-471b-b804-53143bfff1bc,645,3000075,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5101.VAV-5101-1.1.HTGVLV-CMD,NAE-145/FC-1.AH18-SAV-006.HTGVLV-CMD,noUnits
urn:uuid:b7fe404f-00c5-4146-91b4-13c8bd62be66,645,3000172,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5311.VAV-5311-1.HTGVLV-CMD,NAE-145/FC-1.AH18-FEC-011.HTGVLV-CMD,percent
urn:uuid:b8c5c68d-abfe-4ff4-86c2-a4b4aa45ab5b,645,3000190,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5506.VAV-5506-1.HTGVLV-CMD,NAE-145/FC-1.AH18-FEC-012.HTGVLV-CMD,percent
urn:uuid:1d650191-a4af-45a6-8b35-ffef62eebcbe,645,3000206,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5313.VAV-5313-1.HTGVLV-CMD,NAE-145/FC-1.AH18-FEC-013.HTGVLV-CMD,percent
urn:uuid:26a76339-a1d4-40ba-bfa2-2f2ac664939f,645,3000224,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5315.VAV-5315-1.HTGVLV-CMD,NAE-145/FC-1.AH18-FEC-014.HTGVLV-CMD,percent
urn:uuid:4737c0de-b045-4ae6-8f15-da8d8748bfc3,645,3000242,analogOutput,Damper Command,EBU1.5TH-FLR.RM-5512.VAV-5512-1.DPR-CMD,NAE-145/FC-1.AH18-VMA-015.DPR-CMD,percent
urn:uuid:0bf2b5be-3fb1-4ad5-a85f-6edbe2f3967f,645,3000246,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5512.VAV-5512-1.HTGVLV-CMD,NAE-145/FC-1.AH18-VMA-015.HTGVLV-CMD,percent
urn:uuid:38b5296e-8aeb-4ab0-9d67-fceb735540df,645,3000258,analogOutput,Damper Command,EBU1.5TH-FLR.RM-5512.VAV-5512-2EX.DPR-CMD,NAE-145/FC-1.EF7-VMA-017.DPR-CMD,percent
urn:uuid:9dad1d01-5308-42c2-a1db-becae80446c7,645,3000268,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5319.VAV-5319-1.HTGVLV-CMD,NAE-145/FC-1.AH18-SAV-018.HTGVLV-CMD,noUnits
urn:uuid:2526a897-9700-40fe-bd3a-abed7ef059e6,645,3000288,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5100.VAV-5100-1.HTGVLV-CMD,NAE-145/FC-1.AH18-SAV-019.HTGVLV-CMD,noUnits
urn:uuid:d8629b5e-064c-48ca-abe2-436017c37fcb,645,3000304,analogOutput,Cooling Valve Command,EBU1.5TH-FLR.RM-5321.AH18.CLGVLV-CMD,NAE-145/FC-1.AH18-FAC-020.CLGVLV-CMD,percent
urn:uuid:af1e8386-25ab-4211-83c5-1fee2879f03c,645,3000305,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5321.AH18.HTGVLV-CMD,NAE-145/FC-1.AH18-FAC-020.HTGVLV-CMD,percent
urn:uuid:25a5165a-3d52-4f66-b023-104f1e8c38cf,645,3000309,analogOutput,Supply Fan VFD Command,EBU1.5TH-FLR.RM-5321.AH18.SFVFD-CMD,NAE-145/FC-1.AH18-FAC-020.SFVFD-CMD,percent
urn:uuid:96da949b-5485-41f6-9f43-309feb232829,645,3000318,analogOutput,SF5 Heating Valve Command,EBU1.5TH-FLR.RM-5321.AH18.SF5HTGVLV-CMD,NAE-145/FC-1.AH18-FAC-020.SF5HTGVLV-CMD,percent
urn:uuid:2f870e8e-f41b-4f2c-9488-321ed4536724,645,3000350,analogOutput,Damper Command,EBU1.5TH-FLR.RM-5702.VAV-5702-1.DPR-CMD,NAE-145/FC-2.AH19-VMA-005.DPR-CMD,percent
urn:uuid:dee56504-4602-4f14-a92f-ba8bce1ddf2d,645,3000354,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5702.VAV-5702-1.HTGVLV-CMD,NAE-145/FC-2.AH19-VMA-005.HTGVLV-CMD,percent
urn:uuid:08d799d5-41b0-4b8b-94e8-749de3482c72,645,3000360,analogOutput,Damper Command,EBU1.5TH-FLR.RM-5702.VAV-5702-1EX.DPR-CMD,NAE-145/FC-2.EF8-VMA-006.DPR-CMD,percent
urn:uuid:6c07005c-6958-4c0a-969f-dd0e5ed9ac85,645,3000366,analogOutput,Damper Command,EBU1.5TH-FLR.RM-5702.VAV-5702-2EX.DPR-CMD,NAE-145/FC-2.EF8-VMA-007.DPR-CMD,percent
urn:uuid:4a1dc64e-f380-4155-83e0-efe53fe5ecac,645,3000376,analogOutput,Supply Air Damper Command,EBU1.5TH-FLR.RM-5507.VAV-5507-1.SADPR-CMD,NAE-145/FC-2.AH19-VMA-008.SADPR-CMD,percent
urn:uuid:cfe8e48a-ce82-4033-8542-084c7e942704,645,3000380,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5507.VAV-5507-1.HTGVLV-CMD,NAE-145/FC-2.AH19-VMA-008.HTGVLV-CMD,percent
urn:uuid:096abd45-e7c1-402d-b2cb-49452d77d72c,645,3000384,analogOutput,Exhaust Air Damper Command,EBU1.5TH-FLR.RM-5507.VAV-5507-1.EADPR-CMD,NAE-145/FC-2.AH19-VMA-008.EADPR-CMD,percent
urn:uuid:b78f8215-c4a7-4e6a-ba34-5cde87d66441,645,3000393,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5708.VAV-5708-1.HTGVLV-CMD,NAE-145/FC-2.AH19-SAV-009.HTGVLV-CMD,noUnits
urn:uuid:06aa9fa8-0b80-44c1-88f8-15573bfd0eb5,645,3000429,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5511.VAV-5511-1.HTGVLV-CMD,NAE-145/FC-2.AH19-FEC-011.HTGVLV-CMD,percent
urn:uuid:39424c81-40cb-4bb6-a9b4-e4691541a8ff,645,3000463,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5700.VAV-5700-1.HTGVLV-CMD,NAE-145/FC-2.AH19-SAV-013.HTGVLV-CMD,noUnits
urn:uuid:97e2698d-9afc-41cc-9a00-c26cd487e153,645,3000499,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5710.VAV-5710-1.HTGVLV-CMD,NAE-145/FC-2.AH19-FEC-015.HTGVLV-CMD,percent
urn:uuid:2956b8ba-1277-406a-8484-b75a4b6d2ccd,645,3000998,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5504.VAV-5504-1.HTGVLV-CMD,NAE-145/FC-1.AH18-FEC-009.HTGVLV-CMD,percent
urn:uuid:6e01358e-e872-441b-9a6f-a461d5ea0c68,645,3001034,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5307.VAV-5307-1.HTGVLV-CMD,NAE-145/FC-1.AH18-FEC-008.HTGVLV-CMD,percent
urn:uuid:a7d506d7-014e-4674-8d64-b2c58994dbe3,645,3001089,analogOutput,Heating Valve Command,EBU1.5TH-FLR.RM-5510.VAV-5510-1.HTGVLV-CMD,NAE-145/FC-1.AH19-FEC-024.HTGVLV-CMD,percent
urn:uuid:b6368929-7ac8-4452-a7dd-d68332d9dfee,645,3001123,analogOutput,Damper Command,EBU1.5TH-FLR.RM-5512.VAV-5512-1EX.DPR-CMD,NAE-145/FC-1.EF7-VMA-016.DPR-CMD,percent
urn:uuid:f04d923f-d783-4def-810c-cf1a22f46c6e,645,3000056,analogValue,Warmer/Cooler Adjust,EBU1.5TH-FLR.RM-5000.VAV-5000-1.WC-ADJ,NAE-145/FC-1.AH9-VMA-005.WC-ADJ,degreesFahrenheit
urn:uuid:7661cdc8-b7d2-4128-967d-ea5149303cc5,645,3000062,analogValue,Supply Air Flow,EBU1.5TH-FLR.RM-5000.VAV-5000-1.SA-FLOW,NAE-145/FC-1.AH9-VMA-005.SA-FLOW,cubicFeetPerMinute
urn:uuid:a620a7cf-7e73-4144-bab6-e99d8d433fbf,645,3000063,analogValue,Supply Air Flow Setpoint,EBU1.5TH-FLR.RM-5000.VAV-5000-1.SAFLOW-STPT,NAE-145/FC-1.AH9-VMA-005.SAFLOW-STPT,cubicFeetPerMinute
urn:uuid:4c7e4302-6bfe-4bb1-adef-26cb6659906a,645,3000064,analogValue,Cooling Command,EBU1.5TH-FLR.RM-5000.VAV-5000-1.CLG-CMD,NAE-145/FC-1.AH9-VMA-005.CLG-CMD,percent
urn:uuid:3c663f7a-4ef2-4ec3-9f7a-1ac5e772df16,645,3000066,analogValue,Common Setpoint,EBU1.5TH-FLR.RM-5000.VAV-5000-1.COM-STPT,NAE-145/FC-1.AH9-VMA-005.COM-STPT,degreesFahrenheit
urn:uuid:e2d3ce1d-99c6-450e-b037-51cbb579b967,645,3000067,analogValue,Actual Cooling Setpoint,EBU1.5TH-FLR.RM-5000.VAV-5000-1.ACTCLG-STPT,NAE-145/FC-1.AH9-VMA-005.ACTCLG-STPT,degreesFahrenheit
urn:uuid:7f305368-021a-47f1-8569-d12b9e1ac5d2,645,3000068,analogValue,Actual Heating Setpoint,EBU1.5TH-FLR.RM-5000.VAV-5000-1.ACTHTG-STPT,NAE-145/FC-1.AH9-VMA-005.ACTHTG-STPT,degreesFahrenheit
urn:uuid:0b9b87d9-aa49-4439-b9d4-efc12c36560f,645,3000071,analogValue,Actual Cooling Setpoint,EBU1.5TH-FLR.RM-5101.VAV-5101-1.1.ACTCLG-STPT,NAE-145/FC-1.AH18-SAV-006.ACTCLG-STPT,degreesFahrenheit
