uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:29b84bf2-1cb9-4e85-8245-09ff22e8c450,641,3000341,analogInput,Supply Air Flow,EBU1.3RD-FLR.RM-3504.VAV-3504-1.SA-FLOW,NAE-141/FC-2.AH14-FEC-009.SA-FLOW,cubicFeetPerMinute
urn:uuid:eb113db7-cd98-44f4-8daf-7d801a5e7b10,641,3000342,analogInput,Exhaust Air Flow,EBU1.3RD-FLR.RM-3504.VAV-3504-1.EA-FLOW,NAE-141/FC-2.AH14-FEC-009.EA-FLOW,cubicFeetPerMinute
urn:uuid:aad56809-7e17-4356-be15-0cf92826bdf9,641,3000349,analogInput,Fume Hood 1 Air Flow,EBU1.3RD-FLR.RM-3504.VAV-3504-1.FUME1-FLOW,NAE-141/FC-2.AH14-FEC-009.FUME1-FLOW,cubicFeetPerMinute
urn:uuid:9f961204-0b0a-472f-94bf-1d49243b58b3,641,3000350,analogInput,Fume Hood 1 Sash Position,EBU1.3RD-FLR.RM-3504.VAV-3504-1.FUME1-SASH,NAE-141/FC-2.AH14-FEC-009.FUME1-SASH,percent
urn:uuid:e7529ca4-b95a-4d37-b7a2-2bf8780f5fa8,641,3000352,analogInput,Zone Temperature,EBU1.3RD-FLR.RM-3506.VAV-3506-1.ZN-T,NAE-141/FC-2.AH14-SAV-010.ZN-T,degreesFahrenheit
urn:uuid:f6f7eb2b-b885-40ff-9bf5-bd05990781a5,641,3000370,analogInput,Zone Temperature,EBU1.3RD-FLR.RM-3313.VAV-3313-1.ZN-T,NAE-141/FC-2.AH14-FEC-011.ZN-T,degreesFahrenheit
urn:uuid:1cb054db-ce9f-43d4-9e67-85773783973a,641,3000377,analogInput,Supply Air Flow,EBU1.3RD-FLR.RM-3313.VAV-3313-1.SA-FLOW,NAE-141/FC-2.AH14-FEC-011.SA-FLOW,cubicFeetPerMinute
urn:uuid:7eb55f82-8ca0-46b8-9460-997216620c3c,641,3000378,analogInput,Exhaust Air Flow,EBU1.3RD-FLR.RM-3313.VAV-3313-1.EA-FLOW,NAE-141/FC-2.AH14-FEC-011.EA-FLOW,cubicFeetPerMinute
urn:uuid:784bc6d6-b603-4edc-935d-557b15fec5f2,641,3000385,analogInput,Fume Hood 1 Air Flow,EBU1.3RD-FLR.RM-3313.VAV-3313-1.FUME1-FLOW,NAE-141/FC-2.AH14-FEC-011.FUME1-FLOW,cubicFeetPerMinute
urn:uuid:8961f087-7dd4-4c45-a94a-b5f9263c33d1,641,3000386,analogInput,Fume Hood 1 Sash Position,EBU1.3RD-FLR.RM-3313.VAV-3313-1.FUME1-SASH,NAE-141/FC-2.AH14-FEC-011.FUME1-SASH,percent
urn:uuid:e36ebc09-6772-421b-8811-bbb45b967bd2,641,3000388,analogInput,Zone Temperature,EBU1.3RD-FLR.RM-3311.VAV-3311-1.ZN-T,NAE-141/FC-2.AH14-SAV-012.ZN-T,degreesFahrenheit
urn:uuid:a586c514-9d51-44b7-97a7-20dbe201d72a,641,3000406,analogInput,Zone Temperature,EBU1.3RD-FLR.RM-3307.VAV-3307-1.ZN-T,NAE-141/FC-2.AH14-SAV-013.ZN-T,degreesFahrenheit
urn:uuid:44b0e86c-eeee-4b53-9b99-39bf1f6e48e8,641,3000424,analogInput,Zone Temperature,EBU1.3RD-FLR.RM-3800.VAV-3800-1.ZN-T,NAE-141/FC-2.AH9-VMA-014.ZN-T,degreesFahrenheit
urn:uuid:be7fdb70-4108-46c8-82da-32ec780de032,641,3000426,analogInput,Supply Air Temperature,EBU1.3RD-FLR.RM-3800.VAV-3800-1.SA-T,NAE-141/FC-2.AH9-VMA-014.SA-T,degreesFahrenheit
urn:uuid:2b7b36fc-477d-4105-8e36-4191da482ed3,641,3000438,analogInput,Zone Temperature,EBU1.3RD-FLR.RM-3800.VAV-3800-1.ZN-T,NAE-141/FC-2.AH14-SAV-016.ZN-T,degreesFahrenheit
urn:uuid:84f3636b-f011-4288-bab0-752e2942b6c2,641,3000797,analogInput,Supply Air Temperature,EBU1.3RD-FLR.RM-3206.HV12.SA-T,NAE-141/FC-2.HV12-TEC-015.SA-T,degreesFahrenheit
urn:uuid:711fa9f9-3329-4006-b55d-4195a8ae13bd,641,3001264,analogInput,Zone Temperature,EBU1.3RD-FLR.RM-3323.VAV-3323-1.ZN-T,NAE-141/FC-1.Ebu1-3RD-FLR_3323.AI-1,degreesFahrenheit
urn:uuid:c039af84-213c-4c5a-9a77-648e1bbeaa57,641,3000048,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3329.VAV-3329-1.HTGVLV-CMD,NAE-141/FC-1.AH14-SAV-004.HTGVLV-CMD,noUnits
urn:uuid:cdcbb8ef-ef99-42a7-b64b-b5fe273be1bd,641,3000066,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3337.VAV-3337-1.HTGVLV-CMD,NAE-141/FC-1.AH14-SAV-005.HTGVLV-CMD,noUnits
urn:uuid:21d11cad-fbec-4b0d-9305-88687e4cf81b,641,3000084,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3325.VAV-3325-1.HTGVLV-CMD,NAE-141/FC-1.AH14-SAV-006.HTGVLV-CMD,noUnits
urn:uuid:fac5ddff-fd26-4383-85c9-0faeb0137537,641,3000120,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3321.VAV-3321-1.HTGVLV-CMD,NAE-141/FC-1.AH14-SAV-008.HTGVLV-CMD,noUnits
urn:uuid:1a01207c-8c2f-4fe4-8368-1e81a8872609,641,3000138,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3516.VAV-3516-1.HTGVLV-CMD,NAE-141/FC-1.AH14-SAV-009.HTGVLV-CMD,noUnits
urn:uuid:53a2d350-924e-4d65-9db0-b84a59cc1921,641,3000156,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3514.VAV-3514-1.HTGVLV-CMD,NAE-141/FC-1.AH14-FEC-010.HTGVLV-CMD,percent
urn:uuid:9814b960-c64d-4ca4-8579-5114e981e5d5,641,3000174,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3319.VAV-3319-1.HTGVLV-CMD,NAE-141/FC-1.AH14-SAV-011.HTGVLV-CMD,noUnits
urn:uuid:24f9757d-5c9a-4cdb-96a9-bb3e92ef0feb,641,3000192,analogOutput,Cooling Valve Command,EBU1.3RD-FLR.RM-3331.AH14.CLGVLV-CMD,NAE-141/FC-1.AH14-FAC-012.CLGVLV-CMD,percent
urn:uuid:25f0dd56-00f1-4f62-a934-2f3a31553a57,641,3000193,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3331.AH14.HTGVLV-CMD,NAE-141/FC-1.AH14-FAC-012.HTGVLV-CMD,percent
urn:uuid:7aea78ce-1f93-4201-8107-5ad2149dcaa9,641,3000197,analogOutput,Supply Fan VFD Command,EBU1.3RD-FLR.RM-3331.AH14.SFVFD-CMD,NAE-141/FC-1.AH14-FAC-012.SFVFD-CMD,percent
urn:uuid:ec7cce25-d8d3-4b01-b9f0-a56053b0c8f9,641,3000206,analogOutput,SF3 Heating Valve Command,EBU1.3RD-FLR.RM-3331.AH14.SF3HTGVLV-CMD,NAE-141/FC-1.AH14-FAC-012.SF3HTGVLV-CMD,percent
urn:uuid:623d36e0-405c-4980-b4fe-00abe25d0407,641,3000232,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3327.VAV-3327-1.HTGVLV-CMD,NAE-141/FC-1.AH14-SAV-014.HTGVLV-CMD,noUnits
urn:uuid:75d800d9-c7a9-43e2-b4dc-7863d2d182f6,641,3000250,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3512.VAV-3512-1.HTGVLV-CMD,NAE-141/FC-2.AH14-FEC-004.HTGVLV-CMD,percent
urn:uuid:54e8f975-b47d-4209-8aa4-a8ffbc3b17a0,641,3000268,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3305.VAV-3305-1.HTGVLV-CMD,NAE-141/FC-2.AH14-SAV-005.HTGVLV-CMD,noUnits
urn:uuid:71d626aa-30aa-4f88-a842-f31c0b2bd3c9,641,3000286,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3317.VAV-3317-1.HTGVLV-CMD,NAE-141/FC-2.AH14-FEC-006.HTGVLV-CMD,percent
urn:uuid:96e8a203-1e3a-41d4-a771-0290742a418f,641,3000304,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3508.VAV-3508-1.HTGVLV-CMD,NAE-141/FC-2.AH14-SAV-007.HTGVLV-CMD,noUnits
urn:uuid:4bb66bd0-8d5e-40fd-a666-166b0661f743,641,3000322,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3315.VAV-3315-1.HTGVLV-CMD,NAE-141/FC-2.AH14-SAV-008.HTGVLV-CMD,noUnits
urn:uuid:dd761c26-5495-4ae1-8864-b1e703a66513,641,3000340,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3504.VAV-3504-1.HTGVLV-CMD,NAE-141/FC-2.AH14-FEC-009.HTGVLV-CMD,percent
urn:uuid:dbf542e5-04c8-4859-b660-55446a6fb484,641,3000358,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3506.VAV-3506-1.HTGVLV-CMD,NAE-141/FC-2.AH14-SAV-010.HTGVLV-CMD,noUnits
urn:uuid:61b28c86-6fca-44d5-9f8e-b816551cd154,641,3000376,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3313.VAV-3313-1.HTGVLV-CMD,NAE-141/FC-2.AH14-FEC-011.HTGVLV-CMD,percent
urn:uuid:f07833fc-9fb7-4ec9-a678-1d7e74164ea5,641,3000394,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3311.VAV-3311-1.HTGVLV-CMD,NAE-141/FC-2.AH14-SAV-012.HTGVLV-CMD,noUnits
urn:uuid:4fa9c1fa-42b5-42d8-b46b-ca340ca72c69,641,3000412,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3307.VAV-3307-1.HTGVLV-CMD,NAE-141/FC-2.AH14-SAV-013.HTGVLV-CMD,noUnits
urn:uuid:d5ef407d-dbf6-4c7a-869d-93cc180fa24c,641,3000430,analogOutput,Damper Command,EBU1.3RD-FLR.RM-3800.VAV-3800-1.DPR-CMD,NAE-141/FC-2.AH9-VMA-014.DPR-CMD,percent
urn:uuid:4d2989f3-b190-4bfd-9b8e-55a88c22f60e,641,3000434,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3800.VAV-3800-1.HTGVLV-CMD,NAE-141/FC-2.AH9-VMA-014.HTGVLV-CMD,percent
urn:uuid:61574201-e590-4778-a276-f95478f38611,641,3000444,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3800.VAV-3800-1.HTGVLV-CMD,NAE-141/FC-2.AH14-SAV-016.HTGVLV-CMD,noUnits
urn:uuid:2b4b7283-ec0e-4880-9f27-8c134a5ea4fd,641,3001140,analogOutput,Heating Valve Command,EBU1.3RD-FLR.RM-3323.VAV-3323-1.HTGVLV-CMD,NAE-141/FC-1.Ebu1-3RD-FLR_3323.AO-1,noUnits
urn:uuid:3b1e4ce1-04ac-44df-b2ce-c5ad318ed834,641,3000043,analogValue,Warmer/Cooler Adjust,EBU1.3RD-FLR.RM-3329.VAV-3329-1.WC-ADJ,NAE-141/FC-1.AH14-SAV-004.WC-ADJ,degreesFahrenheit
urn:uuid:3b905973-f177-4b92-a81c-7d4a31a6e9ae,641,3000044,analogValue,Actual Cooling Setpoint,EBU1.3RD-FLR.RM-3329.VAV-3329-1.ACTCLG-STPT,NAE-141/FC-1.AH14-SAV-004.ACTCLG-STPT,degreesFahrenheit
urn:uuid:5c53eb68-1c16-4ea6-97d0-e0b68dd9904f,641,3000045,analogValue,Actual Heating Setpoint,EBU1.3RD-FLR.RM-3329.VAV-3329-1.ACTHTG-STPT,NAE-141/FC-1.AH14-SAV-004.ACTHTG-STPT,degreesFahrenheit
urn:uuid:c3f0f76e-b5bd-4e23-b908-fdc7145aca9f,641,3000046,analogValue,Occupied Temperature Setpoint,EBU1.3RD-FLR.RM-3329.VAV-3329-1.OCCTEMP-STPT,NAE-141/FC-1.AH14-SAV-004.OCCTEMP-STPT,noUnits
urn:uuid:260590de-70f7-492c-966f-c756925c2847,641,3000047,analogValue,Occupied Temperature Deadband,EBU1.3RD-FLR.RM-3329.VAV-3329-1.OCCTEMP-DB,NAE-141/FC-1.AH14-SAV-004.OCCTEMP-DB,degreesFahrenheit
urn:uuid:a0ce7944-1bb4-463a-af1d-f13c22fec986,641,3000049,analogValue,Cooling Demand,EBU1.3RD-FLR.RM-3329.VAV-3329-1.CLG-DMD,NAE-141/FC-1.AH14-SAV-004.CLG-DMD,noUnits
urn:uuid:f5548dab-d3a4-4b7b-a58b-e6be0dce45d5,641,3000052,analogValue,Supply Flow Command,EBU1.3RD-FLR.RM-3329.VAV-3329-1.SUPFLOW-COMMAND,NAE-141/FC-1.AH14-SAV-004.SUPFLOW-COMMAND,noUnits
urn:uuid:90786c0d-c28d-4128-842c-a4b9c95cbab7,641,3000053,analogValue,Supply Flow Feedback,EBU1.3RD-FLR.RM-3329.VAV-3329-1.SUPFLOW-FEEDBACK,NAE-141/FC-1.AH14-SAV-004.SUPFLOW-FEEDBACK,noUnits
urn:uuid:1c6f6426-d7f7-4823-939f-9160850b5879,641,3000054,analogValue,Exhaust Flow Command,EBU1.3RD-FLR.RM-3329.VAV-3329-1.EXHFLOW-COMMAND,NAE-141/FC-1.AH14-SAV-004.EXHFLOW-COMMAND,noUnits
urn:uuid:2ba686e4-615b-4ed6-bd52-6e06d32c3040,641,3000055,analogValue,Exhaust Flow Feedback,EBU1.3RD-FLR.RM-3329.VAV-3329-1.EXHFLOW-FEEDBACK,NAE-141/FC-1.AH14-SAV-004.EXHFLOW-FEEDBACK,noUnits
urn:uuid:17c72e41-4db7-4879-babc-b853ad3f55bb,641,3000056,analogValue,Unoccupied Cooling Setpoint,EBU1.3RD-FLR.RM-3329.VAV-3329-1.UNOCCCLG-STPT,NAE-141/FC-1.AH14-SAV-004.UNOCCCLG-STPT,degreesFahrenheit
urn:uuid:b88133aa-3d94-48d8-b9ea-6a25caf963b6,641,3000057,analogValue,Unoccupied Heating Setpoint,EBU1.3RD-FLR.RM-3329.VAV-3329-1.UNOCCHTG-STPT,NAE-141/FC-1.AH14-SAV-004.UNOCCHTG-STPT,degreesFahrenheit
urn:uuid:aa31263e-00fd-49e5-83c2-06b553784efe,641,3000058,analogValue,Constant Air Volume Supply Flow,EBU1.3RD-FLR.RM-3329.VAV-3329-1.CAVS-FLOW,NAE-141/FC-1.AH14-SAV-004.CAVS-FLOW,noUnits
urn:uuid:5e3aadc9-2653-432f-84f6-7c4e143273e2,641,3000059,analogValue,Constant Air Volume Exhaust Flow,EBU1.3RD-FLR.RM-3329.VAV-3329-1.CAVEX-FLOW,NAE-141/FC-1.AH14-SAV-004.CAVEX-FLOW,noUnits
urn:uuid:9ba8e85d-caf0-4ef9-8f23-a1ec27f80511,641,3000061,analogValue,Warmer/Cooler Adjust,EBU1.3RD-FLR.RM-3337.VAV-3337-1.WC-ADJ,NAE-141/FC-1.AH14-SAV-005.WC-ADJ,degreesFahrenheit
urn:uuid:d09921c2-b99b-48be-98b5-60f1610f2375,641,3000062,analogValue,Actual Cooling Setpoint,EBU1.3RD-FLR.RM-3337.VAV-3337-1.ACTCLG-STPT,NAE-141/FC-1.AH14-SAV-005.ACTCLG-STPT,degreesFahrenheit
urn:uuid:326585e3-83fe-4443-ae22-c2ff73dd71ff,641,3000063,analogValue,Actual Heating Setpoint,EBU1.3RD-FLR.RM-3337.VAV-3337-1.ACTHTG-STPT,NAE-141/FC-1.AH14-SAV-005.ACTHTG-STPT,degreesFahrenheit
urn:uuid:82260c9f-8b9d-40a8-9323-056aa3ced50b,641,3000064,analogValue,Occupied Temperature Setpoint,EBU1.3RD-FLR.RM-3337.VAV-3337-1.OCCTEMP-STPT,NAE-141/FC-1.AH14-SAV-005.OCCTEMP-STPT,noUnits
urn:uuid:cbca0e8b-bc57-4b33-87e9-5ef6831a5531,641,3000065,analogValue,Occupied Temperature Deadband,EBU1.3RD-FLR.RM-3337.VAV-3337-1.OCCTEMP-DB,NAE-141/FC-1.AH14-SAV-005.OCCTEMP-DB,degreesFahrenheit
urn:uuid:dd255bf8-a730-4906-9bf9-c7ef550d3bb8,641,3000067,analogValue,Cooling Demand,EBU1.3RD-FLR.RM-3337.VAV-3337-1.CLG-DMD,NAE-141/FC-1.AH14-SAV-005.CLG-DMD,noUnits
urn:uuid:767548f7-0767-417d-889d-60844c50216a,641,3000070,analogValue,Supply Flow Command,EBU1.3RD-FLR.RM-3337.VAV-3337-1.SUPFLOW-COMMAND,NAE-141/FC-1.AH14-SAV-005.SUPFLOW-COMMAND,noUnits
urn:uuid:24238a69-8b26-4b3d-aebb-40b1bbf5a0aa,641,3000071,analogValue,Supply Flow Feedback,EBU1.3RD-FLR.RM-3337.VAV-3337-1.SUPFLOW-FEEDBACK,NAE-141/FC-1.AH14-SAV-005.SUPFLOW-FEEDBACK,noUnits
urn:uuid:a9c9b993-6029-46cc-9389-f01f09531c81,641,3000072,analogValue,Exhaust Flow Command,EBU1.3RD-FLR.RM-3337.VAV-3337-1.EXHFLOW-COMMAND,NAE-141/FC-1.AH14-SAV-005.EXHFLOW-COMMAND,noUnits
urn:uuid:9d02aae4-501b-44db-bed0-492ab56c36e1,641,3000073,analogValue,Exhaust Flow Feedback,EBU1.3RD-FLR.RM-3337.VAV-3337-1.EXHFLOW-FEEDBACK,NAE-141/FC-1.AH14-SAV-005.EXHFLOW-FEEDBACK,noUnits
urn:uuid:6eba433e-5d4d-4fcf-8274-2fcf5565b128,641,3000074,analogValue,Unoccupied Cooling Setpoint,EBU1.3RD-FLR.RM-3337.VAV-3337-1.UNOCCCLG-STPT,NAE-141/FC-1.AH14-SAV-005.UNOCCCLG-STPT,degreesFahrenheit
urn:uuid:b251675d-ad57-4584-bedd-2bfcb154230b,641,3000075,analogValue,Unoccupied Heating Setpoint,EBU1.3RD-FLR.RM-3337.VAV-3337-1.UNOCCHTG-STPT,NAE-141/FC-1.AH14-SAV-005.UNOCCHTG-STPT,degreesFahrenheit
urn:uuid:c98a8149-b5b1-4650-9473-b729f3b9e6f4,641,3000076,analogValue,Constant Air Volume Supply Flow,EBU1.3RD-FLR.RM-3337.VAV-3337-1.CAVS-FLOW,NAE-141/FC-1.AH14-SAV-005.CAVS-FLOW,noUnits
urn:uuid:e6bc5535-912f-4057-812a-a308f8b24c0a,641,3000077,analogValue,Constant Air Volume Exhaust Flow,EBU1.3RD-FLR.RM-3337.VAV-3337-1.CAVEX-FLOW,NAE-141/FC-1.AH14-SAV-005.CAVEX-FLOW,noUnits
urn:uuid:c5b693cf-22e5-4d02-a882-6c5be8844cc7,641,3000079,analogValue,Warmer/Cooler Adjust,EBU1.3RD-FLR.RM-3325.VAV-3325-1.WC-ADJ,NAE-141/FC-1.AH14-SAV-006.WC-ADJ,degreesFahrenheit
urn:uuid:19d6c085-b36a-43cf-89f8-f1d49608f719,641,3000080,analogValue,Actual Cooling Setpoint,EBU1.3RD-FLR.RM-3325.VAV-3325-1.ACTCLG-STPT,NAE-141/FC-1.AH14-SAV-006.ACTCLG-STPT,degreesFahrenheit
urn:uuid:21bec771-6d58-446a-b870-3efb90e15220,641,3000081,analogValue,Actual Heating Setpoint,EBU1.3RD-FLR.RM-3325.VAV-3325-1.ACTHTG-STPT,NAE-141/FC-1.AH14-SAV-006.ACTHTG-STPT,degreesFahrenheit
urn:uuid:f98624e0-d519-4819-b268-e19a9d20243b,641,3000082,analogValue,Occupied Temperature Setpoint,EBU1.3RD-FLR.RM-3325.VAV-3325-1.OCCTEMP-STPT,NAE-141/FC-1.AH14-SAV-006.OCCTEMP-STPT,noUnits
urn:uuid:bc41cbca-1562-43c2-a04f-9c29a3a081f4,641,3000083,analogValue,Occupied Temperature Deadband,EBU1.3RD-FLR.RM-3325.VAV-3325-1.OCCTEMP-DB,NAE-141/FC-1.AH14-SAV-006.OCCTEMP-DB,degreesFahrenheit
