uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:be2db188-f726-4114-957f-800e5dfd60f1,770,3000037,analogValue,Duct Static Pressure Setpoint,PRICE CENTER.ROOF.AHU-6.DAP-SP,NAE-270/FC-1.FEC-04.DAP-SP,inchesOfWater
urn:uuid:fb9d4314-44a1-4565-a500-2dc820f22018,770,3000042,analogValue,Discharge Air Flow,PRICE CENTER.ROOF.AHU-6.DA-F,NAE-270/FC-1.FEC-04.DA-F,cubicFeetPerMinute
urn:uuid:8bd854bb-69ec-4abe-9b2a-89d3e4f2343e,770,3000044,analogValue,Return Air Flow,PRICE CENTER.ROOF.AHU-6.RA-F,NAE-270/FC-1.FEC-04.RA-F,cubicFeetPerMinute
urn:uuid:31daaeba-3bf7-4b5e-8a35-d10670441c29,770,3000058,analogValue,Discharge Air Temperature Setpoint,PRICE CENTER.ROOF.AHU-6.DAT-SP,NAE-270/FC-1.FEC-04.DAT-SP,degreesFahrenheit
urn:uuid:b95a0392-494c-4c05-9d66-a7a8916939d2,770,3000059,analogValue,Unocc Heating DAT Setpoint,PRICE CENTER.ROOF.AHU-6.DATHTGUNOCC-SP,NAE-270/FC-1.FEC-04.DATHTGUNOCC-SP,degreesFahrenheit
urn:uuid:ebd298fb-c7ff-42ca-b7e8-003b616b0b62,770,3000060,analogValue,Unocc Cooling DAT Setpoint,PRICE CENTER.ROOF.AHU-6.DATCLGUNOCC-SP,NAE-270/FC-1.FEC-04.DATCLGUNOCC-SP,degreesFahrenheit
urn:uuid:9cfea2b1-81ff-4358-a5d4-1661b41531c0,770,3000066,analogValue,Economizer Dampers Switchover Setpoint,PRICE CENTER.ROOF.AHU-6.ECONSWO-SP,NAE-270/FC-1.FEC-04.ECONSWO-SP,degreesFahrenheit
urn:uuid:d1f03a65-67e6-44ea-bf1f-18e72022bce3,770,3000067,analogValue,OAD Min Position,PRICE CENTER.ROOF.AHU-6.OAD-MINPOS,NAE-270/FC-1.FEC-04.OAD-MINPOS,percent
urn:uuid:b127016e-9e78-4dc2-8581-411332327d83,770,3000068,analogValue,Mixed Air Damper Minimum Position,PRICE CENTER.ROOF.AHU-6.MAD-MINPOS,NAE-270/FC-1.FEC-04.MAD-MINPOS,percent
urn:uuid:df4979b1-828b-4403-a9ad-7b748c5a031f,770,3000069,analogValue,CO2 Low Limit Min OA Damper pos reset,PRICE CENTER.ROOF.AHU-6.MOA-CO2RSTHI,NAE-270/FC-1.FEC-04.MOA-CO2RSTHI,partsPerMillion
urn:uuid:7c32feb3-c0b4-47c2-b8a0-7e68bf410b99,770,3000070,analogValue,CO2 High Limit Min OA Damper pos reset,PRICE CENTER.ROOF.AHU-6.MOA-CO2RSTLOW,NAE-270/FC-1.FEC-04.MOA-CO2RSTLOW,partsPerMillion
urn:uuid:0484c4e2-653b-4898-9438-896ebad16971,770,3000071,analogValue,Outside Air Enthalpy,PRICE CENTER.ROOF.AHU-6.OA-ENTHALPY,NAE-270/FC-1.FEC-04.OA-ENTHALPY,btusPerPound
urn:uuid:10b81c3f-4d8b-4cd6-aba9-9af005085d17,770,3000072,analogValue,Return Air Enthalpy,PRICE CENTER.ROOF.AHU-6.RA-ENTHALPY,NAE-270/FC-1.FEC-04.RA-ENTHALPY,btusPerPound
urn:uuid:fe737292-c8ed-4b5d-ab1d-8a6aa2bb1795,770,3000073,analogValue,Offset Speed for Return Fan to Track SF,PRICE CENTER.ROOF.AHU-6.RF-OFFSET,NAE-270/FC-1.FEC-04.RF-OFFSET,percent
urn:uuid:47a2cd19-52e6-4681-8ac8-352b8e5c935a,770,3000024,binaryInput,Discharge Air Smoke Alarm,PRICE CENTER.ROOF.AHU-6.DA-SD,NAE-270/FC-1.FEC-04.DA-SD,
urn:uuid:8aa07fde-b8dd-4f01-949a-02a9c00ecc74,770,3000025,binaryInput,Discharge Air High Duct Pressure,PRICE CENTER.ROOF.AHU-6.DAPHI-A,NAE-270/FC-1.FEC-04.DAPHI-A,
urn:uuid:0b0680c1-fa4c-4eb9-8abc-d4e19d156ab7,770,3000026,binaryInput,Discharge Air Low Duct Pressure,PRICE CENTER.ROOF.AHU-6.DAPLO-A,NAE-270/FC-1.FEC-04.DAPLO-A,
urn:uuid:fa31ca21-7c13-43e7-a7f4-bccaf75b5da9,770,3000040,binaryInput,PreFilter Status,PRICE CENTER.ROOF.AHU-6.PFILT-S,NAE-270/FC-1.FEC-04.PFILT-S,
urn:uuid:ac09ddac-572c-40f7-a9c5-0cfa09e4c350,770,3000046,binaryInput,Supply Fan Status,PRICE CENTER.ROOF.AHU-6.SF-S,NAE-270/FC-1.FEC-04.SF-S,
urn:uuid:e734392b-fc14-4242-95a7-779ddae3059c,770,3000049,binaryInput,Return Fan Status,PRICE CENTER.ROOF.AHU-6.RF-S,NAE-270/FC-1.FEC-04.RF-S,
urn:uuid:3d786b6e-9c93-42db-b3b6-39ddbb5e3087,770,3000055,binaryInput,Exhaust Fan 15 Status,PRICE CENTER.ROOF.AHU-6.EF15-S,NAE-270/FC-1.FEC-04.EF15-S,
urn:uuid:400b8ffe-d704-4e63-8f73-21afc988385b,770,3000045,binaryOutput,Supply Fan Command,PRICE CENTER.ROOF.AHU-6.SF-C,NAE-270/FC-1.FEC-04.SF-C,
urn:uuid:8701a165-bdd7-4fe3-890b-6ad347e0d277,770,3000048,binaryOutput,Return Fan Command,PRICE CENTER.ROOF.AHU-6.RF-C,NAE-270/FC-1.FEC-04.RF-C,
urn:uuid:e8d836e2-eaed-4b0d-b5ee-7371bc59c236,770,3000054,binaryOutput,Exhaust Fan 15 Command,PRICE CENTER.ROOF.AHU-6.EF15-C,NAE-270/FC-1.FEC-04.EF15-C,
urn:uuid:3f3aed23-d0fc-449f-b5e3-2e296741898e,770,3000065,binaryValue,Free Cooling Available,PRICE CENTER.ROOF.AHU-6.ECON-AVAILABLE,NAE-270/FC-1.FEC-04.ECON-AVAILABLE,
urn:uuid:56010049-a007-4cc8-b1cd-c340b9151880,770,3000074,binaryValue,Heating Command is Enable,PRICE CENTER.ROOF.AHU-6.HTG-EN,NAE-270/FC-1.FEC-04.HTG-EN,
urn:uuid:3937e5b3-a129-4b42-8953-3ebd80d6ca06,770,3000075,binaryValue,Cooling COmmand is Enable,PRICE CENTER.ROOF.AHU-6.CLG-EN,NAE-270/FC-1.FEC-04.CLG-EN,
urn:uuid:24d357ac-4f19-4bfe-8d8f-ffbd5b24b3be,770,3000076,binaryValue,Heating System is Available,PRICE CENTER.ROOF.AHU-6.HTG-AVAILABLE,NAE-270/FC-1.FEC-04.HTG-AVAILABLE,
urn:uuid:bd21800a-0484-4a40-910f-25dccb54bcbe,770,3000077,binaryValue,Cooling System is Available,PRICE CENTER.ROOF.AHU-6.CLG-AVAILABLE,NAE-270/FC-1.FEC-04.CLG-AVAILABLE,
urn:uuid:c3152fa9-33d7-4031-bf56-e2ff34f4f840,770,3000090,binaryValue,Application Tuning Reset,PRICE CENTER.ROOF.AHU-6.TUNING-RESET,NAE-270/FC-1.FEC-04.TUNING-RESET,
urn:uuid:f6594562-d11e-4a1b-b488-cfe5e0f8bc13,770,3000163,binaryValue,AHU Full Economizer Mode on Monday,AHU-ECON,NAE-270/Programming.AHU-6.AHU-ECON,
urn:uuid:3354483f-0add-4514-97df-8287a2ba7489,770,3000021,schedule,,AHU-6 Schedule,NAE-270/Schedule.AHU-6 Schedule,
urn:uuid:8212abf1-1143-4ef3-9a75-3c80baf8d33f,770,3000161,schedule,,AHU-6 Full Econ,NAE-270/Schedule.AHU-6 Full Econ,
urn:uuid:348fc1c5-db7b-441a-a4fa-df2ea9f9202d,770,3000022,multiStateValue,Unit Enable Mode,PRICE CENTER.ROOF.AHU-6.UNITEN-MODE,NAE-270/FC-1.FEC-04.UNITEN-MODE,
urn:uuid:55a21b05-a581-4863-988d-c19068cf72ac,770,3000023,multiStateValue,Occupancy Schedule,PRICE CENTER.ROOF.AHU-6.OCC-SCHEDULE,NAE-270/FC-1.FEC-04.OCC-SCHEDULE,
urn:uuid:f4d6409e-02a7-46a9-8d55-6683b02d6894,770,3000078,multiStateValue,FSCS Supply Fan,PRICE CENTER.ROOF.AHU-6.FSCS-SF,NAE-270/FC-1.FEC-04.FSCS-SF,
urn:uuid:d8d12753-1767-42e5-833f-2c6599c76670,770,3000079,multiStateValue,Supply Fan Mismatch Alarm,PRICE CENTER.ROOF.AHU-6.SF-MM-ALM,NAE-270/FC-1.FEC-04.SF-MM-ALM,
urn:uuid:d297b4e0-f604-44e7-991f-d4d1e7e70d28,770,3000082,multiStateValue,WarmupCooldown,PRICE CENTER.ROOF.AHU-6.WC-C,NAE-270/FC-1.FEC-04.WC-C,
urn:uuid:d0cb96a1-14af-4be6-80dd-a40f23682f81,770,3000083,multiStateValue,Application Mode,PRICE CENTER.ROOF.AHU-6.APP-MODE,NAE-270/FC-1.FEC-04.APP-MODE,
urn:uuid:8ae1f98b-368b-47d3-9039-1340f52dd530,770,3000087,multiStateValue,Occupancy Override,PRICE CENTER.ROOF.AHU-6.OCC-OVERRIDE,NAE-270/FC-1.FEC-04.OCC-OVERRIDE,
urn:uuid:b5c80a50-0a5e-485b-9cdf-0118e1e036d6,770,3000088,multiStateValue,Emergency Mode,PRICE CENTER.ROOF.AHU-6.EMERGENCY-MODE,NAE-270/FC-1.FEC-04.EMERGENCY-MODE,
urn:uuid:e0ce432e-b3b6-44a4-92e3-a1265af58b95,770,3000089,multiStateValue,System Reset,PRICE CENTER.ROOF.AHU-6.SYS-RESET,NAE-270/FC-1.FEC-04.SYS-RESET,
urn:uuid:4d29663e-e817-4b41-b38b-9dad473691b0,770,3000009,trendLog,,Memory Usage Trend Log,NAE-270/Memory Usage Trend Log,
urn:uuid:33f233bc-25c8-4bc0-8c6c-09fddacd6511,770,3000010,trendLog,,Event Rate Trend Log,NAE-270/Event Rate Trend Log,
urn:uuid:25557c8e-5cc9-469e-8a6c-e1d1c8ddd288,770,3000092,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - DA-SD,NAE-270/FC-1.FEC-04.DA-SD.Trend1,
urn:uuid:a5950a72-30f5-42e2-bf61-a1a9d1cabc15,770,3000094,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - DAPHI-A,NAE-270/FC-1.FEC-04.DAPHI-A.Trend1,
urn:uuid:662b6287-e39f-4cd0-be40-4abd66334522,770,3000096,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - DAPLO-A,NAE-270/FC-1.FEC-04.DAPLO-A.Trend1,
urn:uuid:26d800f4-0786-4c1e-acea-cb2e8e11b136,770,3000098,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - OA-T,NAE-270/FC-1.FEC-04.OA-T.Trend1,
urn:uuid:d7bcf36c-a995-4c3b-ab64-94a450c00550,770,3000099,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - OA-H,NAE-270/FC-1.FEC-04.OA-H.Trend1,
urn:uuid:e179d11c-1b1b-4bdc-a605-94ff844a949e,770,3000102,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - DA-T,NAE-270/FC-1.FEC-04.DA-T.Trend1,
urn:uuid:f3e979d8-5563-4fea-b2f2-dd66aea90c47,770,3000103,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - EFFDAT-SP,NAE-270/FC-1.FEC-04.EFFDAT-SP.Trend1,
urn:uuid:9b23f585-dff3-4ccb-ba73-46ee7ac6ba26,770,3000104,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - MA-T,NAE-270/FC-1.FEC-04.MA-T.Trend1,
urn:uuid:8e468e50-d7d2-4322-996d-f412adc1cf68,770,3000105,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - RA-T,NAE-270/FC-1.FEC-04.RA-T.Trend1,
urn:uuid:553b9ddc-0f8d-40c4-8a43-51fb9bf70ea9,770,3000106,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - CHWL-T,NAE-270/FC-1.FEC-04.CHWL-T.Trend1,
urn:uuid:a9c6125d-8fd9-419a-a794-68140ff1a0a3,770,3000107,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - DA-P,NAE-270/FC-1.FEC-04.DA-P.Trend1,
urn:uuid:3ef7655e-657b-4f49-9202-a301a14e65e6,770,3000108,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - DAP-SP,NAE-270/FC-1.FEC-04.DAP-SP.Trend1,
urn:uuid:72132ac3-2067-45a6-afd1-07165661f782,770,3000109,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - RA-H,NAE-270/FC-1.FEC-04.RA-H.Trend1,
urn:uuid:e640d228-fdb4-444d-986a-522483bbbbc7,770,3000110,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - RA-CO2,NAE-270/FC-1.FEC-04.RA-CO2.Trend1,
urn:uuid:3b9b0d9a-5f17-4faa-a5cb-5d42c029a8ec,770,3000112,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - PFILT-S,NAE-270/FC-1.FEC-04.PFILT-S.Trend1,
urn:uuid:fd4523b1-26d5-4014-92df-6b0bd072083b,770,3000113,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - DA-F,NAE-270/FC-1.FEC-04.DA-F.Trend1,
urn:uuid:5ff67a04-c14f-4da9-866f-1bb6a7c8c4f1,770,3000114,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - RA-F,NAE-270/FC-1.FEC-04.RA-F.Trend1,
urn:uuid:5eb02094-4265-441d-b214-cf32a513ba6a,770,3000115,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - SF-C,NAE-270/FC-1.FEC-04.SF-C.Trend1,
urn:uuid:e8f09292-2c4b-4e6f-a341-cc22eb8f23ad,770,3000116,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - SF-S,NAE-270/FC-1.FEC-04.SF-S.Trend1,
urn:uuid:18bf7077-8a17-4de9-bc52-8da7d5c095e4,770,3000117,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - SF-O,NAE-270/FC-1.FEC-04.SF-O.Trend1,
urn:uuid:553d9696-108f-4e89-a89b-126abe8ed92b,770,3000118,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - RF-C,NAE-270/FC-1.FEC-04.RF-C.Trend1,
urn:uuid:5008c319-e530-4ce3-840d-3697a6ce693d,770,3000119,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - RF-S,NAE-270/FC-1.FEC-04.RF-S.Trend1,
urn:uuid:c4e13b2b-0659-4557-b5a0-5f7a60eb1315,770,3000120,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - RF-O,NAE-270/FC-1.FEC-04.RF-O.Trend1,
urn:uuid:c960fa75-ef24-492f-b0c2-3836be1d6d19,770,3000122,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - HTG-O,NAE-270/FC-1.FEC-04.HTG-O.Trend1,
urn:uuid:04a30849-d114-43f2-aa0b-24f404f82648,770,3000123,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - CLG-O,NAE-270/FC-1.FEC-04.CLG-O.Trend1,
urn:uuid:fd0ae680-4445-418e-bce4-17c6b17f412d,770,3000124,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - EF15-C,NAE-270/FC-1.FEC-04.EF15-C.Trend1,
urn:uuid:019e16b3-8067-4fc9-bdfe-a32dd653e610,770,3000125,trendLog,,PRICE CENTER.ROOF.AHU-6.Trend - EF15-S,NAE-270/FC-1.FEC-04.EF15-S.Trend1,
urn:uuid:3f5ad476-4124-47e7-8cc0-220c08f23549,770,3000139,trendLog,,Trend - Present Value,NAE-270/FC-1.FEC-04.EAD-O.Trend1,
urn:uuid:8edfbf51-ceae-4f90-9e08-2e2f8b4654db,770,3000140,trendLog,,Trend - Present Value,NAE-270/FC-1.FEC-04.RAD-O.Trend1,
urn:uuid:a6157d5e-97c8-44b5-8706-3c9513bf1c17,770,3000141,trendLog,,Trend - Present Value,NAE-270/FC-1.FEC-04.OAD-O.Trend1,
