uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:c4b1051b-367f-43fd-96c7-af285ba6cf02,651,3012904,analogInput,Zone Temperature,Cal IT.VMA049 (RM-1507).ZN-T,NAE-151/N2-1.1-1VAV1-48.ZN-T,degreesFahrenheit
urn:uuid:97c9ff40-17cf-4a74-9285-ef9ecbafbcc8,651,3012919,analogInput,Zone Temperature,Cal IT.VMA050 (RM-1507).ZN-T,NAE-151/N2-1.1-1VAV1-49.ZN-T,degreesFahrenheit
urn:uuid:1e705446-28a2-41b3-9ccc-68bf05812f63,651,3012920,analogInput,Warm/Cool Adjust,Cal IT.VMA050 (RM-1507).W-C-ADJ,NAE-151/N2-1.1-1VAV1-49.W-C-ADJ,degreesFahrenheit
urn:uuid:08c2d95b-5371-4378-a4c9-f721308d7898,651,3012924,analogInput,Actual Cooling Setpt,Cal IT.VMA050 (RM-1507).ACTCLGSP,NAE-151/N2-1.1-1VAV1-49.ACTCLGSP,degreesFahrenheit
urn:uuid:8f082ebd-3fc0-4a6c-b326-ec5a2982999a,651,3012925,analogInput,Actual Heating Setpt,Cal IT.VMA050 (RM-1507).ACTHTGSP,NAE-151/N2-1.1-1VAV1-49.ACTHTGSP,degreesFahrenheit
urn:uuid:6f06a153-b389-4ca6-8ee5-faaa113357b4,651,3012929,analogInput,Actual Damper Position,Cal IT.VMA050 (RM-1507).DMPR-POS,NAE-151/N2-1.1-1VAV1-49.DMPRPOS,percent
urn:uuid:944586f4-c181-4b90-a486-70c332b01b42,651,3012934,analogInput,Actual Supply Flow,Cal IT.VMA050 (RM-1507).SUP-FLOW,NAE-151/N2-1.1-1VAV1-49.SUPFLOW,cubicFeetPerMinute
urn:uuid:fd682b4f-f93f-4110-b0e1-33427fcd2b77,651,3012941,analogInput,Actual Cooling Setpt,Cal IT.VMA051 (RM-1507).ACTCLGSP,NAE-151/N2-1.1-1VAV1-50.ACTCLGSP,degreesFahrenheit
urn:uuid:6f82d032-1708-4fc9-8327-2528b83153c9,651,3012942,analogInput,Actual Heating Setpt,Cal IT.VMA051 (RM-1507).ACTHTGSP,NAE-151/N2-1.1-1VAV1-50.ACTHTGSP,degreesFahrenheit
urn:uuid:4faa9143-2cb7-4e6d-b94d-27331cd4c7a5,651,3012946,analogInput,Actual Damper Position,Cal IT.VMA051 (RM-1507).DMPR-POS,NAE-151/N2-1.1-1VAV1-50.DMPRPOS,percent
urn:uuid:7aa5429f-f874-4bdf-bf04-61f02286591c,651,3012951,analogInput,Actual Supply Flow,Cal IT.VMA051 (RM-1507).SUP-FLOW,NAE-151/N2-1.1-1VAV1-50.SUPFLOW,cubicFeetPerMinute
urn:uuid:44b63825-082c-4fb2-a948-2bd128757fdb,651,3013071,analogInput,Actual Cooling Setpt,Cal IT.VMA052 (RM-1511).ACTCLGSP,NAE-151/N2-1.1-1VAV1-51.ACTCLGSP,degreesFahrenheit
urn:uuid:0fe736ed-7c6e-4834-b94a-e6241bb61589,651,3013072,analogInput,Actual Heating Setpt,Cal IT.VMA052 (RM-1511).ACTHTGSP,NAE-151/N2-1.1-1VAV1-51.ACTHTGSP,degreesFahrenheit
urn:uuid:8e303bb8-7a2a-4c36-a80a-c11af3b96e3b,651,3013076,analogInput,Actual Damper Position,Cal IT.VMA052 (RM-1511).DMPR-POS,NAE-151/N2-1.1-1VAV1-51.DMPRPOS,percent
urn:uuid:1abc3e98-5edf-46f5-bb4b-22db7be20914,651,3013082,analogInput,Actual Supply Flow,Cal IT.VMA052 (RM-1511).SUP-FLOW,NAE-151/N2-1.1-1VAV1-51.SUPFLOW,cubicFeetPerMinute
urn:uuid:bfc6b66f-4580-4c42-adb6-a65ab8c79442,651,3013083,analogInput,Warm/Cool Adjust,Cal IT.VMA052 (RM-1511).W-C-ADJ,NAE-151/N2-1.1-1VAV1-51.W-C-ADJ,degreesFahrenheit
urn:uuid:12e0d326-ed19-4564-893a-cce4945943f7,651,3013084,analogInput,Zone Temperature,Cal IT.VMA052 (RM-1511).ZN-T,NAE-151/N2-1.1-1VAV1-51.ZN-T,degreesFahrenheit
urn:uuid:b163dce9-b76b-4ff4-b98f-c2a9ae737c68,651,3013089,analogInput,Actual Cooling Setpt,Cal IT.VMA053 (RM-1511).ACTCLGSP,NAE-151/N2-1.1-1VAV1-52.ACTCLGSP,degreesFahrenheit
urn:uuid:f201e012-e7d2-4d4c-ba35-d66a85511d0d,651,3013090,analogInput,Actual Heating Setpt,Cal IT.VMA053 (RM-1511).ACTHTGSP,NAE-151/N2-1.1-1VAV1-52.ACTHTGSP,degreesFahrenheit
urn:uuid:b0ba4486-9b33-498a-910b-02131f3fc5d8,651,3013094,analogInput,Actual Damper Position,Cal IT.VMA053 (RM-1511).DMPR-POS,NAE-151/N2-1.1-1VAV1-52.DMPRPOS,percent
urn:uuid:9ce16be1-2cf4-4c5a-9f24-69106ba34e52,651,3013099,analogInput,Actual Supply Flow,Cal IT.VMA053 (RM-1511).SUP-FLOW,NAE-151/N2-1.1-1VAV1-52.SUPFLOW,cubicFeetPerMinute
urn:uuid:5bd2c36c-2aef-4f49-be15-d7382ab54851,651,3013100,analogInput,Warm/Cool Adjust,Cal IT.VMA053 (RM-1511).W-C-ADJ,NAE-151/N2-1.1-1VAV1-52.W-C-ADJ,degreesFahrenheit
urn:uuid:b75f221e-4227-4133-a395-bbc6776933f5,651,3013101,analogInput,Zone Temperature,Cal IT.VMA053 (RM-1511).ZN-T,NAE-151/N2-1.1-1VAV1-52.ZN-T,degreesFahrenheit
urn:uuid:427cce11-4523-4b81-a961-c047fbb7ac4a,651,3013106,analogInput,Actual Cooling Setpt,Cal IT.VMA054 (RM-1511).ACTCLGSP,NAE-151/N2-1.1-1VAV1-53.ACTCLGSP,degreesFahrenheit
urn:uuid:d127ae4a-9f3a-44ea-9ca2-5a278c22d31b,651,3013107,analogInput,Actual Heating Setpt,Cal IT.VMA054 (RM-1511).ACTHTGSP,NAE-151/N2-1.1-1VAV1-53.ACTHTGSP,degreesFahrenheit
urn:uuid:b794006c-fa31-4445-a5eb-2e98ff861a96,651,3013111,analogInput,Actual Damper Position,Cal IT.VMA054 (RM-1511).DMPR-POS,NAE-151/N2-1.1-1VAV1-53.DMPRPOS,percent
urn:uuid:4e8c2639-e7d6-4549-8b37-e088bc7c059b,651,3013116,analogInput,Actual Supply Flow,Cal IT.VMA054 (RM-1511).SUP-FLOW,NAE-151/N2-1.1-1VAV1-53.SUPFLOW,cubicFeetPerMinute
urn:uuid:b7099365-2f90-49c3-9a13-c08ff309a8a5,651,3013117,analogInput,Warm/Cool Adjust,Cal IT.VMA054 (RM-1511).W-C-ADJ,NAE-151/N2-1.1-1VAV1-53.W-C-ADJ,degreesFahrenheit
urn:uuid:7f127cfd-343e-4bf6-a23a-da95f9ff9911,651,3013118,analogInput,Zone Temperature,Cal IT.VMA054 (RM-1511).ZN-T,NAE-151/N2-1.1-1VAV1-53.ZN-T,degreesFahrenheit
urn:uuid:f696a07b-8520-4d74-b32e-dc473654bb8c,651,3013151,analogInput,Actual Cooling Setpt,Cal IT.VMA041 (RM-1608A).ACTCLGSP,NAE-151/N2-1.1-1VAV1-40.ACTCLGSP,degreesFahrenheit
urn:uuid:f811b47e-99b2-4c47-930f-36a38a08dbc4,651,3013152,analogInput,Actual Heating Setpt,Cal IT.VMA041 (RM-1608A).ACTHTGSP,NAE-151/N2-1.1-1VAV1-40.ACTHTGSP,degreesFahrenheit
urn:uuid:9a5d6993-c078-40e9-b900-655dcd50f9c3,651,3013156,analogInput,Actual Damper Position,Cal IT.VMA041 (RM-1608A).DMPR-POS,NAE-151/N2-1.1-1VAV1-40.DMPRPOS,percent
urn:uuid:4938bfa0-e7d6-4518-816a-fb8293a4085a,651,3013163,analogInput,Actual Supply Flow,Cal IT.VMA041 (RM-1608A).SUP-FLOW,NAE-151/N2-1.1-1VAV1-40.SUPFLOW,cubicFeetPerMinute
urn:uuid:9ca70fbd-2f1b-4d08-a066-1cd3ada7644e,651,3013164,analogInput,Warm/Cool Adjust,Cal IT.VMA041 (RM-1608A).W-C-ADJ,NAE-151/N2-1.1-1VAV1-40.W-C-ADJ,degreesFahrenheit
urn:uuid:46946418-a8e6-40fb-91c5-413053c5ec10,651,3013165,analogInput,Zone Temperature,Cal IT.VMA041 (RM-1608A).ZN-T,NAE-151/N2-1.1-1VAV1-40.ZN-T,degreesFahrenheit
urn:uuid:11b0387c-1584-4118-b2dc-a5b68d455ce5,651,3013182,analogInput,Actual Cooling Setpt,Cal IT.VMA056 (RM-1511).ACTCLGSP,NAE-151/N2-1.1-1VAV1-55.ACTCLGSP,degreesFahrenheit
urn:uuid:1cb336b2-5335-48eb-bcb7-c4ce0c5ba858,651,3013183,analogInput,Actual Heating Setpt,Cal IT.VMA056 (RM-1511).ACTHTGSP,NAE-151/N2-1.1-1VAV1-55.ACTHTGSP,degreesFahrenheit
urn:uuid:e72809eb-a5f5-40bb-93e2-5c16810fce8c,651,3013187,analogInput,Actual Damper Position,Cal IT.VMA056 (RM-1511).DMPR-POS,NAE-151/N2-1.1-1VAV1-55.DMPRPOS,percent
urn:uuid:927bef1e-e7b6-49cb-8307-5a07ecee6ff2,651,3013192,analogInput,Actual Supply Flow,Cal IT.VMA056 (RM-1511).SUP-FLOW,NAE-151/N2-1.1-1VAV1-55.SUPFLOW,cubicFeetPerMinute
urn:uuid:e052942e-5497-4844-9db9-1276d8dee63a,651,3013193,analogInput,Warm/Cool Adjust,Cal IT.VMA056 (RM-1511).W-C-ADJ,NAE-151/N2-1.1-1VAV1-55.W-C-ADJ,degreesFahrenheit
urn:uuid:6266078a-2e77-4c36-8a9c-4dbda0158a58,651,3013194,analogInput,Zone Temperature,Cal IT.VMA056 (RM-1511).ZN-T,NAE-151/N2-1.1-1VAV1-55.ZN-T,degreesFahrenheit
urn:uuid:4fea57df-03c8-419b-8bac-6a941b66afe9,651,3013199,analogInput,Actual Cooling Setpt,Cal IT.VMA055 (RM-1511).ACTCLGSP,NAE-151/N2-1.1-1VAV1-54.ACTCLGSP,degreesFahrenheit
urn:uuid:32a1833a-3ab8-498d-ae2f-ff6aee3521f8,651,3013200,analogInput,Actual Heating Setpt,Cal IT.VMA055 (RM-1511).ACTHTGSP,NAE-151/N2-1.1-1VAV1-54.ACTHTGSP,degreesFahrenheit
urn:uuid:8764f74f-63f0-472f-8163-bd3a07e932c4,651,3013204,analogInput,Actual Damper Position,Cal IT.VMA055 (RM-1511).DMPR-POS,NAE-151/N2-1.1-1VAV1-54.DMPRPOS,percent
urn:uuid:d0d3d0dc-04f3-4100-ba53-4fac6a922ca4,651,3013209,analogInput,Actual Supply Flow,Cal IT.VMA055 (RM-1511).SUP-FLOW,NAE-151/N2-1.1-1VAV1-54.SUPFLOW,cubicFeetPerMinute
urn:uuid:8fcfe849-d702-4099-88fb-f8111ae0fb47,651,3013210,analogInput,Warm/Cool Adjust,Cal IT.VMA055 (RM-1511).W-C-ADJ,NAE-151/N2-1.1-1VAV1-54.W-C-ADJ,degreesFahrenheit
urn:uuid:8aaf881f-382f-4c88-92ca-ed3cc53b6b3f,651,3013211,analogInput,Zone Temperature,Cal IT.VMA055 (RM-1511).ZN-T,NAE-151/N2-1.1-1VAV1-54.ZN-T,degreesFahrenheit
urn:uuid:98c52edc-28f7-477f-93ac-ecb1c101b349,651,3013212,analogInput,Frequency Output,Cal IT.VND068 (AH1-VFD).FREQ-OUTPUT,NAE-151/N2-1.VND-068.FREQ-OUTPUT,hertz
urn:uuid:6abdf832-167b-4bca-bed3-330dba00cfe8,651,3013213,analogInput,Current,Cal IT.VND068 (AH1-VFD).CURRENT,NAE-151/N2-1.VND-068.CURRENT,amperes
urn:uuid:2e9fc6a9-9aba-4879-a50b-0b75fc67ebd9,651,3013217,analogInput,Frequency Output,Cal IT.VND069 (RF1-VFD).FREQ-OUTPUT,NAE-151/N2-1.VND-069.FREQ-OUTPUT,hertz
urn:uuid:a2ab0ca0-285a-4049-9242-aaeb81b093eb,651,3013218,analogInput,Current,Cal IT.VND069 (RF1-VFD).CURRENT,NAE-151/N2-1.VND-069.CURRENT,amperes
urn:uuid:13714e23-f38b-4d87-8bc9-1322fc34ec9b,651,3013240,analogInput,Zone Temp,Cal IT.UNT070 (FC1-3).ZN-T,NAE-151/N2-1.UNT-070.ZN-T,degreesFahrenheit
urn:uuid:737fe1b5-3961-4197-a56c-376067f6149c,651,3013241,analogInput,Discharge Air Temp,Cal IT.UNT070 (FC1-3).DA-T,NAE-151/N2-1.UNT-070.DA-T,degreesFahrenheit
urn:uuid:ad2a3442-0365-4788-8a97-8c3921fdc6ff,651,3013328,analogInput,Average CO2,Cal IT.AH1-1.AVE-CO2,NAE-151/N2-1.AHU-67.AVEVAL,partsPerMillion
urn:uuid:c9c306aa-e6fb-41ca-80bc-364b032ad996,651,3013330,analogInput,Outside Air Temperature,Cal IT.AH1-1.OA-T,NAE-151/N2-1.AHU-67.OA-T,degreesFahrenheit
urn:uuid:8a8adfe4-428a-48ed-9aea-8f33f29625ed,651,3013331,analogInput,Discharge Air Temperature,Cal IT.AH1-1.DA-T,NAE-151/N2-1.AHU-67.DA-T,degreesFahrenheit
urn:uuid:a1ad1b46-f4f1-4418-973c-aa586be5a9d1,651,3013333,analogInput,CO2 Sensor,Cal IT.AH1-1.CO2-2,NAE-151/N2-1.AHU-67.CO2-2-2,partsPerMillion
urn:uuid:d611839f-ec36-4d0d-bb80-eadec59c2148,651,3013334,analogInput,Supply Air Static Pressure,Cal IT.AH1-1.SA-SP,NAE-151/N2-1.AHU-67.SA-P,inchesOfWater
urn:uuid:9e8b9a75-7571-4478-b173-3e510d4dda5f,651,3013365,analogInput,Mix Air Temp,Cal IT.AH1-1.MA-T,NAE-151/N2-1.AHU-67.MIX AIR TEMP,degreesFahrenheit
urn:uuid:4574ecd8-9329-4016-80d2-959206857aec,651,3013367,analogInput,Temperature,Cal IT.CAC-3.TEMP,NAE-151/N2-1.CAC-3.TEMP,degreesFahrenheit
urn:uuid:4ec72788-b5a5-4caa-8c63-50c197e05fcf,651,3013368,analogInput,Humidity,Cal IT.CAC-3.HUMIDITY,NAE-151/N2-1.CAC-3.HUMIDITY,percentRelativeHumidity
urn:uuid:50ddb367-b41e-49f1-bf61-9b7d94b9941d,651,3013369,analogInput,% Capacity,Cal IT.CAC-3.%CAPACTY,NAE-151/N2-1.CAC-3.%CAPACTY,percent
urn:uuid:7efdbc35-06ec-4938-ab3c-15e419ca16ed,651,3013643,analogInput,Actual Cooling Setpt,Cal IT.VMA008 (RM-1604A).ACTCLGSP,NAE-151/N2-1.1-1VAV1-8.ACTCLGSP,degreesFahrenheit
urn:uuid:aa055089-1410-4564-96fb-43f7989fd016,651,3013644,analogInput,Actual Heating Setpt,Cal IT.VMA008 (RM-1604A).ACTHTGSP,NAE-151/N2-1.1-1VAV1-8.ACTHTGSP,degreesFahrenheit
urn:uuid:9534396e-a349-4682-89df-650560e715d6,651,3013648,analogInput,Actual Damper Position,Cal IT.VMA008 (RM-1604A).DMPR-POS,NAE-151/N2-1.1-1VAV1-8.DMPRPOS,percent
urn:uuid:67bdd50f-af08-4d92-b356-260dd52616f4,651,3013652,analogInput,Actual Supply Flow,Cal IT.VMA008 (RM-1604A).SUP-FLOW,NAE-151/N2-1.1-1VAV1-8.SUPFLOW,cubicFeetPerMinute
urn:uuid:6b192d9a-beea-4645-b4c9-104a6d08625a,651,3013656,analogInput,Warm/Cool Adjust,Cal IT.VMA008 (RM-1604A).W-C-ADJ,NAE-151/N2-1.1-1VAV1-8.W-C-ADJ,degreesFahrenheit
urn:uuid:2a541506-ff54-43c6-9ee0-da2cb199132a,651,3013657,analogInput,Zone Temperature,Cal IT.VMA008 (RM-1604A).ZN-T,NAE-151/N2-1.1-1VAV1-8.ZN-T,degreesFahrenheit
urn:uuid:fdaaa75e-972d-41fd-b7e5-397c153fd35c,651,3013658,analogInput,Cooling Max Flow,Cal IT.VMA008 (RM-1604A).CLGMAX-FLO,NAE-151/N2-1.1-1VAV1-8.CLGMAX-FLO,cubicFeetPerMinute
urn:uuid:fb9a7a0a-e031-42dc-9dff-21b4e1c9d93f,651,3013660,analogInput,Occupied Heating Flow,Cal IT.VMA008 (RM-1604A).OCCHTG-FLO,NAE-151/N2-1.1-1VAV1-8.OCCHTG-FLO,cubicFeetPerMinute
urn:uuid:5674ed30-ef16-4563-af87-90a493adfc5f,651,3013661,analogInput,Actual Cooling Setpt,Cal IT.VMA027 (RM-1602A).ACTCLGSP,NAE-151/N2-1.1-1VAV1-27.ACTCLGSP,degreesFahrenheit
urn:uuid:7895f647-dca6-4ee6-bd21-be019aa6ea58,651,3013662,analogInput,Actual Heating Setpt,Cal IT.VMA027 (RM-1602A).ACTHTGSP,NAE-151/N2-1.1-1VAV1-27.ACTHTGSP,degreesFahrenheit
urn:uuid:14591875-98e4-403a-a6f3-060a722b0515,651,3013666,analogInput,Actual Damper Position,Cal IT.VMA027 (RM-1602A).DMPR-POS,NAE-151/N2-1.1-1VAV1-27.DMPRPOS,percent
urn:uuid:2bc13820-b907-4775-ba5a-8ba60f2e8fc7,651,3013670,analogInput,Actual Supply Flow,Cal IT.VMA027 (RM-1602A).SUP-FLOW,NAE-151/N2-1.1-1VAV1-27.SUPFLOW,cubicFeetPerMinute
urn:uuid:140eab1b-3fc4-4d64-8ae8-edc2c545828d,651,3013674,analogInput,Warm/Cool Adjust,Cal IT.VMA027 (RM-1602A).W-C-ADJ,NAE-151/N2-1.1-1VAV1-27.W-C-ADJ,degreesFahrenheit
urn:uuid:dbb90590-e75d-4545-bc69-718f825ce05b,651,3013675,analogInput,Zone Temperature,Cal IT.VMA027 (RM-1602A).ZN-T,NAE-151/N2-1.1-1VAV1-27.ZN-T,degreesFahrenheit
urn:uuid:3bc40927-170a-4960-b286-8931a7027f52,651,3013676,analogInput,Cooling Max Flow,Cal IT.VMA027 (RM-1602A).CLGMAX-FLO,NAE-151/N2-1.1-1VAV1-27.CLGMAX-FLO,cubicFeetPerMinute
urn:uuid:b93bb9a3-ae7d-44e2-a3f4-d92aa71a5921,651,3013678,analogInput,Occupied Heating Flow,Cal IT.VMA027 (RM-1602A).OCCHTG-FLO,NAE-151/N2-1.1-1VAV1-27.OCCHTG-FLO,cubicFeetPerMinute
urn:uuid:30eedad2-f45a-455f-8757-352c5f5d5234,651,3013679,analogInput,Actual Cooling Setpt,Cal IT.VMA028 (RM-1604A).ACTCLGSP,NAE-151/N2-1.1-1VAV1-28.ACTCLGSP,degreesFahrenheit
urn:uuid:2a3d97b6-b57b-43ec-abf4-9f3dffd64571,651,3013680,analogInput,Actual Heating Setpt,Cal IT.VMA028 (RM-1604A).ACTHTGSP,NAE-151/N2-1.1-1VAV1-28.ACTHTGSP,degreesFahrenheit
urn:uuid:8d53db87-7f3b-4269-9dd3-f5cd47c770ec,651,3013684,analogInput,Actual Damper Position,Cal IT.VMA028 (RM-1604A).DMPR-POS,NAE-151/N2-1.1-1VAV1-28.DMPRPOS,percent
urn:uuid:ade7a3d8-f90c-4932-b8eb-a1e36766f661,651,3013688,analogInput,Actual Supply Flow,Cal IT.VMA028 (RM-1604A).SUP-FLOW,NAE-151/N2-1.1-1VAV1-28.SUPFLOW,cubicFeetPerMinute
urn:uuid:f7535bbe-2250-41c1-93d9-ff833e9a41f4,651,3013692,analogInput,Warm/Cool Adjust,Cal IT.VMA028 (RM-1604A).W-C-ADJ,NAE-151/N2-1.1-1VAV1-28.W-C-ADJ,degreesFahrenheit
urn:uuid:99dd8d5c-9a99-4626-8316-4d5193af0173,651,3013693,analogInput,Zone Temperature,Cal IT.VMA028 (RM-1604A).ZN-T,NAE-151/N2-1.1-1VAV1-28.ZN-T,degreesFahrenheit
urn:uuid:89d76abc-f25f-46fb-994c-a7a96f1cd148,651,3013694,analogInput,Cooling Max Flow,Cal IT.VMA028 (RM-1604A).CLGMAX-FLO,NAE-151/N2-1.1-1VAV1-28.CLGMAX-FLO,cubicFeetPerMinute
urn:uuid:0c224186-538f-47a7-895d-0713f5cea9bc,651,3013696,analogInput,Occupied Heating Flow,Cal IT.VMA028 (RM-1604A).OCCHTG-FLO,NAE-151/N2-1.1-1VAV1-28.OCCHTG-FLO,cubicFeetPerMinute
urn:uuid:3323a605-9129-45c6-9ccc-bf0a8a187c93,651,3013697,analogInput,Actual Cooling Setpt,Cal IT.VMA024 (RM-1604B).ACTCLGSP,NAE-151/N2-1.1-1VAV1-24.ACTCLGSP,degreesFahrenheit
urn:uuid:39ec9083-290d-4172-8d09-01e2cdc6e684,651,3013698,analogInput,Actual Heating Setpt,Cal IT.VMA024 (RM-1604B).ACTHTGSP,NAE-151/N2-1.1-1VAV1-24.ACTHTGSP,degreesFahrenheit
urn:uuid:09128a3c-1bec-4b36-9285-83a2cef4490c,651,3013702,analogInput,Actual Damper Position,Cal IT.VMA024 (RM-1604B).DMPR-POS,NAE-151/N2-1.1-1VAV1-24.DMPRPOS,percent
urn:uuid:d89a1907-fb8e-4850-81de-47f92476f5d9,651,3013706,analogInput,Actual Supply Flow,Cal IT.VMA024 (RM-1604B).SUP-FLOW,NAE-151/N2-1.1-1VAV1-24.SUPFLOW,cubicFeetPerMinute
urn:uuid:82be4f2c-1fdc-4d2d-ad31-d8dece67761e,651,3013710,analogInput,Warm/Cool Adjust,Cal IT.VMA024 (RM-1604B).W-C-ADJ,NAE-151/N2-1.1-1VAV1-24.W-C-ADJ,degreesFahrenheit
urn:uuid:f7b0d07f-6b7b-4e21-92d7-8bfd3542b136,651,3013711,analogInput,Zone Temperature,Cal IT.VMA024 (RM-1604B).ZN-T,NAE-151/N2-1.1-1VAV1-24.ZN-T,degreesFahrenheit
urn:uuid:5a18ccf3-94e0-4912-a903-2980cba2e769,651,3013712,analogInput,Cooling Max Flow,Cal IT.VMA024 (RM-1604B).CLGMAX-FLO,NAE-151/N2-1.1-1VAV1-24.CLGMAX-FLO,cubicFeetPerMinute
urn:uuid:ac85c01a-cb9c-4d3f-b080-8467cc7573b2,651,3013714,analogInput,Occupied Heating Flow,Cal IT.VMA024 (RM-1604B).OCCHTG-FLO,NAE-151/N2-1.1-1VAV1-24.OCCHTG-FLO,cubicFeetPerMinute
urn:uuid:31d6d151-e2a4-4d4a-95e3-524e32353707,651,3013715,analogInput,Actual Cooling Setpt,Cal IT.VMA023 (RM-1604C).ACTCLGSP,NAE-151/N2-1.1-1VAV1-23.ACTCLGSP,degreesFahrenheit
urn:uuid:d5c15348-e2bf-4f0e-8500-48e6c0f2e2cd,651,3013716,analogInput,Actual Heating Setpt,Cal IT.VMA023 (RM-1604C).ACTHTGSP,NAE-151/N2-1.1-1VAV1-23.ACTHTGSP,degreesFahrenheit
urn:uuid:5c6c5c86-fae2-43db-afc8-929a5dfccd2e,651,3013720,analogInput,Actual Damper Position,Cal IT.VMA023 (RM-1604C).DMPR-POS,NAE-151/N2-1.1-1VAV1-23.DMPRPOS,percent
urn:uuid:d00b4f73-38c8-4917-8d32-dc34506253d7,651,3013724,analogInput,Actual Supply Flow,Cal IT.VMA023 (RM-1604C).SUP-FLOW,NAE-151/N2-1.1-1VAV1-23.SUPFLOW,cubicFeetPerMinute
urn:uuid:40d7f3a3-fbaa-4302-a418-9c94f6057f7a,651,3013728,analogInput,Warm/Cool Adjust,Cal IT.VMA023 (RM-1604C).W-C-ADJ,NAE-151/N2-1.1-1VAV1-23.W-C-ADJ,degreesFahrenheit
