uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:9b55dc4b-3b55-4a1f-bb93-080dd1569815,552,3000164,analogValue,,ACCEL1 TIME,NAE-52/FCB.Device-18063.Analog Values.AV-23,seconds
urn:uuid:01dc4274-1b64-46bb-992b-91114b56a929,552,3000165,analogValue,,AO2 ACT,NAE-52/FCB.Device-18063.Analog Values.AV-22,milliamperes
urn:uuid:ab29a8f8-6cd7-4a84-878d-0aa010a8e329,552,3000166,analogValue,,AO1 ACT,NAE-52/FCB.Device-18063.Analog Values.AV-21,milliamperes
urn:uuid:8d7e9d66-9106-4f37-b228-5044c04c482c,552,3000167,analogValue,,PREV FLT 2,NAE-52/FCB.Device-18063.Analog Values.AV-20,noUnits
urn:uuid:31f87f08-4748-4685-bc59-1105daf33de7,552,3000168,analogValue,,PREV FLT 1,NAE-52/FCB.Device-18063.Analog Values.AV-19,noUnits
urn:uuid:4ee41431-88e9-4b69-9260-a9b521b14b68,552,3000169,analogValue,,LAST FLT,NAE-52/FCB.Device-18063.Analog Values.AV-18,noUnits
urn:uuid:8c0aec45-6a15-41da-b7cd-6de91b755a06,552,3000170,analogValue,,INPUT REF2,NAE-52/FCB.Device-18063.Analog Values.AV-17,percent
urn:uuid:99550530-00ab-4fbd-9909-78c12cc53480,552,3000171,analogValue,,INPUT REF1,NAE-52/FCB.Device-18063.Analog Values.AV-16,percent
urn:uuid:ee527a1b-9345-45e8-b2af-5ef4c6289f1b,552,3000233,analogValue,CHILLED WATER DP SETPOINT,Literature.CHW.CHWDP-STPT,NAE-52/FCB.Local Application.CHWDP-SP,poundsForcePerSquareInch
urn:uuid:d4c01c3a-6164-4545-99ac-e092ab17ff3d,552,3000244,analogValue,CHW DP FROM 4TH FLOOR RM 425,Literature.CHW.CHW-DP,NAE-52/FCB.Local Application.CHW-DP SHARE,noUnits
urn:uuid:84099fdb-b04f-4259-92c4-dc59e76fbd0d,552,3000293,analogValue,Min CHW DP Setpoint,DPSTPT-MIN,NAE-52/Programming.CHW-DP.DPSTPT-MIN,poundsForcePerSquareInch
urn:uuid:21de9b4a-9b2b-41aa-943d-3cd117b5f791,552,3000294,analogValue,MAx CHW DP Setpoint,DPSTPT-MAX,NAE-52/Programming.CHW-DP.DPSTPT-MAX,poundsForcePerSquareInch
urn:uuid:5e2234f6-0024-43cb-a72f-ce7aef915aa5,552,3000295,analogValue,Min CHW Valve Open to Reset DP upwards,CHWVLV-OPEN,NAE-52/Programming.CHW-DP.CHWVLV-OPEN,noUnits
urn:uuid:79a09690-8537-4882-84fa-850ec01372e3,552,3000296,analogValue,CHW DP Setpoint Increment,DP-DIFF,NAE-52/Programming.CHW-DP.DP-DIFF,poundsForcePerSquareInch
urn:uuid:a519783c-e933-4b8c-8e73-ce4964a68162,552,3000981,analogValue,,Literature CHWDP-SP Load Shed,NAE-52/Programming.ZONE LOAD SHED.Literature CHWDP-SP Load Shed,poundsForcePerSquareInch
urn:uuid:53b40e3b-a64e-47f0-b092-c2e42af17939,552,3001004,analogValue,,MBOX DATA,NAE-52/FCB.Device-18062.Analog Values.AV-14,noUnits
urn:uuid:575ed01b-4857-495f-92cf-c4e2e278e4a4,552,3001005,analogValue,,MBOX PARAM,NAE-52/FCB.Device-18062.Analog Values.AV-13,noUnits
urn:uuid:b78f7a79-b0a5-4c80-9776-260fa58cf4ca,552,3001006,analogValue,,C-A VOLT,NAE-52/FCB.Device-18062.Analog Values.AV-12,volts
urn:uuid:a4c02760-26f5-4e9a-a01f-8b4fbe63f16d,552,3001007,analogValue,,B-C VOLT,NAE-52/FCB.Device-18062.Analog Values.AV-11,volts
urn:uuid:80ce6dcf-3bb2-4db3-8ee9-ed2484bbca74,552,3001008,analogValue,,A-B VOLT,NAE-52/FCB.Device-18062.Analog Values.AV-10,volts
urn:uuid:fa18e329-7250-4522-86eb-3a1d7429408b,552,3001009,analogValue,,RUN TIME (R),NAE-52/FCB.Device-18062.Analog Values.AV-9,hours
urn:uuid:ac19f7ec-70ef-4f61-93f5-fd6f46f5d00d,552,3001010,analogValue,,KWH (R),NAE-52/FCB.Device-18062.Analog Values.AV-8,kilowattHours
urn:uuid:32dee9b7-e581-4f58-8bae-bba3130088d3,552,3001011,analogValue,,PCB TEMP,NAE-52/FCB.Device-18062.Analog Values.AV-7,degreesCelsius
urn:uuid:552a78a1-b69a-4533-b0eb-da921d588f81,552,3001012,analogValue,,INPUT VOLT,NAE-52/FCB.Device-18062.Analog Values.AV-6,volts
urn:uuid:ec5b4487-fa45-492e-9491-66cd17cec8f3,552,3001013,analogValue,,ALARM W0RD 2,NAE-52/FCB.Device-18062.Analog Values.AV-5,noUnits
urn:uuid:5b7c1092-76ee-4703-93ee-8241cb8e9b4a,552,3001014,analogValue,,ALARM W0RD 1,NAE-52/FCB.Device-18062.Analog Values.AV-4,noUnits
urn:uuid:33dfd150-abbd-438d-87c8-a3ce605747cd,552,3001015,analogValue,,LAST FLT,NAE-52/FCB.Device-18062.Analog Values.AV-3,noUnits
urn:uuid:f04a8d71-c502-446d-a9e7-ecadf975562a,552,3001016,analogValue,,BYP RUN DLY,NAE-52/FCB.Device-18062.Analog Values.AV-2,seconds
urn:uuid:2b54c20d-59bb-4cd4-9f93-bd1c1cd53cea,552,3001017,analogValue,,BYPASS MODE,NAE-52/FCB.Device-18062.Analog Values.AV-1,noUnits
urn:uuid:34d6085c-2fec-4b0f-b2d1-e91f9e7df2b6,552,3001018,analogValue,,CURRENT,NAE-52/FCB.Device-18062.Analog Values.AV-0,amperes
urn:uuid:6a4132aa-7d79-49ba-bb6b-9a3c40983a15,552,3000106,binaryInput,,DI6 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-11,
urn:uuid:1ed63a9d-e490-4a32-b8e8-1fac5b68acae,552,3000107,binaryInput,,DI5 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-10,
urn:uuid:a95ce56f-967a-4743-bf09-d697640e6346,552,3000108,binaryInput,,DI4 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-9,
urn:uuid:eecec03d-698d-4a12-a6a8-00793bb23fba,552,3000109,binaryInput,,DI3 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-8,
urn:uuid:d46d8898-6882-460a-9fe9-767da1bf08d7,552,3000110,binaryInput,,DI2 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-7,
urn:uuid:841c23da-eedf-47aa-bb1f-74349895b2fc,552,3000111,binaryInput,,DI1 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-6,
urn:uuid:126c613f-93f5-4097-bcde-e67631ea1a7c,552,3000112,binaryInput,,RO6 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-5,
urn:uuid:d1207233-3743-4ab8-97f8-7e0bd2e47faa,552,3000113,binaryInput,,RO5 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-4,
urn:uuid:0719e04d-517f-41a5-8648-a9cf2c432ce4,552,3000114,binaryInput,,RO4 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-3,
urn:uuid:eacc2443-9bf7-4d2e-9e1a-fe4cd264333b,552,3000115,binaryInput,,RO3 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-2,
urn:uuid:2c2c3201-1823-44be-86af-914710068334,552,3000116,binaryInput,,RO2 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-1,
urn:uuid:102d2a1c-d0df-4ca8-b5d7-356f047bb206,552,3000117,binaryInput,,RO1 ACT,NAE-52/FCB.Device-18061.Binary Inputs.BI-0,
urn:uuid:477f8785-73ca-44c8-9bd5-cfac084150a4,552,3000131,binaryInput,,DI6 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-11,
urn:uuid:4cd16261-c0b9-42cf-b3e2-8a1ed7a97cbb,552,3000132,binaryInput,,DI5 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-10,
urn:uuid:6a263dfb-f72b-42f2-b4a0-f4f96cb9fc18,552,3000133,binaryInput,,DI4 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-9,
urn:uuid:5e57eb78-fab4-4d10-be8c-80db3be93b4f,552,3000134,binaryInput,,DI3 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-8,
urn:uuid:744d0de6-aace-4b52-8c76-3efca21c9f1f,552,3000135,binaryInput,,DI2 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-7,
urn:uuid:7bb0cd8f-d336-48fa-acdb-fa5b122c9f65,552,3000136,binaryInput,,DI1 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-6,
urn:uuid:102b8300-ed1e-4c25-bac5-58865b665c79,552,3000137,binaryInput,,RO6 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-5,
urn:uuid:6b07daff-888e-45e9-8ecb-d2481d34b4f0,552,3000138,binaryInput,,RO5 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-4,
urn:uuid:3ebf1e50-998c-4ced-aead-325d4aa94595,552,3000139,binaryInput,,RO4 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-3,
urn:uuid:44cf012b-5be0-41d5-bce4-2fcfe5711840,552,3000140,binaryInput,,RO3 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-2,
urn:uuid:ca77a993-dbab-4d27-85d9-7bd4ecfd7cd2,552,3000141,binaryInput,,RO2 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-1,
urn:uuid:d0173bd8-abd2-4336-b10c-3e6195a17f04,552,3000142,binaryInput,,RO1 ACT,NAE-52/FCB.Device-18063.Binary Inputs.BI-0,
urn:uuid:ca4161f2-dec4-4fad-a524-ac5a127f7b88,552,3000247,binaryInput,CHW P-1 STATUS,Literature.CHW.P1-STS,NAE-52/FCB.Local Application.P1-STS,
urn:uuid:49903b63-7238-4156-a459-ef83fe37406a,552,3000248,binaryInput,CHW P-2 STATUS,Literature.CHW.P2-STS,NAE-52/FCB.Local Application.P2-STS,
urn:uuid:ac44a032-125b-4fc8-8fa4-3ad7941fbb16,552,3001050,binaryInput,,DI6 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-10,
urn:uuid:153217e9-5de9-47c8-a252-61fedfbe7cc1,552,3001051,binaryInput,,DI5 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-9,
urn:uuid:7dbe7b3d-0f23-48da-bed0-b261a40f899e,552,3001052,binaryInput,,DI4 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-8,
urn:uuid:2333e64b-e556-4076-b258-df41d10a2085,552,3001053,binaryInput,,DI3 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-7,
urn:uuid:07a14e94-b05a-40c5-b1e7-668363b728bf,552,3001054,binaryInput,,DI2 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-6,
urn:uuid:acfc6193-affe-4cfc-b485-3c673d120bcb,552,3001055,binaryInput,,DI1 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-5,
urn:uuid:8391b0f9-607c-4df9-b005-2616038381d7,552,3001056,binaryInput,,RO5 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-4,
urn:uuid:a33d53b0-7b55-49bb-b152-4eca95a5a563,552,3001057,binaryInput,,RO4 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-3,
urn:uuid:50e27bc9-beb8-46cd-b085-59864ebb558d,552,3001058,binaryInput,,RO3 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-2,
urn:uuid:bc4f84dd-0478-471a-b39d-344237954c81,552,3001059,binaryInput,,RO2 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-1,
urn:uuid:29eca8b2-b07a-4797-80b4-22790755717a,552,3001060,binaryInput,,RO1 ACT,NAE-52/FCB.Device-18062.Binary Inputs.BI-0,
urn:uuid:d86150b1-21fe-4114-81b8-bb71593b8910,552,3000099,binaryOutput,,RO6 CMD,NAE-52/FCB.Device-18061.Binary Outputs.BO-5,
urn:uuid:1a364a6a-ce9b-45d3-a6bc-32ba28ac30e1,552,3000100,binaryOutput,,RO5 CMD,NAE-52/FCB.Device-18061.Binary Outputs.BO-4,
urn:uuid:865ba7a4-bd45-473f-9d29-676dacbd310a,552,3000101,binaryOutput,,RO4 CMD,NAE-52/FCB.Device-18061.Binary Outputs.BO-3,
urn:uuid:c97792ab-20f8-4098-94c5-6a7db9b9d681,552,3000102,binaryOutput,,RO3 CMD,NAE-52/FCB.Device-18061.Binary Outputs.BO-2,
urn:uuid:a0050bcb-53c7-46b4-8087-d534916a09c3,552,3000103,binaryOutput,,RO2 CMD,NAE-52/FCB.Device-18061.Binary Outputs.BO-1,
urn:uuid:74f6e355-b101-4029-96a8-324fe81bd909,552,3000104,binaryOutput,,RO1 CMD,NAE-52/FCB.Device-18061.Binary Outputs.BO-0,
urn:uuid:ff4329dc-d1a1-4f3f-9fdc-d21009f3ba81,552,3000202,binaryOutput,,RO6 CMD,NAE-52/FCB.Device-18063.Binary Outputs.BO-5,
urn:uuid:4e6456ad-fdc6-456c-9f08-3b4204df6173,552,3000203,binaryOutput,,RO5 CMD,NAE-52/FCB.Device-18063.Binary Outputs.BO-4,
urn:uuid:db788686-38e9-4188-a9e6-592485fd0566,552,3000204,binaryOutput,,RO4 CMD,NAE-52/FCB.Device-18063.Binary Outputs.BO-3,
urn:uuid:7813210d-9f6f-453e-9079-82bc794b97aa,552,3000205,binaryOutput,,RO3 CMD,NAE-52/FCB.Device-18063.Binary Outputs.BO-2,
urn:uuid:367a57df-d818-4a12-9b9e-4cec38bbc88d,552,3000206,binaryOutput,,RO2 CMD,NAE-52/FCB.Device-18063.Binary Outputs.BO-1,
urn:uuid:9de7c965-ec3c-493d-9ba5-91423d90fdd5,552,3000207,binaryOutput,,RO1 CMD,NAE-52/FCB.Device-18063.Binary Outputs.BO-0,
urn:uuid:1e2b3823-6fd0-4b3e-9ea9-05a1a8d979e1,552,3000231,binaryOutput,P1-START/STOP,Literature.CHW.CHWP1-SS,NAE-52/FCB.Local Application.SCHWP1-C,
urn:uuid:d1ae61ef-88af-4aa9-a095-14e5a2eb6ca9,552,3000232,binaryOutput,P-2 START STOP,Literature.CHW.CHWP2-SS,NAE-52/FCB.Local Application.SCHWP2-C,
urn:uuid:0001dc1d-1dab-48c4-8d3e-193c5020015c,552,3001044,binaryOutput,,RO5 CMD,NAE-52/FCB.Device-18062.Binary Outputs.BO-4,
urn:uuid:abfe8574-7cf8-4669-9ed2-346516fe0d17,552,3001045,binaryOutput,,RO4 CMD,NAE-52/FCB.Device-18062.Binary Outputs.BO-3,
urn:uuid:c27c67c0-f45b-45f5-ae77-340a74b4ef87,552,3001046,binaryOutput,,RO3 CMD,NAE-52/FCB.Device-18062.Binary Outputs.BO-2,
urn:uuid:d6a6b5e3-304d-4157-9ee4-7e2df583c9d6,552,3001047,binaryOutput,,RO2 CMD,NAE-52/FCB.Device-18062.Binary Outputs.BO-1,
urn:uuid:b7278f08-08e3-44aa-bf8f-3b35646e7219,552,3001048,binaryOutput,,RO1 CMD,NAE-52/FCB.Device-18062.Binary Outputs.BO-0,
urn:uuid:819cbde1-9d86-4532-9386-93e9c1d45197,552,3000076,binaryValue,,MBOX READ,NAE-52/FCB.Device-18061.Binary Values.BV-15,
urn:uuid:8de9a334-5b2e-4d81-b1df-ed36652bdff0,552,3000077,binaryValue,,FAULT RESET,NAE-52/FCB.Device-18061.Binary Values.BV-14,
urn:uuid:a9ab5eb7-9048-4499-a1cf-a9e9fc5d2965,552,3000078,binaryValue,,EXT 1/2 CMD,NAE-52/FCB.Device-18061.Binary Values.BV-13,
urn:uuid:467a39ba-4f19-4543-a0eb-ee7b8d71cd0c,552,3000079,binaryValue,,RUN ENA CMD,NAE-52/FCB.Device-18061.Binary Values.BV-12,
urn:uuid:45c3d9a8-90e1-4d4c-bdf8-7a0f59fffcce,552,3000080,binaryValue,,FWD/REV CMD,NAE-52/FCB.Device-18061.Binary Values.BV-11,
urn:uuid:70e2f2aa-36f3-4a5c-8439-aa298e182fe9,552,3000081,binaryValue,,RUN/STOP CMD,NAE-52/FCB.Device-18061.Binary Values.BV-10,
urn:uuid:155d3d62-cfed-4362-91c5-19ea9cad2e22,552,3000082,binaryValue,,RUN ENA ACT,NAE-52/FCB.Device-18061.Binary Values.BV-9,
urn:uuid:d330a272-1b84-46b3-98ef-c598677e2b42,552,3000083,binaryValue,,AT SETPOINT,NAE-52/FCB.Device-18061.Binary Values.BV-8,
urn:uuid:447e4b53-b18b-49b9-9dfe-d699d8217f3b,552,3000084,binaryValue,,READY TO RUN,NAE-52/FCB.Device-18061.Binary Values.BV-7,
urn:uuid:7ad37fb5-a61a-4ab9-84ae-85cf51add9a1,552,3000085,binaryValue,,MAINT REQ,NAE-52/FCB.Device-18061.Binary Values.BV-6,
urn:uuid:1361fce8-07b7-4478-9437-5d3cf8ca70a3,552,3000086,binaryValue,,ALARM ACT,NAE-52/FCB.Device-18061.Binary Values.BV-5,
urn:uuid:46261d86-d35d-48b8-b3a7-28fe1f540a1f,552,3000087,binaryValue,,HAND/AUTO ACT,NAE-52/FCB.Device-18061.Binary Values.BV-4,
