uuid,device_ref,instance,object_type,description,jci_name,name,unit
urn:uuid:09f3f8e5-ef44-423c-af17-c7f15c86d494,639,3000254,analogInput,Supply Air Temperature,EBU1.2ND-FLR.RM-2512.VAV-2512-2.SA-T,NAE-139/FC-2.AH10-VMA-005.SA-T,degreesFahrenheit
urn:uuid:5c12542a-8d58-4097-9eac-c8e08e0812b4,639,3000266,analogInput,Zone Temperature,EBU1.2ND-FLR.RM-2309C.VAV-2309C-1.ZN-T,NAE-139/FC-2.AH10-VMA-006.ZN-T,degreesFahrenheit
urn:uuid:f70909cb-84d0-4476-8b0b-016c146b358c,639,3000268,analogInput,Supply Air Temperature,EBU1.2ND-FLR.RM-2309C.VAV-2309C-1.SA-T,NAE-139/FC-2.AH10-VMA-006.SA-T,degreesFahrenheit
urn:uuid:5a4e3877-0587-4a45-848e-75a889fa2595,639,3000280,analogInput,Zone Temperature,EBU1.2ND-FLR.RM-2309A.VAV-2309A-1.ZN-T,NAE-139/FC-2.AH10-VMA-007.ZN-T,degreesFahrenheit
urn:uuid:811a7de7-93aa-4d45-b6a9-8f9e15f0bf04,639,3000282,analogInput,Supply Air Temperature,EBU1.2ND-FLR.RM-2309A.VAV-2309A-1.SA-T,NAE-139/FC-2.AH10-VMA-007.SA-T,degreesFahrenheit
urn:uuid:c821b4fa-882a-40c5-9e33-2e2e89b196d6,639,3000294,analogInput,Zone Temperature,EBU1.2ND-FLR.RM-2504.VAV-2504-1.ZN-T,NAE-139/FC-2.AH10-VMA-008.ZN-T,degreesFahrenheit
urn:uuid:8912c604-4831-4621-a65c-72ca110eac5a,639,3000296,analogInput,Supply Air Temperature,EBU1.2ND-FLR.RM-2504.VAV-2504-1.SA-T,NAE-139/FC-2.AH10-VMA-008.SA-T,degreesFahrenheit
urn:uuid:7a474b67-1216-48fc-8394-8dcbe730dc12,639,3000308,analogInput,Zone Temperature,EBU1.2ND-FLR.RM-2309.VAV-2309-1.ZN-T,NAE-139/FC-2.AH10-VMA-009.ZN-T,degreesFahrenheit
urn:uuid:1cce8b90-71b9-45f6-8bd8-0943a2cd5004,639,3000310,analogInput,Supply Air Temperature,EBU1.2ND-FLR.RM-2309.VAV-2309-1.SA-T,NAE-139/FC-2.AH10-VMA-009.SA-T,degreesFahrenheit
urn:uuid:8ec1cfbc-3bc2-4c62-8ea3-75012a6cf716,639,3000324,analogInput,Supply Air Temperature,EBU1.2ND-FLR.RM-2343.AH9.SA-T,NAE-139/FC-2.AH9-FAC-011.SA-T,degreesFahrenheit
urn:uuid:e18f59ed-c015-4f56-8453-5147de3e12f8,639,3000325,analogInput,Return Air Temperature,EBU1.2ND-FLR.RM-2343.AH9.RA-T,NAE-139/FC-2.AH9-FAC-011.RA-T,degreesFahrenheit
urn:uuid:b35a1d27-edf2-4146-afcf-8cdf810daf3a,639,3000326,analogInput,Mixed Air Temperature,EBU1.2ND-FLR.RM-2343.AH9.MA-T,NAE-139/FC-2.AH9-FAC-011.MA-T,degreesFahrenheit
urn:uuid:67895591-b70c-488d-a157-825a78b2b780,639,3000328,analogInput,Chill Water Return Temperature,EBU1.2ND-FLR.RM-2343.AH9.CHWR-T,NAE-139/FC-2.AH9-FAC-011.CHWR-T,degreesFahrenheit
urn:uuid:4f68bb0d-5ee6-497c-9240-f9cc4447d5d4,639,3000336,analogInput,Supply Air Static Pressure,EBU1.2ND-FLR.RM-2343.AH9.SA-SP,NAE-139/FC-2.AH9-FAC-011.SA-SP,inchesOfWater
urn:uuid:c485b435-fa72-47e0-a044-a1613a879834,639,3000340,analogInput,Building Static Pressure,EBU1.2ND-FLR.RM-2343.AH9.BLDG-SP,NAE-139/FC-2.AH9-FAC-011.BLDG-SP,inchesOfWater
urn:uuid:fdbb83c7-c2d2-40f9-88ef-50e911f91941,639,3001458,analogInput,Supply Air Temperature,EBU1.2ND-FLR.RM-2202.HV9.SA-T,NAE-139/FC-2.HV9-TEC-010.AI-12,degreesFahrenheit
urn:uuid:2c8b4053-7edf-4585-992f-b63ccbd72d4a,639,3003085,analogInput,Outside Air Flow,EBU1.2ND-FLR.RM-2327.AH10.OA-CFM,NAE-139/FC-1.AH10-FAC-012.OA-CFM,cubicFeetPerMinute
urn:uuid:ce47fbfb-9e88-4efa-b3b2-381d9dd4765a,639,3000041,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2315.VAV-2315-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-004.DPR-CMD,percent
urn:uuid:ebb83f1b-362e-4335-8f77-578cdd81720c,639,3000045,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2315.VAV-2315-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-004.HTGVLV-CMD,percent
urn:uuid:b35f8f82-4be7-4282-9c2e-270d5c231f60,639,3000055,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2514.VAV-2514-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-005.DPR-CMD,percent
urn:uuid:d39bcc7c-56f0-48d9-ae6f-563f56434475,639,3000059,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2514.VAV-2514-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-005.HTGVLV-CMD,percent
urn:uuid:42696993-5787-442e-9733-d9488514c786,639,3000069,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2317.VAV-2317-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-006.DPR-CMD,percent
urn:uuid:c316d158-ba40-431c-b050-f121bed6f36e,639,3000073,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2317.VAV-2317-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-006.HTGVLV-CMD,percent
urn:uuid:6f4d18a8-9875-4492-b9cd-6c41fb2c1f1f,639,3000083,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2516.VAV-2516-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-007.DPR-CMD,percent
urn:uuid:486462e8-5a05-4034-a35e-042010b07b2f,639,3000087,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2516.VAV-2516-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-007.HTGVLV-CMD,percent
urn:uuid:bcfb1fbd-4ede-44b8-83e5-a7d6ec385a8d,639,3000097,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2321.VAV-2321-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-008.DPR-CMD,percent
urn:uuid:4f6a74db-05f0-405c-b6d1-5ed654027f5e,639,3000101,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2321.VAV-2321-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-008.HTGVLV-CMD,percent
urn:uuid:4bc3a029-1025-4e78-93b7-a1c9ac0d809a,639,3000111,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2518.VAV-2518-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-009.DPR-CMD,percent
urn:uuid:13fbbe35-8659-4bf2-91d1-11eee37b024d,639,3000115,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2518.VAV-2518-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-009.HTGVLV-CMD,percent
urn:uuid:115e32d4-ecc5-498f-8cc5-2c350c54b29f,639,3000125,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2520.VAV-2520-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-010.DPR-CMD,percent
urn:uuid:6bdcf7a6-e470-43bc-9ef2-4522ac9a02a9,639,3000129,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2520.VAV-2520-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-010.HTGVLV-CMD,percent
urn:uuid:e49a4240-7307-4769-8b59-e1e541a621fb,639,3000139,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2323.VAV-2323-1.DPR-CMD,NAE-139/FC-1.AH10-VMA-011.DPR-CMD,percent
urn:uuid:653558ee-cd53-4a5d-aedb-2edb20b78d76,639,3000143,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2323.VAV-2323-1.HTGVLV-CMD,NAE-139/FC-1.AH10-VMA-011.HTGVLV-CMD,percent
urn:uuid:a4d62377-4964-4ea9-b3bd-84c709a427a3,639,3000154,analogOutput,Cooling Valve Command,EBU1.2ND-FLR.RM-2327.AH10.CLGVLV-CMD,NAE-139/FC-1.AH10-FAC-012.CLGVLV-CMD,percent
urn:uuid:a91a925b-ea11-4716-8f59-a12f0c5a0f48,639,3000155,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2327.AH10.HTGVLV-CMD,NAE-139/FC-1.AH10-FAC-012.HTGVLV-CMD,percent
urn:uuid:42d10921-d2c8-4831-ba87-ffab85a688ef,639,3000156,analogOutput,Exhaust Air Damper Command,EBU1.2ND-FLR.RM-2327.AH10.EAD-CMD,NAE-139/FC-1.AH10-FAC-012.EAD-CMD,percent
urn:uuid:f0f6cdd5-5ca5-41d6-9c73-511b65d0d79f,639,3000157,analogOutput,Outside Air Damper Command,EBU1.2ND-FLR.RM-2327.AH10.OAD-CMD,NAE-139/FC-1.AH10-FAC-012.OAD-CMD,percent
urn:uuid:181d9f14-9c29-46e5-8f1e-bb01e4caa6f0,639,3000158,analogOutput,Return Air Damper Command,EBU1.2ND-FLR.RM-2327.AH10.RAD-CMD,NAE-139/FC-1.AH10-FAC-012.RAD-CMD,percent
urn:uuid:0e96dc4e-dc26-489e-ba99-e130e275d77c,639,3000162,analogOutput,Supply Fan VFD Command,EBU1.2ND-FLR.RM-2327.AH10.SFVFD-CMD,NAE-139/FC-1.AH10-FAC-012.SFVFD-CMD,percent
urn:uuid:8f1a233b-377e-4161-ae00-06b661801aea,639,3000166,analogOutput,Return Fan VFD Command,EBU1.2ND-FLR.RM-2327.AH10.RFVFD-CMD,NAE-139/FC-1.AH10-FAC-012.RFVFD-CMD,percent
urn:uuid:ab3a678a-8ebc-4f08-b2df-7e0647f65770,639,3000211,analogOutput,Cooling Valve Command,EBU1.1ST-FLR.RM-1337.AH6.CLGVLV-CMD,NAE-139/FC-1.AH6-FAC-015.CLGVLV-CMD,percent
urn:uuid:bdc6d8f8-155e-488d-af89-c8a9a2a97952,639,3000212,analogOutput,Heating Valve Command,EBU1.1ST-FLR.RM-1337.AH6.HTGVLV-CMD,NAE-139/FC-1.AH6-FAC-015.HTGVLV-CMD,percent
urn:uuid:90e4aa69-1c93-4ce6-979f-f8552b87d87b,639,3000215,analogOutput,Supply Fan VFD Command,EBU1.1ST-FLR.RM-1337.AH6.SFVFD-CMD,NAE-139/FC-1.AH6-FAC-015.SFVFD-CMD,percent
urn:uuid:bc8d5c48-52d9-43bc-a0c4-7aeae6df98ab,639,3000244,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2512.VAV-2512-1.DPR-CMD,NAE-139/FC-2.AH10-VMA-004.DPR-CMD,percent
urn:uuid:92f3ae1b-e37b-4c8b-ac77-8c4c55191f50,639,3000248,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2512.VAV-2512-1.HTGVLV-CMD,NAE-139/FC-2.AH10-VMA-004.HTGVLV-CMD,percent
urn:uuid:17509df3-608b-4584-bcae-228e7ba8ca25,639,3000258,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2512.VAV-2512-2.DPR-CMD,NAE-139/FC-2.AH10-VMA-005.DPR-CMD,percent
urn:uuid:df0b5134-1a99-4261-b4c8-f51c04b54733,639,3000262,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2512.VAV-2512-2.HTGVLV-CMD,NAE-139/FC-2.AH10-VMA-005.HTGVLV-CMD,percent
urn:uuid:383136bb-ccfc-49e1-9cfb-558cca7e0949,639,3000272,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2309C.VAV-2309C-1.DPR-CMD,NAE-139/FC-2.AH10-VMA-006.DPR-CMD,percent
urn:uuid:a0f7591c-cd41-435e-991e-8077adad7574,639,3000276,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2309C.VAV-2309C-1.HTGVLV-CMD,NAE-139/FC-2.AH10-VMA-006.HTGVLV-CMD,percent
urn:uuid:ebd6bea5-cc47-4e6f-9a3c-889cb7dbe7d2,639,3000286,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2309A.VAV-2309A-1.DPR-CMD,NAE-139/FC-2.AH10-VMA-007.DPR-CMD,percent
urn:uuid:94db9bc4-b8d9-44b8-a9b4-8cc2537d4bc8,639,3000290,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2309A.VAV-2309A-1.HTGVLV-CMD,NAE-139/FC-2.AH10-VMA-007.HTGVLV-CMD,percent
urn:uuid:3dad00c0-2c59-48ef-ab0a-2a1cd250d156,639,3000300,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2504.VAV-2504-1.DPR-CMD,NAE-139/FC-2.AH10-VMA-008.DPR-CMD,percent
urn:uuid:c6af5e51-5151-43cc-b96b-8ca5d535f5fe,639,3000304,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2504.VAV-2504-1.HTGVLV-CMD,NAE-139/FC-2.AH10-VMA-008.HTGVLV-CMD,percent
urn:uuid:e5483d85-e044-4da4-ba28-fde664f41c67,639,3000314,analogOutput,Damper Command,EBU1.2ND-FLR.RM-2309.VAV-2309-1.DPR-CMD,NAE-139/FC-2.AH10-VMA-009.DPR-CMD,percent
urn:uuid:464d8f16-e823-4117-9e20-fd315fe6d011,639,3000318,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2309.VAV-2309-1.HTGVLV-CMD,NAE-139/FC-2.AH10-VMA-009.HTGVLV-CMD,percent
urn:uuid:42a8cfc8-5b0e-4179-9054-755fb07ec661,639,3000329,analogOutput,Cooling Valve Command,EBU1.2ND-FLR.RM-2343.AH9.CLGVLV-CMD,NAE-139/FC-2.AH9-FAC-011.CLGVLV-CMD,percent
urn:uuid:5d702334-84d3-4488-ab8b-fbc27c8fa6e6,639,3000330,analogOutput,Heating Valve Command,EBU1.2ND-FLR.RM-2343.AH9.HTGVLV-CMD,NAE-139/FC-2.AH9-FAC-011.HTGVLV-CMD,percent
urn:uuid:60027026-a603-4087-ad3a-f88139e47626,639,3000331,analogOutput,Exhaust Air Damper Command,EBU1.2ND-FLR.RM-2343.AH9.EAD-CMD,NAE-139/FC-2.AH9-FAC-011.EAD-CMD,percent
urn:uuid:669d965c-86b3-4e35-bc84-fc5ec7c5e625,639,3000332,analogOutput,Outside Air Damper Command,EBU1.2ND-FLR.RM-2343.AH9.OAD-CMD,NAE-139/FC-2.AH9-FAC-011.OAD-CMD,percent
urn:uuid:9abcc57f-1bc4-46e3-98cd-d1744d7a76df,639,3000333,analogOutput,Return Air Damper Command,EBU1.2ND-FLR.RM-2343.AH9.RAD-CMD,NAE-139/FC-2.AH9-FAC-011.RAD-CMD,percent
urn:uuid:2c8d5656-1cbb-4ae3-bf2f-1a0f9743cce7,639,3000337,analogOutput,Supply Fan VFD Command,EBU1.2ND-FLR.RM-2343.AH9.SFVFD-CMD,NAE-139/FC-2.AH9-FAC-011.SFVFD-CMD,percent
urn:uuid:d2c704d6-e35f-41f7-ac55-1757b9ef1032,639,3000341,analogOutput,Return Fan VFD Command,EBU1.2ND-FLR.RM-2343.AH9.RFVFD-CMD,NAE-139/FC-2.AH9-FAC-011.RFVFD-CMD,percent
urn:uuid:42cb51c8-cdd5-4613-80a2-3d37f1621b74,639,3000036,analogValue,Warmer/Cooler Adjust,EBU1.2ND-FLR.RM-2315.VAV-2315-1.WC-ADJ,NAE-139/FC-1.AH10-VMA-004.WC-ADJ,degreesFahrenheit
urn:uuid:bdb2c2d9-b8a4-4992-882e-4e2a55c9a880,639,3000042,analogValue,Supply Air Flow,EBU1.2ND-FLR.RM-2315.VAV-2315-1.SA-FLOW,NAE-139/FC-1.AH10-VMA-004.SA-FLOW,cubicFeetPerMinute
urn:uuid:f25320f0-fcb9-47f5-83e1-e599bf016ab5,639,3000043,analogValue,Supply Air Flow Setpoint,EBU1.2ND-FLR.RM-2315.VAV-2315-1.SAFLOW-STPT,NAE-139/FC-1.AH10-VMA-004.SAFLOW-STPT,cubicFeetPerMinute
urn:uuid:bb38ef4b-f559-4ad6-a60a-32f1c9e6a933,639,3000044,analogValue,Cooling Command,EBU1.2ND-FLR.RM-2315.VAV-2315-1.CLG-CMD,NAE-139/FC-1.AH10-VMA-004.CLG-CMD,percent
urn:uuid:dd0ef927-7d55-4a4b-8150-f5f923c0269b,639,3000046,analogValue,Common Setpoint,EBU1.2ND-FLR.RM-2315.VAV-2315-1.COM-STPT,NAE-139/FC-1.AH10-VMA-004.COM-STPT,degreesFahrenheit
urn:uuid:e1cb0d21-6ded-41c8-946c-1e49bdb496a0,639,3000047,analogValue,Actual Cooling Setpoint,EBU1.2ND-FLR.RM-2315.VAV-2315-1.ACTCLG-STPT,NAE-139/FC-1.AH10-VMA-004.ACTCLG-STPT,degreesFahrenheit
urn:uuid:75545834-5abe-4612-8670-dd9e428ea94a,639,3000048,analogValue,Actual Heating Setpoint,EBU1.2ND-FLR.RM-2315.VAV-2315-1.ACTHTG-STPT,NAE-139/FC-1.AH10-VMA-004.ACTHTG-STPT,degreesFahrenheit
urn:uuid:5c70ac96-5362-45d8-8acd-8c6a64ef7b52,639,3000050,analogValue,Warmer/Cooler Adjust,EBU1.2ND-FLR.RM-2514.VAV-2514-1.WC-ADJ,NAE-139/FC-1.AH10-VMA-005.WC-ADJ,degreesFahrenheit
urn:uuid:c09a2cbf-c7bd-4a4d-a7f4-1d3b8efee059,639,3000056,analogValue,Supply Air Flow,EBU1.2ND-FLR.RM-2514.VAV-2514-1.SA-FLOW,NAE-139/FC-1.AH10-VMA-005.SA-FLOW,cubicFeetPerMinute
urn:uuid:90032b81-0907-47c2-bf8b-93fbafeb9a2f,639,3000057,analogValue,Supply Air Flow Setpoint,EBU1.2ND-FLR.RM-2514.VAV-2514-1.SAFLOW-STPT,NAE-139/FC-1.AH10-VMA-005.SAFLOW-STPT,cubicFeetPerMinute
urn:uuid:19192363-ec73-45ed-bdfe-6f7e3293f573,639,3000058,analogValue,Cooling Command,EBU1.2ND-FLR.RM-2514.VAV-2514-1.CLG-CMD,NAE-139/FC-1.AH10-VMA-005.CLG-CMD,percent
urn:uuid:c0b81876-6c23-46b6-8374-86dd826dddab,639,3000060,analogValue,Common Setpoint,EBU1.2ND-FLR.RM-2514.VAV-2514-1.COM-STPT,NAE-139/FC-1.AH10-VMA-005.COM-STPT,degreesFahrenheit
urn:uuid:b57e5fb0-8d95-42af-9cf5-c7daf913c11b,639,3000061,analogValue,Actual Cooling Setpoint,EBU1.2ND-FLR.RM-2514.VAV-2514-1.ACTCLG-STPT,NAE-139/FC-1.AH10-VMA-005.ACTCLG-STPT,degreesFahrenheit
urn:uuid:f5c8bdc5-fb59-4772-b5db-ef8282efb667,639,3000062,analogValue,Actual Heating Setpoint,EBU1.2ND-FLR.RM-2514.VAV-2514-1.ACTHTG-STPT,NAE-139/FC-1.AH10-VMA-005.ACTHTG-STPT,degreesFahrenheit
urn:uuid:b3927dad-3a80-4182-ad03-25b527e0a509,639,3000064,analogValue,Warmer/Cooler Adjust,EBU1.2ND-FLR.RM-2317.VAV-2317-1.WC-ADJ,NAE-139/FC-1.AH10-VMA-006.WC-ADJ,degreesFahrenheit
urn:uuid:e2f35f4e-83bc-4b48-9e27-ba19b87b774c,639,3000070,analogValue,Supply Air Flow,EBU1.2ND-FLR.RM-2317.VAV-2317-1.SA-FLOW,NAE-139/FC-1.AH10-VMA-006.SA-FLOW,cubicFeetPerMinute
urn:uuid:c4c3aea2-accd-401f-b8e1-e06a657cbe39,639,3000071,analogValue,Supply Air Flow Setpoint,EBU1.2ND-FLR.RM-2317.VAV-2317-1.SAFLOW-STPT,NAE-139/FC-1.AH10-VMA-006.SAFLOW-STPT,cubicFeetPerMinute
urn:uuid:b429d611-a66a-4f8a-a249-b0eff42db6ee,639,3000072,analogValue,Cooling Command,EBU1.2ND-FLR.RM-2317.VAV-2317-1.CLG-CMD,NAE-139/FC-1.AH10-VMA-006.CLG-CMD,percent
urn:uuid:8d9f3c46-5488-41a2-8e57-de192baa514a,639,3000074,analogValue,Common Setpoint,EBU1.2ND-FLR.RM-2317.VAV-2317-1.COM-STPT,NAE-139/FC-1.AH10-VMA-006.COM-STPT,degreesFahrenheit
urn:uuid:1ef7b415-559c-4dd8-a5fa-ac4fc43ce328,639,3000075,analogValue,Actual Cooling Setpoint,EBU1.2ND-FLR.RM-2317.VAV-2317-1.ACTCLG-STPT,NAE-139/FC-1.AH10-VMA-006.ACTCLG-STPT,degreesFahrenheit
